r,vc_total,vc_total_sphere,vc_total_unchanged_field,disk_minus_sphere_percent
2.256875,0.874775442824355,0.866379223296208,0.849307394790404,0.969115983206859
2.2643125,0.875393421334269,0.86701349340861,0.850006639834556,0.966527970944719
2.27175,0.875999671173374,0.867636193157713,0.850694613169352,0.963938351306259
2.2791875,0.876594264446159,0.868247392625111,0.851371380257832,0.961347179611072
2.286625,0.877177273240891,0.868847161893954,0.852037006679353,0.958754509685988
2.2940625,0.877748770104517,0.869435571494217,0.852691558122982,0.956160396797756
2.3015,0.878308837005342,0.870012700785326,0.853335100380938,0.953564955146957
2.3089375,0.87885755013669,0.870578623717639,0.853967699342065,0.950968263348551
2.316375,0.879394981819365,0.871133410630423,0.854589420985372,0.948370374517382
2.3238125,0.879921204298909,0.871677131810372,0.855200331373606,0.945771339832602
2.33125,0.88043628972637,0.872209857474762,0.85580049664688,0.943171208294458
2.3386875,0.880940317834541,0.872731664911649,0.856389983016347,0.940570080463843
2.346125,0.881433368592111,0.873242631620187,0.856968856757923,0.937968060117211
2.3535625,0.881915514329015,0.873742827999786,0.857537184206062,0.935365197553439
2.361,0.882386827235097,0.874232324338937,0.858095031747577,0.932761540512272
2.3684375,0.882847379336729,0.874711190795271,0.858642465815519,0.930157133814768
2.375875,0.883297247014442,0.875179501568722,0.859179552883093,0.927552054312142
2.3833125,0.883736513864034,0.875637337515119,0.859706359457644,0.924946436375063
2.39075,0.884165252589898,0.87608476942692,0.860222952074678,0.922340331091931
