galaxy,model,holdout,n,n_train,n_test,chi2_data,chi2_data_per_row,prior_penalty,objective,eta,physical_length_kpc,physical_amplitude_kms,length_catalogue_kpc,amplitude_catalogue_kms,ml_disk,ml_bulge,distance_ratio,inclination_deg,maximum_abs_pull,nuisance_bound_hit,train_admissible,holdout_admissible,holdout_chi2,holdout_chi2_per_row,minimum_training_v2,minimum_test_v2,nuisance_parameters_json,n_parameters,success,optimality,eta_bound_hit,eta_boundary,scale_bound_hit,n_starts,parameters_json,worst_restart_objective,baseline_same_split_objective,objective_improvement_over_baseline
UGC06614,free_family,False,13,13,0,1.2873476505751875,0.09902674235193751,0.03942424660432517,1.3267718971795126,3.701242110857799e-15,18.69171631336554,234.57298540476586,18.685701846214414,235.43894389864994,0.5168973051329216,0.6785074228215987,1.0003218753676273,36.15382504392483,0.1443426362398694,False,True,True,,,28127.738349209205,,"{""disk_pull"": 0.1443426362398694, ""bulge_pull"": -0.13543436842632162, ""distance_pull"": 0.0032187536762728498, ""inclination_pull"": 0.015382504392483159}",7,True,9.07405747105723e-05,True,lower,False,5,"[2.9277586242450933, 5.461451618265522, 3.701242110857793e-15, 0.1443426362398694, -0.13543436842632162, 0.0032187536762728498, 0.015382504392483159]",1.3267718972099436,1.4663419520066308,0.1395700548271186
UGC06667,free_family,False,9,9,0,4.492841747113653,0.49920463856818365,0.003618104828136926,4.49645985194179,8.246154894859775e-15,2.3541369383778123,103.29764316704681,2.3576985655936054,103.29764167557131,0.5068575466462485,0.7,0.9984893627761545,88.99995260673953,0.05915912791142036,False,True,True,,,491.8179168481912,,"{""disk_pull"": 0.05915912791142036, ""distance_pull"": -0.010876588011687834, ""inclination_pull"": -4.739326047605693e-05}",6,True,3.1171292956087866e-05,True,lower,False,5,"[0.8576859591656724, 4.637614546006046, 8.246154894859742e-15, 0.05915912791142036, -0.010876588011687834, -4.739326047605693e-05]",4.496459851944978,5.3354289756280115,0.8389691236862218
UGC06786,free_family,False,45,45,0,108.78093421267758,2.4173540936150575,5.691465668535558,114.47239988121314,7.058541403864181e-14,12.55410418750249,238.9270638427948,9.59992596154588,240.82010064105145,0.7924063489175741,0.6570812254659422,1.3077292718496027,64.94683640454916,1.9997794219836347,False,True,True,,,12535.875889048348,,"{""disk_pull"": 1.9997794219836347, ""bulge_pull"": -0.2747898157891792, ""distance_pull"": 1.2317578777586558, ""inclination_pull"": 0.3156121348497216}",7,True,0.0006970864211784553,True,lower,False,5,"[2.2617553861050794, 5.484050184373841, 7.058541403863933e-14, 1.9997794219836347, -0.2747898157891792, 1.2317578777586558, 0.3156121348497216]",114.47239988208251,118.10840448480717,3.63600460359406
UGC06787,free_family,False,71,71,0,1177.3261019398474,16.582057773800667,63.91497797997599,1241.2410799198233,3.941229598191553,16.616270956006954,103.60458531901045,7.600521221944257,106.96967130395115,0.9375177906290585,0.19202254807477775,2.1862015078692743,70.59910925961617,5.617458116779311,False,True,True,,,14476.96247556014,,"{""disk_pull"": 2.730095134490392, ""bulge_pull"": -5.617458116779311, ""distance_pull"": 4.74926543564202, ""inclination_pull"": 1.5330364198720592}",7,True,0.005136370190849911,False,none,False,5,"[2.0282168267754295, 4.672545348526099, 1.5976142067442523, 2.730095134490392, -5.617458116779311, 4.74926543564202, 1.5330364198720592]",1241.4725983349658,1243.0329312940394,1.791851374216094
UGC06818,free_family,False,8,8,0,5.847965983355374,0.7309957479194218,0.4024132462354523,6.250379229590827,2.658062598329791,2.1567999498949013,47.89263279275554,2.2581023701244,47.849936308495344,0.4413058421788463,0.7,0.9551382516710623,74.81053769854081,0.5423032749104525,False,True,True,,,438.80068663884344,,"{""disk_pull"": -0.5423032749104525, ""distance_pull"": -0.3230045879683517, ""inclination_pull"": -0.06315410048639643}",6,True,0.0001030865769752498,False,none,False,5,"[0.8145248013359342, 3.8680697868321494, 1.2969336625422616, -0.5423032749104525, -0.3230045879683517, -0.06315410048639643]",6.264103734560011,6.375752470309035,0.12537324071820777
UGC06917,free_family,False,11,11,0,5.055258937510059,0.4595689943190963,0.7661282580976136,5.821387195607673,3.585922079851962e-18,3.2189593968534878,113.81534808530039,3.014209168106555,114.28155406309737,0.5880637584966539,0.7,1.067928341175988,56.34952906268353,0.7045441096142818,False,True,True,,,3335.61492472185,,"{""disk_pull"": 0.7045441096142818, ""distance_pull"": 0.4890840564671125, ""inclination_pull"": 0.17476453134176506}",6,True,0.00028136893649342425,True,lower,False,5,"[1.103337496637243, 4.738665176002149, 3.585922079851962e-18, 0.7045441096142818, 0.4890840564671125, 0.17476453134176506]",5.821387195853835,6.500747415490393,0.67936021988272
UGC06923,free_family,False,6,6,0,0.8347260523159072,0.13912100871931787,0.0396877800845115,0.8744138324004187,3.0881280129619775,0.9396199131558467,37.01349704157905,0.9535173961049787,36.99884825278384,0.48107338407841116,0.7,0.9854250347126317,64.95141557779024,0.16758674595442344,False,True,True,,,1719.8661953224037,,"{""disk_pull"": -0.16758674595442344, ""distance_pull"": -0.10493975006905226, ""inclination_pull"": -0.02429221110487652}",6,True,6.324236095220163e-06,False,none,False,5,"[-0.04759760963511987, 3.6108867838565892, 1.408087166736457, -0.16758674595442344, -0.10493975006905226, -0.02429221110487652]",0.9115082096783971,1.1176315384254525,0.2432177060250338
UGC06930,free_family,False,10,10,0,7.50034203908054,0.7500342039080541,0.7584380738164572,8.258780112896998,1.3662050343927612e-21,4.033500953856653,103.7737718095594,3.84974255363321,112.9004232939955,0.5582534261730623,0.7,1.0477326464467138,35.206455358233896,0.6412910716467792,False,True,True,,,2740.43456142583,,"{""disk_pull"": 0.47861392814512643, ""distance_pull"": 0.3436750544163402, ""inclination_pull"": 0.6412910716467792}",6,True,0.0009190468210176947,True,lower,False,5,"[1.34800627687767, 4.726506220431099, 1.3662050343927612e-21, 0.47861392814512643, 0.3436750544163402, 0.6412910716467792]",8.258780114218835,8.952089974736463,0.6933098618394666
UGC06983,free_family,False,17,17,0,13.712373144320571,0.8066101849600336,4.549538586235528,18.2619117305561,1.8969981140978121e-25,4.004263079947023,118.99795492278922,3.487537498109712,119.47530903544046,0.7616592481421259,0.7,1.1481634483119918,49.26510606085205,1.827907153633667,False,True,True,,,4028.7120503844903,,"{""disk_pull"": 1.827907153633667, ""distance_pull"": 1.066776827846341, ""inclination_pull"": 0.2651060608520511}",6,True,0.0015033257745004822,True,lower,False,5,"[1.249195899235834, 4.78310973107264, 1.8969981140978121e-25, 1.827907153633667, 1.066776827846341, 0.2651060608520511]",18.26191173596935,19.396449177422816,1.1345374468667195
UGC07089,free_family,False,12,12,0,1.9985009585918245,0.16654174654931872,0.1766671156529684,2.1751680742447927,5.424647410629498e-15,4.367003044478362,83.0651878085719,4.236686012340695,83.08814514935705,0.5427091556242152,0.7,1.0307591904989128,80.09020899508724,0.3559714394980499,False,True,True,,,320.52312890114257,,"{""disk_pull"": 0.3559714394980499, ""distance_pull"": 0.22146617159217236, ""inclination_pull"": 0.030069665029079776}",6,True,3.744205544992961e-05,True,lower,False,5,"[1.443781362771615, 4.419902034035699, 5.424647410629484e-15, 0.3559714394980499, 0.22146617159217236, 0.030069665029079776]",2.594223783790199,2.2303082422639564,0.055140168019163216
UGC07125,free_family,False,13,13,0,4.350157456736288,0.3346274966720222,0.3889861786454926,4.73914363538178,1.0875673638944557e-16,5.001588464126503,62.11103351248834,4.386345159410569,62.11103351248834,0.5493970244589309,0.7,1.140263313158559,89.99999998936447,0.4707141695829611,True,True,True,,,705.520519458354,,"{""disk_pull"": 0.4091629861061677, ""distance_pull"": 0.4707141695829611, ""inclination_pull"": -3.5451769424181285e-09}",6,True,6.998561334615846e-05,True,lower,False,5,"[1.478496342615395, 4.128923646466391, 1.0875673638944557e-16, 0.4091629861061677, 0.4707141695829611, -3.5451769424181285e-09]",8.462718405615867,5.118925899323537,0.37978226394175607
UGC07151,free_family,False,11,11,0,13.114409144262549,1.1922190131147772,2.175201589261629,15.289610733524178,1.7106405259221847e-24,1.4458159525373528,71.65157395552977,1.4238623324620723,71.65157395552698,0.6968313434110989,0.7,1.0154183586255277,89.99998401180524,1.441576726296332,True,True,True,,,638.9827577787418,,"{""disk_pull"": 1.441576726296332, ""distance_pull"": 0.31154154046286825, ""inclination_pull"": -5.329398254600194e-06}",6,True,0.0010561954897921274,True,lower,False,5,"[0.353373131674493, 4.271815121311717, 1.7106405259221847e-24, 1.441576726296332, 0.31154154046286825, -5.329398254600194e-06]",15.2896107353511,16.324829879220182,1.0352191456960043
UGC07232,free_family,False,4,4,0,0.22403728737911582,0.056009321844778956,4.1641224677743705e-05,0.22407892860379358,999.998710233166,124.29138132616767,9998.959991695481,124.28361540225607,9999.911690881714,0.5007032863483948,0.7,1.0000624855004938,59.00907718148954,0.006104375487893652,False,True,True,,,228.03581631151602,,"{""disk_pull"": 0.006104375487893652, ""distance_pull"": 0.0010401998023387557, ""inclination_pull"": 0.0018154362979078212}",6,True,1.9909442389733905e-07,True,upper,True,5,"[4.822566174882665, 9.210331541025361, 6.908753490836035, 0.006104375487893652, 0.0010401998023387557, 0.0018154362979078212]",0.2240789378327279,0.2240815331969669,2.6045931733331695e-06
UGC07261,free_family,False,7,7,0,6.1813590926990996,0.8830512989570142,0.8061697086778243,6.987528801376924,2.122927300545864e-33,1.917029267595262,60.170009760749984,1.6888355630581893,73.58688337952027,0.5121147743225156,0.7,1.1351189597901725,37.69741700466943,0.7697417004669433,False,True,True,,,1221.0842589081094,,"{""disk_pull"": 0.10397300914870103, ""distance_pull"": 0.450396532633908, ""inclination_pull"": 0.7697417004669433}",6,True,0.0008119502976816253,True,lower,False,5,"[0.5240392755125066, 4.298466794900489, 2.122927300545864e-33, 0.10397300914870103, 0.450396532633908, 0.7697417004669433]",7.624060805550895,7.246426838587457,0.2588980372105336
UGC07323,free_family,False,10,10,0,1.9397398619988884,0.19397398619988884,0.3340378905549725,2.273777752553861,6.8542624639035604e-12,3.5225016742195345,86.47754719610857,3.121708150524421,87.1277330161943,0.5427529860406857,0.7,1.1283891716872327,47.46397593267607,0.4279639056241093,False,True,True,,,388.7138582363351,,"{""disk_pull"": 0.3563221713622458, ""distance_pull"": 0.4279639056241093, ""inclination_pull"": 0.1546586442253563}",6,True,1.4702791803323266e-06,True,lower,False,5,"[1.1383803361490688, 4.467375237497667, 6.854262463880069e-12, 0.3563221713622458, 0.4279639056241093, 0.1546586442253563]",2.2946820776033054,2.2750925638385233,0.001314811284662376
UGC07399,free_family,False,10,10,0,16.372166647289813,1.6372166647289812,12.038665543358167,28.41083219064798,1.9196653196679206e-24,2.7669344350440195,107.55076750326226,1.6731671301120747,110.62286648618168,0.9053566938486708,0.7,1.6537107293392026,57.41042863933375,2.578497126043474,False,True,True,,,2150.2716484308794,,"{""disk_pull"": 2.578497126043474, ""distance_pull"": 2.178174485505722, ""inclination_pull"": 0.803476213111251}",6,True,0.0022817427648663255,True,lower,False,5,"[0.5147183154682917, 4.706126817141499, 1.9196653196679206e-24, 2.578497126043474, 2.178174485505722, 0.803476213111251]",28.41083219689169,30.0856448876559,1.6748126970079156
UGC07524,free_family,False,31,31,0,10.093068332955282,0.32558284945017035,3.2218043905344658,13.314872723489747,3.0772150546039177e-21,2.9481093575408552,80.85760377881077,2.885558323933356,84.06794135228105,0.7139852815110656,0.7,1.0216772723284395,48.40881063345323,1.547192547449014,False,True,True,,,222.3416626197347,,"{""disk_pull"": 1.547192547449014, ""distance_pull"": 0.4281261284866792, ""inclination_pull"": 0.8029368778177421}",6,True,0.0002036936873328899,True,lower,False,5,"[1.0597184077295911, 4.431625297542534, 3.0772150546039177e-21, 1.547192547449014, 0.4281261284866792, 0.8029368778177421]",13.314872724643237,14.483472215727895,1.1685994922381493
UGC07559,free_family,False,7,7,0,0.12262355170738251,0.017517650243911786,0.002275428930549203,0.12489898063793171,5.983484057067758,0.3571081227460336,10.265141127896637,0.3573272555046735,10.260942118941308,0.4949697117151714,0.7,0.999386744908864,60.95774639418276,0.04391380023503279,False,True,True,,,87.85082046014088,,"{""disk_pull"": -0.04391380023503279, ""distance_pull"": -0.012191511211781927, ""inclination_pull"": -0.014084535272412553}",6,True,8.6072647879171e-07,False,none,False,5,"[-1.0291032350130132, 2.328344659985233, 1.9435479408181116, -0.04391380023503279, -0.012191511211781927, -0.014084535272412553]",0.12489898067489004,0.24852315963710517,0.12362417899917345
UGC07577,free_family,False,9,9,0,0.8743806921130225,0.09715341023478027,0.006640941296188858,0.8810216334092114,999.999999518035,893.0266918240735,10009.399500443367,894.5063858340035,9999.999999431504,0.49248967242717695,0.7,0.9983457982711321,62.89459275986681,0.06572876618968738,False,True,True,,,4.01300772898859,,"{""disk_pull"": -0.06572876618968738, ""distance_pull"": -0.03295678829052257, ""inclination_pull"": -0.03513574671106251}",6,True,4.888435348399073e-06,True,upper,True,5,"[6.796272041921618, 9.210340371919333, 6.908754778833737, -0.06572876618968738, -0.03295678829052257, -0.03513574671106251]",0.8810216547257231,0.8810219778338408,3.4442462948369723e-07
UGC07603,free_family,False,12,12,0,3.565743469803729,0.29714528915031074,0.23759532581053536,3.8033387956142644,4.140446796465566e-25,1.3718699863000015,74.63410048546017,1.2320690207073564,74.65975017276678,0.5364886139541382,0.7,1.1134684528569532,78.09299387731045,0.3782281761898442,False,True,True,,,391.93623685837224,,"{""disk_pull"": 0.30590504912155075, ""distance_pull"": 0.3782281761898442, ""inclination_pull"": 0.030997959103481455}",6,True,0.00014536717958219317,True,lower,False,5,"[0.20869488684350707, 4.3129411272816265, 4.140446796465566e-25, 0.30590504912155075, 0.3782281761898442, 0.030997959103481455]",3.8033387957497093,4.355795155358377,0.552456359744113
UGC07690,free_family,False,7,7,0,1.6949476173713989,0.24213537391019985,0.25368932727754756,1.9486369446489464,2.8565086702552823e-21,0.8836914166415513,61.37640714104315,0.7947943130784116,62.99528990109266,0.5247095210846962,0.7,1.1118491943139626,42.327190610260395,0.37329093246347206,False,True,True,,,1942.0388018355604,,"{""disk_pull"": 0.20948940397920998, ""distance_pull"": 0.37329093246347206, ""inclination_pull"": 0.2654381220520792}",6,True,0.00012309042985787086,True,lower,False,5,"[-0.2296719234906024, 4.143059960121885, 2.8565086702552823e-21, 0.20948940397920998, 0.37329093246347206, 0.2654381220520792]",1.9486369450132472,2.1589806436424688,0.21034369899352234
UGC07866,free_family,False,7,7,0,0.8913553886133416,0.12733648408762024,0.003538462079766674,0.8948938506931083,8.074689968102443e-16,0.7817254632065402,32.46010605971857,0.7812234577019772,32.59336737648524,0.5041741051204077,0.7,1.000642588877246,44.22758774461103,0.045517548922206094,False,True,True,,,113.78375434708758,,"{""disk_pull"": 0.03610531784030542, ""distance_pull"": 0.012767961604413312, ""inclination_pull"": 0.045517548922206094}",6,True,3.6394246517586195e-05,True,lower,False,5,"[-0.24689405265012915, 3.4841088129639033, 8.07468996810244e-16, 0.03610531784030542, 0.012767961604413312, 0.045517548922206094]",0.8948938507460109,0.960863491834286,0.06596964114117765
UGC08286,free_family,False,17,17,0,55.86488162480828,3.2861695073416635,38.25576868437408,94.12065030918237,6.879031026906312e-17,2.961949627921693,85.65483457389337,2.824876390944682,85.65483457389337,1.9905358527674861,0.7,1.0485236229862687,89.99999999998828,5.999999999999999,True,True,True,,,595.3672344409753,,"{""disk_pull"": 5.999999999999999, ""distance_pull"": 1.5019216638606983, ""inclination_pull"": -3.906250013756982e-12}",6,True,0.002508139951269815,True,lower,False,5,"[1.0384646082232964, 4.450325668873492, 6.879031026906312e-17, 5.999999999999999, 1.5019216638606983, -3.906250013756982e-12]",110.12569430347409,96.10180471499632,1.9811544058139532
UGC08490,free_family,False,30,30,0,10.249629475984069,0.34165431586613565,21.27797381601881,31.52760329200288,2.340894893486346e-24,3.2587882638846337,83.68651470181678,2.713391407503652,88.61464228302071,1.2631585902442726,0.7,1.2010019103299043,54.20895480627508,4.024878755495984,False,True,True,,,1363.2673243058941,,"{""disk_pull"": 4.024878755495984, ""distance_pull"": 1.7635073264793497, ""inclination_pull"": 1.4029849354250268}",6,True,0.0017027451504374356,True,lower,False,5,"[0.9981992943741669, 4.484297106744689, 2.340894893486346e-24, 4.024878755495984, 1.7635073264793497, 1.4029849354250268]",31.5276032939821,32.706610971852854,1.1790076798499776
UGC08550,free_family,False,11,11,0,5.157152147109887,0.46883201337362607,11.85766110603522,17.014813253145107,1.7118732003719181e-15,2.9449111946014854,60.367579826186564,1.792762664779426,60.367579826186564,0.9283630942923154,0.7,1.642666512671835,90.0,2.687478630534434,True,True,True,,,551.0211419080955,,"{""disk_pull"": 2.687478630534434, ""distance_pull"": 2.1529328174506475, ""inclination_pull"": -5.684341846534204e-23}",6,True,0.00025291590252930795,True,lower,False,5,"[0.5837578181981689, 4.100452202990115, 1.7118732003719165e-15, 2.687478630534434, 2.1529328174506475, -5.684341846534204e-23]",17.01481325410896,17.206978157860583,0.19216490471547587
