galaxy,model_id,fit_mode,region,n_rows,failed,chi2,loss,rms_kms,signed_kms,signed_standardized,halo_bound_hit,eta_bound_hit,nuisance_bound_hit,guard_active,optimizer_success,eta
NGC3953,A_nfw,inner,outer,2,False,0.23719764519523723,0.11859882259761861,2.218421594909571,-2.076788130982308,-0.30100664644259784,False,False,False,False,True,
NGC3972,A_nfw,inner,outer,2,False,0.09105973540116108,0.04552986770058054,1.1766460809641301,-0.11009655460978252,0.003257254805164894,False,False,False,False,True,
NGC3992,A_nfw,inner,outer,2,False,0.7704445080611474,0.3852222540305737,4.627331435109869,-4.57929515374849,-0.6205693863894145,False,False,False,False,True,
NGC4010,A_nfw,inner,outer,3,False,6.638871445560292,2.2129571485200974,6.100031862659744,4.63648023870967,1.0955825470778353,True,False,False,False,True,
NGC4013,A_nfw,inner,outer,8,False,18.97667549781989,2.3720844372274863,8.432901583160819,-7.733347913031395,-1.403849514570843,False,False,False,False,True,
NGC4088,A_nfw,inner,outer,3,False,22.632860272412934,7.544286757470978,20.85410720805974,-19.687936681361986,-2.6529275843096025,True,False,False,False,True,
NGC4100,A_nfw,inner,outer,5,False,15.937298723532209,3.187459744706442,13.112287369782962,12.675270816257688,1.7068269641797396,False,False,False,False,True,
NGC4157,A_nfw,inner,outer,4,False,0.48510632088002986,0.12127658022000747,4.689015925325151,3.811304143237571,0.2908935906274128,True,False,False,False,True,
NGC4183,A_nfw,inner,outer,5,False,1.2482637723150216,0.24965275446300433,4.485577895645883,-3.8336880428141513,-0.47985492083803105,False,False,False,False,True,
NGC4217,A_nfw,inner,outer,4,False,20.133337170073403,5.033334292518351,18.71779479013518,-18.66076399524966,-2.223672589909755,True,False,False,False,True,
NGC4559,A_nfw,inner,outer,7,False,21.889122403040506,3.127017486148644,10.636870979713928,10.200121326520692,1.6994535021750659,False,False,False,False,True,
NGC5005,A_nfw,inner,outer,4,False,2.6829733267937153,0.6707433316984288,18.022149839072465,-17.67261908117313,-0.8027809955187862,True,False,False,False,True,
NGC5033,A_nfw,inner,outer,5,False,87.71326763070851,17.542653526141702,13.173370768500238,12.642789705156844,3.855226745435785,False,False,False,False,True,
NGC5055,A_nfw,inner,outer,6,False,6123.649692034028,1020.6082820056713,41.24792097997028,40.013737616138556,22.69617257700558,True,False,False,False,True,
NGC5371,A_nfw,inner,outer,4,False,156.3374380604344,39.0843595151086,29.228443731983752,-27.930510895776806,-6.136769855505296,False,False,False,False,True,
NGC5585,A_nfw,inner,outer,5,False,67.99816588813866,13.599633177627732,7.514835942545995,5.8326217764022825,2.999667505841816,True,False,False,False,True,
NGC5907,A_nfw,inner,outer,4,False,43.223598755568844,10.805899688892211,12.96673477077358,-12.775194460549407,-3.2677581680347227,False,False,False,False,True,
NGC5985,A_nfw,inner,outer,7,False,68.06299499851217,9.723284999787452,12.848550311773796,-12.43993140601721,-2.938330954332945,False,False,False,False,True,
NGC6015,A_nfw,inner,outer,9,False,58.4299728038052,6.4922192004228,11.864404017615067,-11.327376851673698,-2.188636193823829,False,False,False,False,True,
NGC6195,A_nfw,inner,outer,5,False,11.979118020168151,2.3958236040336303,10.001638105793552,-8.998748981029575,-1.407529061491768,True,False,False,False,True,
NGC6503,A_nfw,inner,outer,7,False,2.168849880985849,0.3098356972836927,1.7664963573570598,-0.6784772271332267,-0.11415431184043577,False,False,False,False,True,
NGC6674,A_nfw,inner,outer,3,False,144.21022721366677,48.07007573788892,21.085859518177198,-21.00746173854488,-6.507179728288324,False,False,False,False,True,
NGC6946,A_nfw,inner,outer,12,False,15.674821924962968,1.3062351604135807,14.19894371488735,14.047904049939122,1.114747861222355,False,False,False,False,True,
NGC7331,A_nfw,inner,outer,8,False,2.611816787249915,0.3264770984062394,2.7381538254614175,0.8196649536666989,0.05861272479810917,True,False,False,False,True,
NGC7793,A_nfw,inner,outer,10,False,104.74003792987116,10.474003792987116,18.193640989857947,10.525265087434514,1.7543386814395148,True,False,False,False,True,
NGC7814,A_nfw,inner,outer,4,False,0.11594778547636633,0.028986946369091583,0.8265749086183641,-0.6380629651005023,-0.13053308460459162,False,False,False,False,True,
UGC00128,A_nfw,inner,outer,5,False,19.197023676093995,3.8394047352187988,4.992350844528925,-4.366303342434509,-1.6360637464623486,False,False,False,False,True,
UGC00191,A_nfw,inner,outer,2,False,94.71432198399509,47.357160991997546,5.4229085491464675,5.409530479854894,6.774906271429318,False,False,False,False,True,
UGC00731,A_nfw,inner,outer,3,False,3.3279743540974227,1.109324784699141,3.419040439573757,3.313634666156858,1.0348245667460159,False,False,False,False,True,
UGC01281,A_nfw,inner,outer,5,False,4.044047038394605,0.808809407678921,3.5973532663421777,-3.0122882050392747,-0.7530720512598187,True,False,False,False,True,
UGC02259,A_nfw,inner,outer,2,False,3.800104024283791,1.9000520121418956,3.8944184064165035,-3.6650966627193,-1.340823110103136,False,False,False,False,True,
UGC02487,A_nfw,inner,outer,4,False,16.63081072575791,4.157702681439478,15.896462832993057,-14.064838371179164,-1.9378446169299837,False,False,False,False,True,
UGC02885,A_nfw,inner,outer,4,False,8.048485031278828,2.012121257819707,14.184926005516234,-14.121584755119699,-1.4121584755119698,False,False,False,False,True,
UGC02916,A_nfw,inner,outer,9,False,103.41481945076205,11.490535494529118,37.03789239948975,25.079178360685468,2.2790553449342137,True,False,False,False,True,
UGC02953,A_nfw,inner,outer,23,False,122.74460100411554,5.336721782787632,10.757140060081756,-6.847201808380801,-1.3957938015797566,False,False,False,False,True,
UGC03205,A_nfw,inner,outer,10,False,703.8367744785481,70.38367744785481,24.61687148830465,-20.550492922809806,-7.619908476173099,False,False,False,False,True,
UGC03546,A_nfw,inner,outer,6,False,39.46469849335319,6.577449748892199,7.621982333904331,7.548484593913102,2.105698687168552,False,False,False,False,True,
UGC03580,A_nfw,inner,outer,10,False,252.76765923308483,25.27676592330848,9.433867348379579,5.936961311509366,3.3186479510437414,True,False,False,False,True,
UGC04278,A_nfw,inner,outer,5,False,1.3066845122817192,0.26133690245634383,4.802269796415215,-4.61758295048052,-0.4891004624883918,True,False,False,False,True,
UGC04325,A_nfw,inner,outer,2,False,8.065032607830759,4.032516303915379,6.124743498071801,5.98399763947598,1.9619664391724525,False,False,False,False,True,
UGC04483,A_nfw,inner,outer,2,False,2.998987592812841,1.4994937964064206,1.5497344450990107,1.3605459407884144,0.9933842919507506,False,False,False,False,True,
UGC04499,A_nfw,inner,outer,2,False,7.4236564091677515,3.7118282045838757,5.137762529167791,5.055986546471061,1.8965445989868805,False,False,False,False,True,
UGC05005,A_nfw,inner,outer,3,False,3.3093890299159794,1.1031296766386598,10.502998032174716,8.40327988071608,0.8403279880716079,True,False,False,False,True,
UGC05253,A_nfw,inner,outer,15,False,4637.538037645381,309.16920250969207,79.47361340299277,61.79744931065144,12.063613800046074,True,False,False,False,True,
UGC05716,A_nfw,inner,outer,3,False,27.442327287713116,9.147442429237705,2.7817980912341627,2.699461774760787,2.686750586031257,False,False,False,False,True,
UGC05721,A_nfw,inner,outer,5,False,6.83472652537996,1.3669453050759919,5.3430811337637,5.326645318576436,1.1655679034084105,False,False,False,False,True,
UGC05750,A_nfw,inner,outer,3,False,4.258297364065378,1.4194324546884591,13.135945008095577,5.293961177137992,0.4919574287614413,True,False,False,False,True,
UGC05764,A_nfw,inner,outer,2,False,15.363011812976058,7.681505906488029,7.516782996120909,7.512373540314858,2.7713488824107912,False,False,False,False,True,
UGC05829,A_nfw,inner,outer,3,False,0.09211148449717427,0.030703828165724756,0.88663889764884,0.30792302177132785,0.060854352128720944,False,False,False,False,True,
UGC05918,A_nfw,inner,outer,2,False,0.41972416140486535,0.20986208070243267,1.8003607555823367,1.7985189401945512,0.457638407174186,False,False,False,False,True,
UGC05986,A_nfw,inner,outer,3,False,33.44682560760489,11.14894186920163,17.608883349159463,17.045333342309025,3.335406191953483,False,False,False,False,True,
UGC06399,A_nfw,inner,outer,2,False,5.981100063017989,2.9905500315089943,8.473671356415174,8.37833920951438,1.7098651447988527,False,False,False,False,True,
UGC06446,A_nfw,inner,outer,4,False,0.20531290101709462,0.051328225254273656,2.3509020259185043,1.3656486299709911,0.13564535348213264,False,False,False,False,True,
UGC06614,A_nfw,inner,outer,3,False,5.093794173756299,1.6979313912520997,20.883614983705407,12.355884789587094,0.7801773817146821,True,False,False,False,True,
UGC06667,A_nfw,inner,outer,2,False,14.618371312411483,7.309185656205742,8.81332136955629,8.643977562207262,2.6781226626466674,False,False,False,False,True,
UGC06786,A_nfw,inner,outer,9,False,19.639783012424857,2.1821981124916507,7.070375083388291,5.662323792801781,1.4148955621295791,False,False,False,False,True,
UGC06787,A_nfw,inner,outer,15,False,1105.4289315204549,73.69526210136365,24.401546910811405,-21.982286737341557,-7.582082542636902,False,False,False,False,True,
UGC06818,A_nfw,inner,outer,2,False,2.9054125400522057,1.4527062700261029,7.231695909047871,-7.039002586200159,-1.1731670977000264,True,False,False,False,True,
UGC06917,A_nfw,inner,outer,3,False,1.7528972487468146,0.5842990829156048,3.681455997276684,3.543335873735785,0.7288906503376883,False,False,False,False,True,
UGC06930,A_nfw,inner,outer,2,False,0.004684158786498346,0.002342079393249173,0.35812325751663315,0.1671480141178492,0.022587569475385025,False,False,False,False,True,
UGC06983,A_nfw,inner,outer,4,False,0.8716890798248622,0.21792226995621555,4.581711088306063,4.545015875826522,0.4586435656960282,False,False,False,False,True,
UGC07089,A_nfw,inner,outer,3,False,0.28199695043915096,0.09399898347971698,2.046886761208473,-1.9126143460794036,-0.2899812147336375,True,False,False,False,True,
UGC07125,A_nfw,inner,outer,3,False,3.0058776214798293,1.001959207159943,3.2060046373091673,3.0963405266423174,0.9619598247180461,False,False,False,False,True,
UGC07151,A_nfw,inner,outer,3,False,4.639376639388307,1.5464588797961023,4.061528056429138,4.047855058348119,1.2401662093635337,False,False,False,False,True,
UGC07323,A_nfw,inner,outer,2,False,0.7704079775486905,0.38520398877434525,2.4019079123635216,-2.401898014907715,-0.6206454818882985,True,False,False,False,True,
UGC07399,A_nfw,inner,outer,2,False,0.069509790499004,0.034754895249502,0.9240340495556255,-0.43313767106327106,-0.08595104583537828,False,False,False,False,True,
UGC07524,A_nfw,inner,outer,7,False,24.415868566162438,3.487981223737491,5.823339764062342,5.46246161124838,1.6691744246778744,False,False,False,False,True,
UGC07577,A_nfw,inner,outer,2,False,2.3405250022997746,1.1702625011498873,3.4292638929958574,-3.2707998071097855,-1.0317980464068723,False,False,False,False,True,
UGC07603,A_nfw,inner,outer,3,False,14.912905294809619,4.970968431603207,6.443448256763854,6.377398437088853,2.206712261968461,False,False,False,False,True,
UGC08286,A_nfw,inner,outer,4,False,1.0805687980081236,0.2701421995020309,1.043943939958378,0.9763126901295962,0.4864603819247084,False,False,False,False,True,
UGC08490,A_nfw,inner,outer,6,False,0.4278327432463326,0.07130545720772209,0.9853437145920527,0.8567081683709313,0.2321702353308757,False,False,False,False,True,
UGC08550,A_nfw,inner,outer,3,False,1.2419447616123187,0.4139815872041062,1.3143763032297493,0.5933937679087672,0.3150820088988584,False,False,False,False,True,
UGC08699,A_nfw,inner,outer,9,False,16.332633775766958,1.8147370861963286,8.040224530193626,-4.583710371460875,-0.7381791001502027,False,False,False,False,True,
UGC08837,A_nfw,inner,outer,2,False,16.525992544392917,8.262996272196458,8.85483279417776,-8.841700222453579,-2.8732351528808717,True,False,False,False,True,
UGC09037,A_nfw,inner,outer,5,False,1.1879135998902863,0.23758271997805727,8.535670246645232,5.1566939778594305,0.25209196453633814,True,False,False,False,True,
UGC09133,A_nfw,inner,outer,14,False,27.56079676813882,1.9686283405813445,4.780697353207464,-2.0642025108447735,-0.3823961403891379,False,False,False,False,True,
UGC11455,A_nfw,inner,outer,8,False,127.46535038287396,15.933168797859246,25.798970095975978,24.88620072333137,3.8751799453641547,True,False,False,False,True,
UGC11557,A_nfw,inner,outer,3,False,4.109147511144442,1.3697158370481475,7.841335595744602,-6.7742621766297475,-1.0110839069596638,True,False,False,False,True,
UGC11820,A_nfw,inner,outer,2,False,15.572901011320056,7.786450505660028,2.9035994531612017,-2.8158941505199238,-2.7886825331777785,False,False,False,False,True,
UGC11914,A_nfw,inner,outer,13,False,667.5304543589871,51.34849648915285,20.4076652224123,-13.513395805363984,-4.105542193984322,False,False,False,False,True,
UGC12506,A_nfw,inner,outer,7,False,1.469768731653646,0.20996696166480658,5.592435956598945,4.413027680794788,0.3549120284517994,False,False,False,False,True,
UGC12632,A_nfw,inner,outer,3,False,1.4625755839470806,0.4875251946490269,1.9577267668811478,1.7690585718195422,0.6269125686453858,False,False,False,False,True,
UGC12732,A_nfw,inner,outer,4,False,3.144004056689443,0.7860010141723608,2.822405126539042,-1.9298093269728582,-0.6081797817646808,False,False,False,False,True,
UGCA442,A_nfw,inner,outer,2,False,105.24375989570348,52.62187994785174,4.9263911769776865,4.362430662235255,5.482687192226935,True,False,False,False,True,
UGCA444,A_nfw,inner,outer,8,False,0.38665925434498505,0.04833240679312313,1.4197491626756968,-0.9726339875914221,-0.15332427212729668,True,False,False,False,True,
CamB,B_core,full,all,9,False,11.927582553036864,1.3252869503374294,1.7268166197541694,0.9038337572245219,0.6025558381496814,False,False,False,True,True,0.3
D512-2,B_core,full,all,4,False,0.18415148335074494,0.046037870837686234,0.6613251844610014,-0.2480637580774223,-0.04687256328404776,False,False,False,False,True,0.3
D564-8,B_core,full,all,6,False,0.18458490505936695,0.030764150843227825,0.3150367326350906,0.0016724736679281094,0.0017068673473284678,False,False,False,False,True,0.3
D631-7,B_core,full,all,16,False,6.917676648747834,0.43235479054673964,1.448883675476166,0.5121871063166161,0.22027108510544158,False,False,False,False,True,0.3
DDO064,B_core,full,all,14,False,3.6143092133296237,0.25816494380925886,2.4062402019313476,-0.20438081820621282,-0.06206783946028582,False,False,False,False,True,0.3
DDO154,B_core,full,all,12,False,14.428578630966292,1.2023815525805244,0.5893895188678087,-0.2519724846756408,-0.37412421438913207,False,False,False,False,True,0.3
DDO161,B_core,full,all,31,False,6.383241054669345,0.20591100176352728,1.078443109054261,-0.0325444941268125,-0.01142800598919802,False,False,False,False,True,0.3
DDO168,B_core,full,all,10,False,20.62932399417947,2.0629323994179467,2.376648505973664,0.6125385321780417,0.28268129587915747,False,False,False,False,True,0.3
DDO170,B_core,full,all,8,False,38.2887352704821,4.7860919088102625,2.529134357304158,-0.3398738588322199,-0.18025297663583312,False,False,False,False,True,0.3
ESO079-G014,B_core,full,all,15,False,13.015235677685856,0.8676823785123904,6.025630992596843,-2.885234759094091,-0.2763023380720441,False,False,False,False,True,0.3
ESO116-G012,B_core,full,all,15,False,8.257551520373068,0.550503434691538,2.6128837705003525,-0.8862555740626225,-0.18730830472661938,False,False,False,False,True,0.3
ESO444-G084,B_core,full,all,7,False,11.457272205385834,1.6367531721979762,3.101744731719722,-1.88510463049939,-0.6102416803575613,False,False,False,False,True,0.3
ESO563-G021,B_core,full,all,30,False,280.2353960255567,9.341179867518557,26.555461491067746,5.097399812170099,0.27046712745286494,False,False,False,False,True,0.3
F565-V2,B_core,full,all,7,False,0.286406343893253,0.040915191984750424,1.2928512817181848,-0.0241922881476714,-0.005741168109091944,False,False,False,False,True,0.3
F568-3,B_core,full,all,18,False,14.424795072851657,0.8013775040473142,7.868233131129675,-1.6802076551752405,-0.12048277912464761,False,False,False,False,True,0.3
