r,vc2_field_isolated,vc2_baryon,vc2_field_deformed,vc_total_unchanged_field,vc_total_deformed,vc_total_spherical
0.1,0.00332671460136901,0.000319176186497947,0.00387828546464454,0.0603812122093202,0.0647878202376225,0.0647878202376225
0.11,0.00402364536264066,0.000385906951219402,0.00468899474551779,0.0664044600449402,0.0712383442868881,0.0712383442868881
0.12,0.00478628285839379,0.000458875562877923,0.00557598115603411,0.0724234659573243,0.077684340242497,0.077684340242497
0.13,0.00561444568474985,0.000538050278084507,0.00653921478899605,0.0784378477702847,0.0841264825550228,0.0841264825550228
0.14,0.0065079369564533,0.000623396719206351,0.00757818989958467,0.084447224203402,0.0905626115943606,0.0905626115943606
0.15,0.00746654437965607,0.000714877905294026,0.00869282761632408,0.0904512149445771,0.0969933272015045,0.0969933272015045
0.16,0.00849004033035198,0.000812454285251924,0.00988276123831937,0.0964494407220897,0.103417675102331,0.103417675102331
0.17,0.00957818193842151,0.000916083773200493,0.0111476319587291,0.102441523376129,0.109834947680279,0.109834947680279
0.18,0.0107307111772446,0.00102572178597558,0.0124872521472183,0.108427085929763,0.116245317897943,0.116245317897943
0.19,0.0119473549588361,0.00114132128270714,0.0139010920699937,0.11440575265931,0.122647516700098,0.122647516700098
0.2,0.0132278252344556,0.00126283280641673,0.015388920818938,0.120377149164085,0.129041673986952,0.129041673986952
0.21,0.0145718191006423,0.0013902045275703,0.0169502973584263,0.126340902435484,0.135427109125155,0.135427109125155
0.22,0.0159790189106204,0.00152338228952039,0.0185847772860448,0.132296640925387,0.141803242471973,0.141803242471973
0.23,0.0174490923910189,0.00166230965576921,0.020292045143659,0.138243994613828,0.148170019907633,0.148170019907633
0.24,0.0189816927638476,0.00180692795898172,0.0220715183441669,0.144182595075929,0.154526522976312,0.154526522976312
0.25,0.0205764588736687,0.00195717635167602,0.023922841658431,0.150112075548054,0.160872676393808,0.160872676393808
0.26,0.0222330153198987,0.00211299185851591,0.0258454940218667,0.15603207099316,0.167207912134512,0.167207912134512
0.27,0.0239509725941757,0.00227430943012906,0.0278389463851747,0.161942218165322,0.173531714148463,0.173531714148463
0.28,0.0257299272227219,0.00244106199837241,0.0299027717614805,0.167842155673401,0.179843914992565,0.179843914992565
0.29,0.0275694619136314,0.00261318053296487,0.0320363244460529,0.173731524043843,0.186143775020863,0.186143775020863
0.3,0.0294691457090092,0.00279059409940643,0.034239140628401,0.179609965782569,0.192431116838747,0.192431116838747
0.31,0.0314285341418845,0.00297322991810121,0.0365106196529595,0.185477125435957,0.19870543417597,0.19870543417597
0.32,0.0334471693978211,0.00316101342460143,0.0388501509555908,0.19133264965087,0.204966251807931,0.204966251807931
0.33,0.0355245804811442,0.00335386833088831,0.0412572076499506,0.197176187233734,0.211213342336224,0.211213342336224
0.34,0.0376602833857007,0.00355171668760532,0.0437310783034171,0.203007389208635,0.217446073753983,0.217446073753983
0.35,0.0398537812700672,0.00375447894715892,0.0462712020794874,0.208825908874417,0.223664214899582,0.223664214899582
0.36,0.0421045646371198,0.00396207402760144,0.0488769020362156,0.214631401860774,0.229867300988673,0.229867300988673
0.37,0.0444121115178762,0.00417441937721095,0.0515474907423274,0.220423526183316,0.236054887938247,0.236054887938247
0.38,0.0467758876595197,0.00439143103968276,0.054282351277886,0.226201942297591,0.242226716770815,0.242226716770815
0.39,0.0491953467175103,0.00461302371984779,0.0570807078279931,0.231966313152057,0.248382228727904,0.248382228727904
0.4,0.0516699304516886,0.00483911084983307,0.0599419124905302,0.237716304239995,0.254521164818102,0.254521164818102
