r,vc2_field_isolated,vc2_baryon,vc2_field_deformed,vc_total_unchanged_field,vc_total_deformed,vc_total_spherical
5.66,0.467637536607117,1.17437989098215,0.472933277903645,1.28141227853851,1.28347698416676,1.28188520509752
5.67,0.466834739510231,1.17301126706697,0.472084406792396,1.28056472174475,1.28261283084934,1.28102855627958
5.68,0.466034385949538,1.17164445647381,0.471238605352355,1.27971826681631,1.28174999973714,1.28017317960185
5.69,0.465236469406339,1.17027946559502,0.470395856808316,1.27887291589171,1.28088848944915,1.2793190741167
5.7,0.464440983309105,1.16891630068218,0.469556144515388,1.27802867103649,1.28002829859248,1.27846623885711
5.71,0.463647921035294,1.16755496784794,0.468719451945719,1.27718553424443,1.27916942575785,1.27761467283696
5.72,0.462857275913149,1.16619547306777,0.467885762692457,1.2763435074387,1.27831186952176,1.27676437505151
5.73,0.46206904122346,1.1648378221818,0.467055060472238,1.27550259247297,1.27745562844822,1.2759153444774
5.74,0.461283210201309,1.16348202089651,0.466227329113171,1.27466279113255,1.27660070108459,1.27506758007319
5.75,0.460499776037752,1.16212807478652,0.465402552567831,1.27382410513551,1.27574708596741,1.2742210807795
5.76,0.45971873188148,1.16077598929628,0.46458071490062,1.27298653613373,1.27489478161804,1.27337584551926
5.77,0.458940070840455,1.15942576974177,0.463761800291543,1.27215008571403,1.27404378654476,1.27253187319815
5.78,0.45816378598352,1.15807742131215,0.462945793038583,1.27131475539918,1.27319409924439,1.27168916270465
5.79,0.457389870341956,1.15673094907146,0.462132677546264,1.27048054664895,1.27234571819837,1.27084771291049
5.8,0.456618316911018,1.15538635796021,0.461322438338024,1.26964746086117,1.27149864187825,1.27000752267082
5.81,0.455849118651442,1.154043652797,0.460515060044194,1.26881549937272,1.27065286874157,1.26916859082443
5.82,0.455082268490941,1.15270283828013,0.459710527405592,1.26798466346051,1.2698083972339,1.26833091619416
5.83,0.454317759325637,1.15136391898918,0.458908825275782,1.26715495434253,1.26896522579027,1.26749449758698
5.84,0.453555584021479,1.15002689938653,0.458109938610204,1.26632637317873,1.26812335283155,1.26665933379434
5.85,0.452795735415635,1.14869178381892,0.457313852477947,1.26549892107206,1.2672827767696,1.26582542359244
5.86,0.452038206317873,1.14735857651899,0.456520552050308,1.26467259906936,1.26644349600339,1.26499276574232
5.87,0.451282989511878,1.14602728160672,0.455730022604226,1.26384740816231,1.26560550892091,1.26416135899036
