baseline,fit_mode,galaxy,n_rows,n_train,n_outer,n_parameters,fit_status,fit_success,train_admissible,outer_admissible,invalid_training_rows,invalid_outer_rows,chi2_data,prior_penalty,objective,ml_disk,ml_bulge,distance_ratio,inclination_deg,inclination_factor,parameters_json,parameter_names_json,disk_pull,bulge_pull,distance_pull,inclination_pull,maximum_abs_pull,nuisance_bound_hit,n_bound_parameters,kkt_relative,n_starts,near_best_starts,seconds
profiled,full,NGC2403,73,73,15,3,converged,True,True,True,0,0,48003.45428290828,84.70755888509089,48088.16184179337,1.1361786807002068,0.7,1.3037974683544304,81.0,1.108508539255466,"[2.2723573614004136, 6.0, 6.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",3.564766315635695,0.0,6.0,6.0,6.0,True,2,4.9368596533532785e-11,10,10,0.011996030807495117
fixed,full,NGC2683,11,11,3,0,fixed_inputs,True,True,True,0,0,689.2796674332354,0.0,689.2796674332354,0.5,0.7,1.0,80.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC2683,11,11,3,4,converged,True,True,True,0,0,132.96229613678716,9.465837360043187,142.42813349683036,0.982101302078136,0.6136724227074913,1.0325907940914374,81.71422972153145,1.0048271931044714,"[1.964202604156272, 0.8766748895821306, 0.6524810000755117, 0.3428459443062906]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",2.9318628249824297,-0.5716143267469972,0.6524810000755117,0.3428459443062906,2.9318628249824297,False,0,9.760682846048902e-09,12,12,0.017996549606323242
fixed,full,NGC2841,50,50,10,0,fixed_inputs,True,True,True,0,0,37314.68849884974,0.0,37314.68849884974,0.5,0.7,1.0,76.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC2841,50,50,10,4,converged,True,True,True,0,0,6076.562605023844,100.67392064298417,6177.236525666828,1.6463813289361722,0.1758320502056708,1.5957446808510638,89.73696104685783,1.0306027685954926,"[3.2927626578723443, 0.2511886431509583, 5.999999999999999, 1.3736961046857836]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",5.17560427920792,-5.999999999999995,5.999999999999999,1.3736961046857836,5.999999999999999,True,2,1.6349305427040453e-08,12,12,0.020002365112304688
fixed,full,NGC2903,34,34,7,0,fixed_inputs,True,True,True,0,0,25037.446570100597,0.0,25037.446570100597,0.5,0.7,1.0,66.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC2903,34,34,7,3,converged,True,True,True,0,0,5517.788181103111,80.37782639844946,5598.166007501561,0.2567587502675908,0.7,2.8,84.0,1.0886397464387068,"[0.5135175005351816, 6.0, 5.999999999999999]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",-2.894447511780005,0.0,6.0,5.999999999999999,6.0,True,2,3.839698325371726e-10,10,10,0.021998882293701172
fixed,full,NGC2915,30,30,6,0,fixed_inputs,True,True,True,0,0,1769.9207412433232,0.0,1769.9207412433232,0.5,0.7,1.0,56.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC2915,30,30,6,3,converged,True,True,True,0,0,731.5977724499752,108.0,839.5977724499752,1.9905358527674861,0.7,1.2955665024630543,80.0,1.1878927875091263,"[3.9810717055349722, 6.0, 6.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",5.999999999999999,0.0,6.0,6.0,6.0,True,3,0.0,10,10,0.006999969482421875
fixed,full,NGC2955,24,24,5,0,fixed_inputs,True,True,True,0,0,407.1149066456807,0.0,407.1149066456807,0.5,0.7,1.0,56.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC2955,24,24,5,4,converged,True,True,True,0,0,195.2844234836228,10.703116041941579,205.98753952556436,0.45880797764600145,0.4606539270433169,1.1845310638027597,69.7584027824316,1.1317244442378562,"[0.9176159552920029, 0.6580770386333099, 1.8434276679887942, 1.9654861117759426]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",-0.3733904363007646,-1.8172326216888102,1.8434276679887942,1.9654861117759426,1.9654861117759426,False,0,2.4038165272827395e-07,12,12,0.030011415481567383
fixed,full,NGC2976,27,27,6,0,fixed_inputs,True,True,True,0,0,447.0896519431511,0.0,447.0896519431511,0.5,0.7,1.0,61.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC2976,27,27,6,3,converged,True,True,True,0,0,18.188170412011615,4.724816100748993,22.912986512760607,0.7319161566542318,0.7,1.0305775622970448,73.71309210385718,1.0974705823740487,"[1.4638323133084636, 0.6081537390190017, 1.2713092103857175]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",1.6549132974432963,0.0,0.6081537390190017,1.2713092103857175,1.6549132974432963,False,0,5.826314637138229e-08,10,10,0.018999814987182617
fixed,full,NGC2998,13,13,3,0,fixed_inputs,True,True,True,0,0,7590.740214084509,0.0,7590.740214084509,0.5,0.7,1.0,58.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC2998,13,13,3,3,converged,True,True,True,0,0,301.9099382161356,58.673858716780686,360.58379693291624,0.6140975941078274,0.7,1.8986784140969162,67.3545693640605,1.088269896366315,"[1.2281951882156548, 6.0, 4.677284682030247]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.8926739158426785,0.0,6.0,4.677284682030247,6.0,True,1,7.592197028364871e-08,10,10,0.016000986099243164
fixed,full,NGC3109,25,25,5,0,fixed_inputs,True,True,True,0,0,3717.7155006018884,0.0,3717.7155006018884,0.5,0.7,1.0,70.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC3109,25,25,5,3,converged,True,True,True,0,0,1570.629328729023,86.1126196699973,1656.7419483990202,1.9905358527674861,0.7,1.3157894736842106,88.7833833946372,1.0639378725661488,"[3.9810717055349722, 6.0, 3.7566766789274397]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",5.999999999999999,0.0,6.0,3.7566766789274397,6.0,True,2,1.8279938644875625e-11,10,10,0.0069997310638427734
fixed,full,NGC3198,43,43,9,0,fixed_inputs,True,True,True,0,0,32639.32322843948,0.0,32639.32322843948,0.5,0.7,1.0,73.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC3198,43,43,9,3,converged,True,True,True,0,0,7622.293542785215,66.3581936817852,7688.651736467001,0.7263976266359623,0.7,1.608695652173913,88.79697752517555,1.0454612623143686,"[1.4527952532719246, 6.0, 5.265659175058515]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",1.6220441220593473,0.0,6.0,5.265659175058515,6.0,True,1,2.928579509798862e-10,10,10,0.014006853103637695
fixed,full,NGC3521,41,41,9,0,fixed_inputs,True,True,True,0,0,621.172197511499,0.0,621.172197511499,0.5,0.7,1.0,75.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC3521,41,41,9,3,converged,True,True,True,0,0,216.5001269898571,50.284099375852094,266.7842263657092,0.2226333529865827,0.7,2.792207792207792,81.95939040005109,1.0250985646905186,"[0.4452667059731654, 6.0, 1.3918780800102177]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",-3.5137977725303386,0.0,6.0,1.3918780800102177,6.0,True,1,4.247674206766532e-08,10,10,0.026190757751464844
fixed,full,NGC3726,12,12,3,0,fixed_inputs,True,True,True,0,0,577.1951541212144,0.0,577.1951541212144,0.5,0.7,1.0,53.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC3726,12,12,3,3,converged,True,True,True,0,0,155.13592718530916,14.123260551194402,169.25918773650355,0.5035173509080664,0.7,1.4683439280735817,56.31749015939996,1.041931450816333,"[1.0070347018161327, 3.372076282129788, 1.6587450796999799]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.03044436340698414,0.0,3.372076282129788,1.6587450796999799,3.372076282129788,False,0,1.952695211105555e-08,10,10,0.01561737060546875
fixed,full,NGC3741,21,21,5,0,fixed_inputs,True,True,True,0,0,2576.163101584595,0.0,2576.163101584595,0.5,0.7,1.0,70.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC3741,21,21,5,3,converged,True,True,True,0,0,1673.1992916084848,90.19683586759044,1763.3961274760752,1.9905358527674861,0.7,1.3177570093457944,87.06309977353021,1.0627800459211711,"[3.9810717055349722, 6.0, 4.265774943382554]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",5.999999999999999,0.0,6.0,4.265774943382554,6.0,True,2,1.611675375148869e-10,10,10,0.007605791091918945
fixed,full,NGC3769,12,12,3,0,fixed_inputs,True,True,True,0,0,645.7786633470861,0.0,645.7786633470861,0.5,0.7,1.0,70.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC3769,12,12,3,3,converged,True,True,True,0,0,203.61180281384125,21.227862379258315,224.83966519309956,0.6991805624261543,0.7,1.588046336821718,72.17363213561063,1.0130851174466626,"[1.3983611248523087, 4.233933625116368, 1.0868160678053136]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",1.4561934185153707,0.0,4.233933625116368,1.0868160678053136,4.233933625116368,False,0,2.8098450287352062e-08,10,10,0.014181375503540039
fixed,full,NGC3877,13,13,3,0,fixed_inputs,True,True,True,0,0,413.6333851622524,0.0,413.6333851622524,0.5,0.7,1.0,76.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC3877,13,13,3,3,converged,True,True,True,0,0,90.89025575880953,2.4835027430881014,93.37375850189763,0.6927762369581797,0.7,1.0957799168037599,76.04718631970395,1.0002049965864996,"[1.3855524739163594, 0.6896154009870711, 0.04718631970396021]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",1.4162297811592361,0.0,0.6896154009870711,0.04718631970396021,1.4162297811592361,False,0,1.8495152517176963e-08,10,10,0.01553034782409668
fixed,full,NGC3893,10,10,2,0,fixed_inputs,True,True,True,0,0,497.36300643692414,0.0,497.36300643692414,0.5,0.7,1.0,49.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC3893,10,10,2,3,converged,True,True,True,0,0,139.0921587899767,9.42112752082907,148.51328631080577,0.595854290860242,0.7,1.3635348115307395,51.8212704547023,1.0415747159176916,"[1.191708581720484, 2.6174506430213245, 1.4106352273511504]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.7617006679347835,0.0,2.6174506430213245,1.4106352273511504,2.6174506430213245,False,0,1.664212764907671e-08,10,10,0.013531684875488281
fixed,full,NGC3917,17,17,4,0,fixed_inputs,True,True,True,0,0,2678.672020846451,0.0,2678.672020846451,0.5,0.7,1.0,79.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC3917,17,17,4,3,converged,True,True,True,0,0,73.7504350853744,19.33730344009213,93.08773852546653,1.108950022612877,0.7,1.3740963230250736,79.67767668287782,1.0022290700114391,"[2.217900045225754, 2.6934935257805286, 0.33883834143890645]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",3.4594196977298717,0.0,2.6934935257805286,0.33883834143890645,3.4594196977298717,False,0,3.7706809008517323e-08,10,10,0.01600503921508789
fixed,full,NGC3949,7,7,0,0,fixed_inputs,True,True,True,0,0,47.77888439628576,0.0,47.77888439628576,0.5,0.7,1.0,55.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC3949,7,7,0,3,converged,True,True,True,0,0,12.93348645333581,0.8114964801570056,13.744982933492816,0.5701009355349946,0.7,1.0906778663894556,55.492143787239335,1.005977489552955,"[1.1402018710699893, 0.6528806380040797, 0.24607189361966675]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.5698174934545471,0.0,0.6528806380040797,0.24607189361966675,0.6528806380040797,False,0,1.477482770624565e-08,10,10,0.012999773025512695
fixed,full,NGC3953,8,8,2,0,fixed_inputs,True,True,True,0,0,491.25615884207014,0.0,491.25615884207014,0.5,0.7,1.0,62.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC3953,8,8,2,3,converged,True,True,True,0,0,4.612655496868362,3.9367908191843637,8.549446316052725,0.7420232334979081,0.7,1.1371509286482977,62.14911861086916,1.0013804443234384,"[1.4840464669958162, 0.9874866862677427, 0.14911861086916092]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",1.7144749935536443,0.0,0.9874866862677427,0.14911861086916092,1.7144749935536443,False,0,4.258074647054156e-08,10,10,0.016427040100097656
fixed,full,NGC3972,10,10,2,0,fixed_inputs,True,True,True,0,0,856.5091486449041,0.0,856.5091486449041,0.5,0.7,1.0,77.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC3972,10,10,2,3,converged,True,True,True,0,0,37.016971710245876,16.451924053866325,53.468895764112204,1.108417822257288,0.7,1.2937810381733073,77.15680781157403,1.0006280971174781,"[2.216835644514576, 2.1152234748478116, 0.15680781157403326]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",3.4573349585408173,0.0,2.1152234748478116,0.15680781157403326,3.4573349585408173,False,0,1.197035961177492e-08,10,10,0.013428211212158203
fixed,full,NGC3992,9,9,2,0,fixed_inputs,True,True,True,0,0,2587.008885721497,0.0,2587.008885721497,0.5,0.7,1.0,56.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC3992,9,9,2,3,converged,True,True,True,0,0,156.61730386489896,19.897105870034306,176.51440973493325,1.0841953505845598,0.7,1.2499242922194527,58.80432254901758,1.0318028608192935,"[2.1683907011691197, 2.57530683721784, 1.4021612745087892]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",3.3613753620328155,0.0,2.57530683721784,1.4021612745087892,3.3613753620328155,False,0,1.2857349280541791e-08,10,10,0.014937162399291992
fixed,full,NGC4010,12,12,3,0,fixed_inputs,True,True,True,0,0,675.2675497154571,0.0,675.2675497154571,0.5,0.7,1.0,89.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC4010,12,12,3,3,converged,True,True,True,0,0,88.22674715736274,13.601022141295045,101.82776929865778,0.9110507688105007,0.7,1.362470187436406,89.01535925062662,1.0000046432397416,"[1.8221015376210015, 2.6097853495421237, 0.015359250626622759]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",2.605725746127272,0.0,2.6097853495421237,0.015359250626622759,2.6097853495421237,False,0,5.882123623056132e-09,10,10,0.014932394027709961
fixed,full,NGC4013,36,36,8,0,fixed_inputs,True,True,True,0,0,5514.70235843695,0.0,5514.70235843695,0.5,0.7,1.0,89.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC4013,36,36,8,4,converged,True,True,True,0,0,1741.6813682546456,100.23255087829943,1841.913919132945,0.13638306470372275,2.595725105033757,1.8333333333333335,89.07016291021206,1.0000206252193788,"[0.2727661294074455, 3.708178721476796, 6.0, 0.07016291021206023]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",-5.6420955895947,5.691606574791168,6.0,0.07016291021206023,6.0,True,1,6.54671570754449e-09,12,12,0.022800445556640625
fixed,full,NGC4051,7,7,0,0,fixed_inputs,True,True,True,0,0,78.67195061576913,0.0,78.67195061576913,0.5,0.7,1.0,49.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC4051,7,7,0,3,converged,True,True,True,0,0,8.155547185190771,1.4723560731405412,9.627903258331312,0.6322834375591943,0.7,1.0756600936254517,50.107920386475364,1.016621275984147,"[1.2645668751183885, 0.5447526741032525, 0.36930679549178874]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",1.0194180143599008,0.0,0.5447526741032525,0.36930679549178874,1.0194180143599008,False,0,1.4327948322266302e-08,10,10,0.01280069351196289
fixed,full,NGC4068,6,6,0,0,fixed_inputs,True,True,True,0,0,96.46518782755896,0.0,96.46518782755896,0.5,0.7,1.0,44.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC4068,6,6,0,3,converged,True,True,True,0,0,9.092018359866817,8.613354240022709,17.705372599889525,0.7355522218218448,0.7,1.0414278826185375,57.58406023531082,1.2152431482554173,"[1.4711044436436895, 0.8229083956500401, 2.26401003921847]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",1.6764350732161888,0.0,0.8229083956500401,2.26401003921847,2.26401003921847,False,0,8.25955431800423e-09,10,10,0.01329183578491211
fixed,full,NGC4085,7,7,0,0,fixed_inputs,True,True,True,0,0,99.26939679912611,0.0,99.26939679912611,0.5,0.7,1.0,82.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC4085,7,7,0,3,converged,True,True,True,0,0,54.1483732654076,1.0223084665403246,55.17068173194792,0.5884385093136411,0.7,1.100055224881291,82.11040175373746,1.000268947905854,"[1.1768770186272821, 0.7203976191452944, 0.05520087686873039]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.7073108228092082,0.0,0.7203976191452944,0.05520087686873039,0.7203976191452944,False,0,8.491693485294231e-10,10,10,0.014291763305664062
fixed,full,NGC4088,12,12,3,0,fixed_inputs,True,True,True,0,0,148.4729424227521,0.0,148.4729424227521,0.5,0.7,1.0,69.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC4088,12,12,3,3,converged,True,True,True,0,0,96.35281111394569,6.187805603030512,102.5406167169762,0.43022998396022905,0.7,1.32413303950923,70.12315839633776,1.0073322036416559,"[0.8604599679204581, 2.3337578844664546, 0.5615791981688815]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",-0.6526933000308532,0.0,2.3337578844664546,0.5615791981688815,2.3337578844664546,False,0,4.878604750744693e-09,10,10,0.015856504440307617
fixed,full,NGC4100,24,24,5,0,fixed_inputs,True,True,True,0,0,3349.280286625776,0.0,3349.280286625776,0.5,0.7,1.0,73.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC4100,24,24,5,3,converged,True,True,True,0,0,275.5991187321709,20.755905349906193,296.3550240820771,0.761285172940868,0.7,1.566810693208358,74.75224762025593,1.0088809402622758,"[1.522570345881736, 4.081036991100178, 0.8761238101279655]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",1.8257736706681515,0.0,4.081036991100178,0.8761238101279655,4.081036991100178,False,0,2.0470866306847646e-08,10,10,0.018569469451904297
fixed,full,NGC4138,7,7,0,0,fixed_inputs,True,True,True,0,0,153.43262006279937,0.0,153.43262006279937,0.5,0.7,1.0,53.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC4138,7,7,0,4,converged,True,True,True,0,0,27.565061161584477,7.065381401755288,34.63044256333976,0.8336738546458925,0.6789740371826961,1.172376888651888,55.280618543648494,1.0291946868658413,"[1.667347709291785, 0.9699629102609946, 1.241113598293594, 0.7602061812161652]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",2.2202617720051823,-0.13244872101745023,1.241113598293594,0.7602061812161652,2.2202617720051823,False,0,9.971279871656083e-09,12,12,0.016567707061767578
fixed,full,NGC4157,17,17,4,0,fixed_inputs,True,True,True,0,0,677.3999775170299,0.0,677.3999775170299,0.5,0.7,1.0,82.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC4157,17,17,4,4,converged,True,True,True,0,0,239.46894053286368,17.084228534307226,256.5531690671709,0.5122505480374837,0.5316283675461247,1.544662738361445,83.54920080240227,1.0034340499450722,"[1.0245010960749674, 0.759469096494464, 3.9215717162024037, 0.5164002674674245]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.10512427372699863,-1.1948989328899347,3.9215717162024037,0.5164002674674245,3.9215717162024037,False,0,1.1889098617175204e-08,12,12,0.023569583892822266
fixed,full,NGC4183,23,23,5,0,fixed_inputs,True,True,True,0,0,1743.0121730754745,0.0,1743.0121730754745,0.5,0.7,1.0,82.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0009996891021728516
profiled,full,NGC4183,23,23,5,3,converged,True,True,True,0,0,81.66310860261056,36.364046685660476,118.02715528827105,1.2985524064633145,0.7,1.6052576182385607,82.87862419847147,1.0020375160448918,"[2.597104812926629, 4.3578548513176365, 0.4393120992357328]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",4.144894770675476,0.0,4.3578548513176365,0.4393120992357328,4.3578548513176365,False,0,1.3270687407545645e-09,10,10,0.014714241027832031
fixed,full,NGC4217,19,19,4,0,fixed_inputs,True,True,True,0,0,818.7136405649572,0.0,818.7136405649572,0.5,0.7,1.0,86.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,NGC4217,19,19,4,4,converged,True,True,True,0,0,174.27720318750656,79.35714230390715,253.6343454914137,1.9905358527674861,0.1758320502056706,1.376335430398863,86.24599447045046,1.0002910071072557,"[3.9810717055349722, 0.251188643150958, 2.7096150988718137, 0.12299723522523036]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",5.999999999999999,-5.999999999999999,2.7096150988718137,0.12299723522523036,5.999999999999999,True,2,1.7090626862724163e-09,12,12,0.01500082015991211
