comparator,galaxy,delta_galaxy_loss,mean_contribution,variance_share,mean_without,reverses_direction
scalar_core,UGC07125,-0.4863479299805302,-0.0037125796181719864,0.0009696972309519646,-5.209669431083108,False
scalar_core,UGC07151,-3.983838259786604,-0.03041097908234049,6.247797011900808e-05,-5.182765659315369,False
scalar_core,UGC07323,-0.04431914844825066,-0.0003383141102919898,0.0011612140416058703,-5.2130696524795095,False
scalar_core,UGC07399,-7.501380398841937,-0.057262445792686543,0.00023915308511688742,-5.155707642861097,False
scalar_core,UGC07524,-0.8083224310645005,-0.006170400237133592,0.0008410531642322804,-5.2071927041516926,False
scalar_core,UGC07577,-0.6201449302341104,-0.0047339307651458815,0.0009151277424446149,-5.20864022338885,False
scalar_core,UGC07603,-0.04364684182508505,-0.00033318199866477137,0.0011615184667351853,-5.213074824068919,False
scalar_core,UGC08286,-37.444204081571876,-0.2858336189432968,0.04596326304778978,-4.92537822991702,False
scalar_core,UGC08490,-0.10691393522037318,-0.0008161369100791846,0.0011330454740510639,-5.212588154119724,False
scalar_core,UGC08550,0.57143469513831,0.0043620969094527486,0.0014567478504855908,-5.217806220507099,False
scalar_core,UGC08699,-5.984418294247007e-09,-4.5682582398832113e-11,0.0011813674355550948,-5.213410568960001,False
scalar_core,UGC08837,-3.30641070078741e-12,-2.5239776341888625e-14,0.0011813674382866056,-5.21341056900601,False
scalar_core,UGC09037,-0.01414017314609528,-0.00010794025302362809,0.001174918594803822,-5.213301798443373,False
scalar_core,UGC09133,-39.525072323005475,-0.30171810933591964,0.05208196919502821,-4.909371551136762,False
scalar_core,UGC11455,-35.33596652693337,-0.2697402024956746,0.04015387504741252,-4.941595441875778,False
scalar_core,UGC11557,-1.7764989479474025e-10,-1.3561060671354217e-12,0.001181367438206985,-5.213410569004668,False
scalar_core,UGC11820,-57.782837542861515,-0.441090362922607,0.12215769200454991,-4.768927203291716,False
scalar_core,UGC11914,-1.995718664115394,-0.01523449361920148,0.0004457343265367715,-5.198058886974378,False
scalar_core,UGC12506,-0.8181954921062533,-0.0062457671153149106,0.0008372530149987297,-5.207116757528294,False
scalar_core,UGC12632,-3.2466222824679094,-0.02478337620204511,0.00016389153257896058,-5.188436551448589,False
scalar_core,UGC12732,-3.2908143327295956,-0.025120720097172484,0.0001564606180042423,-5.188096612600423,False
scalar_core,UGCA442,-6.055839758985055,-0.04622778441973324,3.4352389095223e-05,-5.166827186244611,False
scalar_core,UGCA444,-1.2847649741363718,-0.009807366214781465,0.0006674812812639693,-5.203527761512678,False
compact_plummer,CamB,-3.552713678800501e-15,-2.7119951746568708e-17,0.0010388780879261135,-5.055189896267118,False
compact_plummer,D631-7,0.0,0.0,0.001038878087926115,-5.055189896267118,False
compact_plummer,DDO064,0.06022606550753806,0.00045974095807280966,0.0010639720177652195,-5.055653173694099,False
