galaxy,model,holdout,n,n_train,n_test,chi2_data,chi2_data_per_row,prior_penalty,objective,eta,physical_length_kpc,physical_amplitude_kms,length_catalogue_kpc,amplitude_catalogue_kms,ml_disk,ml_bulge,distance_ratio,inclination_deg,maximum_abs_pull,nuisance_bound_hit,train_admissible,holdout_admissible,holdout_chi2,holdout_chi2_per_row,minimum_training_v2,minimum_test_v2,nuisance_parameters_json,n_parameters,success,optimality,eta_bound_hit,eta_boundary,scale_bound_hit,parameters_json,guard_epsilon,gradient_ratio,contact_ratio,potential_depth_ratio,guard_active,original_admissible,original_objective,objective_increase,original_gradient_ratio,original_contact_ratio,original_potential_depth_ratio,selected_candidate,constrained_starts,trial_records_json
UGC07399,guarded_free_family,True,10,8,2,10.660423259812498,1.3325529074765623,6.370322401824816,17.030745661637315,1.1207164286323604e-31,2.046724189493384,107.61369004440543,1.37745929975232,109.74728657686086,0.7665870983929778,0.7,1.4858690851057479,56.6567733156277,1.8559150149819368,False,True,True,21.017639938569577,10.508819969284788,1967.091847091989,7630.030552579858,"{""disk_pull"": 1.8559150149819368, ""distance_pull"": 1.6189234732970177, ""inclination_pull"": 0.5522577718759003}",6,True,,True,lower,False,"[0.3202407151491315, 4.698180327976396, 1.1207164286323604e-31, 1.8559150149819368, 1.6189234732970177, 0.5522577718759003]",0.001,1.2885273497116108e-07,1.444073769563917e-38,1.7288978979498522e-07,False,True,17.030745661637315,0.0,1.2885273497116108e-07,1.444073769563917e-38,1.7288978979498522e-07,admissible original,0,[]
UGC07524,guarded_free_family,True,31,24,7,7.743066647194011,0.32262777696641715,1.5636328007308684,9.30669944792488,6.896474639578147e-18,2.762004843180061,81.8146989039105,2.7278386704017006,83.75774034336568,0.6485286722783741,0.7,1.0125249975920787,47.42764687003724,1.1295917722056938,False,True,True,8.559724636616869,1.2228178052309813,202.21589492091118,5815.191560345991,"{""disk_pull"": 1.1295917722056938, ""distance_pull"": 0.24736870244355488, ""inclination_pull"": 0.4758822900124149}",6,True,,True,lower,False,"[1.0035095998166716, 4.427928588444861, 6.896474639578147e-18, 1.1295917722056938, 0.24736870244355488, 0.4758822900124149]",0.001,7.447684436317038e-08,5.136276683864132e-25,9.993024959403645e-08,False,True,9.30669944792488,0.0,7.447684436317038e-08,5.136276683864132e-25,9.993024959403645e-08,admissible original,0,[]
UGC07577,guarded_free_family,True,9,7,2,0.3623872278045209,0.05176960397207441,0.025528325243776937,0.38791555304829783,6.081399915584622e-21,0.14934773709138893,5.225416419227038,0.1489417734757612,5.233402317284961,0.5162436168990147,0.7,1.0027256531606548,63.172363071719104,0.13884690521807308,False,True,True,3.4261497228340607,1.7130748614170304,12.85326160584529,161.7924945653313,"{""disk_pull"": 0.13884690521807308, ""distance_pull"": 0.054303397585353796, ""inclination_pull"": 0.05745435723970253}",6,True,,True,lower,False,"[-1.9041998314537492, 1.6550616052460834, 6.081399915584622e-21, 0.13884690521807308, 0.054303397585353796, 0.05745435723970253]",0.001,3.038088391624526e-10,1.8475830488364013e-30,4.0763935940056516e-10,False,True,0.38791555304829783,0.0,3.038088391624526e-10,1.8475830488364013e-30,4.0763935940056516e-10,admissible original,0,[]
UGC07603,guarded_free_family,True,12,9,3,0.47896898758543505,0.05321877639838167,0.00043403658171103584,0.4794030241671461,5.72178669402272e-16,1.0673373031031512,72.53805974887,1.0726000128283617,72.53708444617608,0.49852291301910434,0.7,0.9950935020862688,77.99637626026608,0.016354993045770837,False,True,True,9.81398512829566,3.271328376098553,383.1286342304363,3206.8271135995087,"{""disk_pull"": -0.012848802659284632, ""distance_pull"": -0.016354993045770837, ""inclination_pull"": -0.0012079132446428402}",6,True,,True,lower,False,"[0.07008561952674902, 4.284097940686615, 5.721786694022719e-16, -0.012848802659284632, -0.016354993045770837, -0.0012079132446428402]",0.001,5.8545088102034046e-08,3.349825061026063e-23,7.855361376500826e-08,False,True,0.4794030241671461,0.0,5.8545088102034046e-08,3.349825061026063e-23,7.855361376500826e-08,admissible original,0,[]
UGC08286,guarded_free_family,True,17,13,4,52.73391161437906,4.05645473956762,0.09513010608629346,52.829041720465355,8.429120669834595e-18,1.5467301903643065,97.72798489657741,1.5399127800586798,97.72798489657741,0.5328463600049518,0.7,1.0044271405458216,89.99999999998828,0.2763199902299192,True,True,True,139.94222122298942,34.985555305747354,414.03795054059333,4850.8040181038705,"{""disk_pull"": 0.2763199902299192, ""distance_pull"": 0.13703054070400075, ""inclination_pull"": -3.9062499999999994e-12}",6,True,,True,lower,False,"[0.43172577849610794, 4.582187955050656, 8.429120669834595e-18, 0.2763199902299192, 0.13703054070400075, -3.9062499999999994e-12]",0.001,1.0626652572248945e-07,8.957333684789456e-25,1.4258445735371137e-07,False,True,52.829041720465355,0.0,1.0626652572248945e-07,8.957333684789456e-25,1.4258445735371137e-07,admissible original,0,[]
UGC08490,guarded_free_family,True,30,24,6,9.123994364781144,0.380166431865881,19.31675532533413,28.440749690115275,5.465711330084618e-18,2.878384219362835,82.91663094880609,2.42464105268411,87.47394968308451,1.2167558811905936,0.7,1.1871382843148786,53.91540635758375,3.862334497473485,False,True,True,8.777586330436819,1.4629310550728032,1299.6769899976227,5042.430515333566,"{""disk_pull"": 3.862334497473485, ""distance_pull"": 1.641873626536198, ""inclination_pull"": 1.3051354525279166}",6,True,,True,lower,False,"[0.8856834939217701, 4.471341031129189, 5.465711330084618e-18, 3.862334497473485, 1.641873626536198, 1.3051354525279166]",0.001,7.649655713320527e-08,4.1810809903542535e-25,1.026402247942969e-07,False,True,28.440749690115275,0.0,7.649655713320527e-08,4.1810809903542535e-25,1.026402247942969e-07,admissible original,0,[]
UGC08550,guarded_free_family,True,11,8,3,7.116411583712187,0.8895514479640234,9.036655319742474,16.15306690345466,7.269803740797143e-40,2.341242025853645,58.479865308718,1.4958379926755045,58.479865308718,0.8559824918809182,0.7,1.5651708522699193,89.99999999999999,2.3349487744713047,True,True,True,7.222524015131518,2.4075080050438395,526.3002013794742,2918.274020135995,"{""disk_pull"": 2.3349487744713047, ""distance_pull"": 1.8933223551042295, ""inclination_pull"": -3.796196670816491e-15}",6,True,,True,lower,False,"[0.4026865800219967, 4.068682512236374, 7.269803740797143e-40, 2.3349487744713047, 1.8933223551042295, -3.796196670816491e-15]",0.001,3.805145970154399e-08,2.766266440810763e-47,5.105602819113379e-08,False,True,16.15306690345466,0.0,3.805145970154399e-08,2.766266440810763e-47,5.105602819113379e-08,admissible original,0,[]
UGC08699,guarded_free_family,True,41,32,9,18.06930224241273,0.5646656950753978,5.60513427821778,23.674436520630508,5.89347013264068,1.6571716823005913,41.48095855360588,1.3798481418251485,42.04567805854324,0.7815330323068231,0.549778282872529,1.2009812037059544,75.77164621717101,1.9397733431528996,False,True,True,471.53949267136477,52.39327696348497,17628.39301990843,13692.030334590952,"{""disk_pull"": 1.9397733431528996, ""bulge_pull"": -1.0491045949935582, ""distance_pull"": 0.8043341451775975, ""inclination_pull"": 0.3079606907967784}",7,True,,False,none,False,"[0.32197345095834157, 3.738756600126954, 1.9305746059358464, 1.9397733431528996, -1.0491045949935582, 0.8043341451775975, 0.3079606907967784]",0.001,1.9145034857482946e-08,1.1283069112094047e-07,2.26757997097616e-07,False,True,23.674436520630508,0.0,1.9145034857482946e-08,1.1283069112094047e-07,2.26757997097616e-07,admissible original,0,[]
UGC08837,guarded_free_family,True,8,6,2,1.200542431187912,0.20009040519798535,0.09409629737431825,1.2946387285622303,99709.87315594585,1.2339349957800965,21.22934638598022,1.237348000664239,21.217962269600335,0.466653931273295,0.7,0.9972416774566975,79.8272295297237,0.2997507549145146,False,True,True,0.900063860457061,0.4500319302285305,71.29543472419988,2066.323212215102,"{""disk_pull"": -0.2997507549145146, ""distance_pull"": -0.05524307093669755, ""inclination_pull"": -0.03455409405526162}",6,True,,False,none,False,"[0.21297038017069347, 3.05484809980948, 11.510030008739124, -0.2997507549145146, -0.05524307093669755, -0.03455409405526162]",0.001,5.014548551579536e-09,0.0005000000000123275,0.0010000000000000915,True,False,1.2946169041020195,2.182446021081752e-05,0.0004713232733262467,43.285502701086145,86.57100539975251,constrained optimum,6,"[{""objective"": 1.2946387285622303, ""feasible"": true, ""success"": true, ""iterations"": 10, ""message"": ""Optimization terminated successfully""}, {""objective"": 1.2946387954496386, ""feasible"": true, ""success"": true, ""iterations"": 33, ""message"": ""Optimization terminated successfully""}, {""objective"": 1.2946388547826013, ""feasible"": true, ""success"": true, ""iterations"": 40, ""message"": ""Optimization terminated successfully""}, {""objective"": 1.2946394428417707, ""feasible"": true, ""success"": true, ""iterations"": 9, ""message"": ""Optimization terminated successfully""}, {""objective"": 1.2946387327231554, ""feasible"": true, ""success"": true, ""iterations"": 9, ""message"": ""Optimization terminated successfully""}, {""objective"": 1.294638728562828, ""feasible"": true, ""success"": true, ""iterations"": 16, ""message"": ""Optimization terminated successfully""}]"
UGC09037,guarded_free_family,True,22,17,5,23.41697259981075,1.3774689764594559,4.050626127523022,27.467598727333773,1.0981539334074023e-13,7.02617464237728,171.40843639036248,7.677271042444794,165.94357045443283,0.34012469739492734,0.7,0.9151916877145744,61.331824515749574,1.6733183593489107,False,True,True,0.6755323780072421,0.13510647560144842,6436.105453788955,21494.866246956124,"{""disk_pull"": -1.6733183593489107, ""distance_pull"": -0.844044631793045, ""inclination_pull"": -0.7336350968500859}",6,True,,True,lower,False,"[2.0382641509988453, 5.1116477935433675, 1.0981539334073421e-13, -1.6733183593489107, -0.844044631793045, -0.7336350968500859]",0.001,3.2690606697903136e-07,3.58993183307767e-20,4.3863035748029307e-07,False,True,27.467598727333773,0.0,3.2690606697903136e-07,3.58993183307767e-20,4.3863035748029307e-07,admissible original,0,[]
UGC09133,guarded_free_family,True,68,54,14,470.00492597488073,8.703794925460754,40.82878666364528,510.83371263852604,1.3188688298253444e-16,58.232672941882925,227.56315897834787,36.24035648635475,261.1452747122161,0.5402066531170459,0.21406950737255293,1.6068460298895995,66.41855450732471,5.14543230370274,False,True,True,1373.1321447552132,98.08086748251523,17132.308497653306,56183.18662667074,"{""disk_pull"": 0.33589924264446186, ""bulge_pull"": -5.14543230370274, ""distance_pull"": 3.0395533602365026, ""inclination_pull"": 2.2364257512207866}",7,True,,True,lower,False,"[3.590173317946341, 5.5650768605666485, 1.318868829825344e-16, 0.33589924264446186, -5.14543230370274, 3.0395533602365026, 2.2364257512207866]",0.001,5.761857349961265e-07,7.599134060763974e-23,7.731045105767051e-07,False,True,510.83371263852604,0.0,5.761857349961265e-07,7.599134060763974e-23,7.731045105767051e-07,admissible original,0,[]
UGC11455,guarded_free_family,True,36,28,8,47.44980865346187,1.694636023337924,3.8050472024605857,51.25485585592246,9.532479845909065e-14,5.535922290401593,302.0942717174434,6.71562731310012,302.0942717174434,0.3490573362563347,0.7,0.8243343521464799,89.99999999999218,1.5607323418337369,True,True,True,302.90158011699646,37.86269751462456,1717.9443400435382,44251.63810570437,"{""disk_pull"": -1.5607323418337369, ""distance_pull"": -1.1701118577361591, ""inclination_pull"": -7.812499999999999e-12}",6,True,,True,lower,False,"[1.9044372452842482, 5.710739126668476, 9.53247984590861e-14, -1.5607323418337369, -1.1701118577361591, -7.812499999999999e-12]",0.001,1.0154150002535503e-06,9.679423025150717e-20,1.3624459425545972e-06,False,True,51.25485585592246,0.0,1.0154150002535503e-06,9.679423025150717e-20,1.3624459425545972e-06,admissible original,0,[]
UGC11557,guarded_free_family,True,12,9,3,1.4406772614711234,0.16007525127456926,1.2621373449403448,2.702814606411468,92260.6270630556,0.6394299971097633,22.06975459720868,0.6890273339549092,14.671777552052358,0.47288077855082894,0.7,0.9280183319281908,19.41424181886896,1.0585758181131042,False,True,True,95.26744862385787,31.755816207952623,111.01619330639147,9431.531770831076,"{""disk_pull"": -0.24218342972242138, ""distance_pull"": -0.28792667228723684, ""inclination_pull"": -1.0585758181131042}",6,True,,False,none,False,"[-0.3724743368324433, 2.6859257540068864, 11.432383592584483, -0.24218342972242138, -0.28792667228723684, -1.0585758181131042]",0.001,5.419429890413388e-09,0.0005000000000138058,0.0010000000000000022,True,False,2.7027891734662752,2.5432945192971346e-05,0.00010680111591567987,9.19019690140576,18.38039380223361,constrained optimum,6,"[{""objective"": 2.702814606411468, ""feasible"": true, ""success"": true, ""iterations"": 13, ""message"": ""Optimization terminated successfully""}, {""objective"": 2.7028146942605393, ""feasible"": true, ""success"": true, ""iterations"": 48, ""message"": ""Optimization terminated successfully""}, {""objective"": 2.70281469648783, ""feasible"": true, ""success"": true, ""iterations"": 39, ""message"": ""Optimization terminated successfully""}, {""objective"": 2.7028151334658643, ""feasible"": true, ""success"": true, ""iterations"": 11, ""message"": ""Optimization terminated successfully""}, {""objective"": 2.702814611386832, ""feasible"": true, ""success"": true, ""iterations"": 12, ""message"": ""Optimization terminated successfully""}, {""objective"": 2.7028146064120744, ""feasible"": true, ""success"": true, ""iterations"": 14, ""message"": ""Optimization terminated successfully""}]"
UGC11820,guarded_free_family,True,10,8,2,5.841785833138086,0.7302232291422608,10.293795554858564,16.135581387996652,6.032971869818391e-13,5.460489405858792,44.74247532815551,3.4753854844570067,56.30354257393283,0.7683899942998801,0.7,1.5711895645187508,62.85026465225038,1.9039652150625026,False,True,True,204.2416129440824,102.1208064720412,145.20261852805763,5080.2707573687385,"{""disk_pull"": 1.8661169666279678, ""distance_pull"": 1.9039652150625026, ""inclination_pull"": 1.785026465225038}",6,True,,True,lower,False,"[1.2457054036433863, 4.030757456326507, 6.032971869816571e-13, 1.8661169666279678, 1.9039652150625026, 1.785026465225038]",0.001,2.2274020176486992e-08,1.343785371525133e-20,2.9886448798043696e-08,False,True,16.135581387996652,0.0,2.2274020176486992e-08,1.343785371525133e-20,2.9886448798043696e-08,admissible original,0,[]
UGC11914,guarded_free_family,True,65,52,13,4.446970377668778,0.08551866110901497,3.799418076906545,8.246388454575323,2.6546030508870726,0.30505987932030093,78.30881703457042,0.27166585594777437,82.885457623838,0.69902660469175,0.5356693278922321,1.1229231522526935,33.03414225234435,1.4552370081015094,False,True,True,785.2954432944973,60.407341791884406,34058.26378342317,58186.86014798846,"{""disk_pull"": 1.4552370081015094, ""bulge_pull"": -1.1620126037373473, ""distance_pull"": 0.40733358295500394, ""inclination_pull"": 0.4068284504688711}",7,True,,False,none,False,"[-1.3031824386551583, 4.417459626051646, 1.2959874828953943, 1.4552370081015094, -1.1620126037373473, 0.40733358295500394, 0.4068284504688711]",0.001,6.823071477565906e-08,1.811254636076702e-07,3.729850559084801e-07,False,True,8.246388454575323,0.0,6.823071477565906e-08,1.811254636076702e-07,3.729850559084801e-07,admissible original,0,[]
UGC12506,guarded_free_family,True,31,24,7,28.696095582769317,1.1956706492820548,26.48033878499226,55.17643436776157,2.705609801859854,15.571481027576773,106.5182337498298,13.080546049497753,106.60340903734718,1.5031047063622451,0.7,1.1904305040976988,86.71988386492833,4.780192302838014,False,True,True,15.642895270358785,2.2346993243369693,2009.88666336645,60596.38016477711,"{""disk_pull"": 4.780192302838014, ""distance_pull"": 1.8967632388345042, ""inclination_pull"": 0.1799709662320822}",6,True,,False,none,False,"[2.571126092061173, 4.669115490932854, 1.3098478341008308, 4.780192302838014, 1.8967632388345042, 0.1799709662320822]",0.001,1.2624276765926562e-07,3.4156366959282525e-07,7.025144272886375e-07,False,True,55.17643436776157,0.0,1.2624276765926562e-07,3.4156366959282525e-07,7.025144272886375e-07,admissible original,0,[]
UGC12632,guarded_free_family,True,15,12,3,3.5847902938654324,0.298732524488786,0.5598218576734989,4.144612151538931,1.1578318439416577e-18,2.795001387644352,77.71287576403584,2.331620181944979,78.7298067421682,0.5271490154147908,0.7,1.1987378601744783,46.78194677272056,0.6626856293189936,False,True,True,12.300442646507062,4.100147548835687,318.8797526083589,4430.928977942858,"{""disk_pull"": 0.22963395363060268, ""distance_pull"": 0.6626856293189936, ""inclination_pull"": 0.26064892424018676}",6,True,,True,lower,False,"[0.8465633829868361, 4.366021822502244, 1.1578318439416577e-18, 0.22963395363060268, 0.6626856293189936, 0.26064892424018676]",0.001,6.719617535895118e-08,7.780187162168142e-26,9.016131970684354e-08,False,True,4.144612151538931,0.0,6.719617535895118e-08,7.780187162168142e-26,9.016131970684354e-08,admissible original,0,[]
UGC12732,guarded_free_family,True,16,12,4,5.462889466398346,0.45524078886652886,9.345873203920942,14.808762670319288,2.7002781845557344e-26,5.3209576482232555,66.70950375475009,3.4679917221304555,79.77696975336379,0.7720873563854944,0.7,1.534305175605923,48.81571300531603,1.8869643621974808,False,True,True,15.676717273120165,3.919179318280041,891.0927075620548,7221.357351522173,"{""disk_pull"": 1.8869643621974808, ""distance_pull"": 1.7632070794995451, ""inclination_pull"": 1.6359521675526707}",6,True,,True,lower,False,"[1.2435756719865123, 4.379234863220982, 2.7002781845557344e-26, 1.8869643621974808, 1.7632070794995451, 1.6359521675526707]",0.001,4.9514684270967146e-08,1.3370342175205754e-33,6.64369550036213e-08,False,True,14.808762670319288,0.0,4.9514684270967146e-08,1.3370342175205754e-33,6.64369550036213e-08,admissible original,0,[]
