galaxy,model,configuration,holdout,n,n_train,n_test,n_parameters,chi2_data,chi2_data_per_row,prior_penalty,objective,length_catalogue_kpc,amplitude_catalogue_kms,physical_length_kpc,physical_amplitude_kms,ml_disk,ml_bulge,distance_ratio,distance_Mpc,inclination_deg,disk_pull,bulge_pull,distance_pull,inclination_pull,halo_bound_hit,nuisance_bound_hit,maximum_abs_pull,success,optimality,n_starts,near_best_starts,restart_objective_spread,holdout_admissible,holdout_chi2,holdout_chi2_per_row,distance_method,parameters_json,parameter_names_json,guard_optimizer_success,guard_optimizer_message,guard_selected_start,guard_epsilon,guard_depth_factor,guard_depth_ratio,guard_admissible,guard_active,guard_refitted,original_depth_ratio,original_objective,objective_change
UGC05764,core,all_0.10,True,10.0,8.0,2.0,5.0,34.43231926927716,4.304039908659645,1.8056849520102585,36.23800422128742,0.7942730070941292,56.16393078720433,1.0425568426449796,52.910678153201296,0.5615064883091471,0.7,1.3125925636818554,9.805066450703459,66.82012063710802,0.5038477464183015,0.0,1.0424403797783304,0.6820120637108025,False,False,1.0424403797783304,True,0.002647600316600569,7.0,7.0,8.892655500858382e-10,True,0.42542510940103884,0.21271255470051942,1.0,"[-0.23032803918358288, 4.028274749917834, 0.5038477464183015, 1.0424403797783304, 0.6820120637108025]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,5.031679155728193e-08,True,False,False,5.031679155728193e-08,36.23800422128742,0.0
UGC05764,nfw,all_0.10,True,10.0,8.0,2.0,5.0,39.885975234279826,4.985746904284978,0.020180292471336604,39.906155526751164,2.9968246334807724,118.50336010280508,3.097656222681819,117.61776077375765,0.5050129880379963,0.7,1.0336461426786698,7.721336685809663,60.75587626354095,0.04332543209768081,0.0,0.11220387759360019,0.07558762635409473,False,False,0.11220387759360019,True,0.0006460713137923039,7.0,7.0,1.303682495290559e-09,True,15.161352543872507,7.5806762719362535,1.0,"[1.0975532726020845, 4.774941315471115, 0.04332543209768081, 0.11220387759360019, 0.07558762635409473]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,1.5392331501083765e-07,True,False,False,1.5392331501083765e-07,39.906155526751164,0.0
UGC05829,core,all_0.10,True,11.0,8.0,3.0,5.0,1.4980585449661512,0.1872573181207689,0.11050074112537968,1.608559286091531,1.5662407207064593,50.81680744435898,1.6473520377418867,47.40946093701166,0.5032891880994902,0.7,1.051787261027693,9.08744193527927,36.825680544582106,0.028475964382993494,0.0,0.17275750396882908,0.2825680544582104,False,False,0.2825680544582104,True,6.965989084702327e-05,7.0,7.0,4.630251737580693e-11,True,9.070321324933776,3.023440441644592,1.0,"[0.44867830268159437, 3.9282271550678396, 0.028475964382993494, 0.17275750396882908, 0.2825680544582104]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,4.039767019696112e-08,True,False,False,4.039767019696112e-08,1.608559286091531,0.0
UGC05829,nfw,all_0.10,True,11.0,8.0,3.0,5.0,0.6779739070163578,0.08474673837704473,0.0008619791828761577,0.678835886199234,167.5832611698724,408.0088092234751,167.06156461150744,409.9194391076266,0.502394048608282,0.7,0.9968869411257241,8.613103171326257,33.82005943086722,0.020744817436548824,0.0,-0.010384875935808549,-0.017994056913277844,False,False,0.020744817436548824,True,1.7229596591285478e-05,7.0,7.0,5.454336982069208e-11,True,0.09011826290585201,0.030039420968617336,1.0,"[5.121480309372162, 6.011288765405082, 0.020744817436548824, -0.010384875935808549, -0.017994056913277844]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,1.869629800570157e-06,True,False,False,1.869629800570157e-06,0.678835886199234,0.0
UGC05918,core,all_0.10,True,8.0,6.0,2.0,5.0,0.8215471567535667,0.13692452612559444,0.0023819891995134454,0.8239291459530802,0.9604152651361479,42.59983915894607,0.972574911615421,42.51441448958156,0.5006746461726044,0.7,1.0126608217514632,7.756981894616208,46.11934424953561,0.005855952391958251,0.0,0.04216604113748218,0.02386884990712214,False,False,0.04216604113748218,True,1.702004250559892e-05,7.0,7.0,3.3054670112164786e-12,True,4.1529771532874165,2.0764885766437082,1.0,"[-0.04038952020060232, 3.7518504776566024, 0.005855952391958251, 0.04216604113748218, 0.02386884990712214]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,3.248618322701739e-08,True,False,False,3.248618322701739e-08,0.8239291459530802,0.0
UGC05918,nfw,all_0.10,True,8.0,6.0,2.0,5.0,0.7507364129052098,0.12512273548420164,0.0005216704845072162,0.751258083389717,9.796045501440346,113.50273649030852,9.75069046267806,113.58536041829419,0.5016689925035245,0.7,0.9953700665482191,7.6245347097593585,45.95685805845641,0.014472543541244083,0.0,-0.01541969140897437,-0.008628388308717474,False,False,0.01541969140897437,True,4.1022961183337164e-07,7.0,7.0,4.756417482099096e-12,True,0.42030566851764317,0.21015283425882159,1.0,"[2.2819787839791283, 4.731826946677586, 0.014472543541244083, -0.01541969140897437, -0.008628388308717474]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,1.4355003906054572e-07,True,False,False,1.4355003906054572e-07,0.751258083389717,0.0
UGC05986,core,all_0.10,True,15.0,12.0,3.0,5.0,1.7337372878474426,0.14447810732062022,0.008305773113238496,1.7420430609606812,2.2570220608186893,121.58309494983085,2.264448265700621,121.58309494983085,0.5105254809539582,0.7,1.003290266856868,8.658395002974771,89.99999999976562,0.0904741879901277,0.0,0.010963321611880666,-7.8125e-11,False,True,0.0904741879901277,True,1.4868378447145133e-05,7.0,6.0,319.88875262921727,True,0.5436741512350772,0.18122471707835908,1.0,"[0.8140462721866942, 4.800597938073487, 0.0904741879901277, 0.010963321611880666, -7.8125e-11]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,2.656884489624047e-07,True,False,False,2.656884489624047e-07,1.7420430609606812,0.0
UGC05986,nfw,all_0.10,True,15.0,12.0,3.0,5.0,43.12719353275693,3.5939327943964106,2.44857180575195,45.57576533850887,4999.9999999502925,3778.476533242269,7158.135396347054,3778.476533242269,0.5762702307073783,0.7,1.4316270792836432,12.354941694217842,89.99999999995437,0.6165618079548908,0.0,1.4382014263389347,-1.521076024088092e-11,True,True,1.4382014263389347,True,7.89765370869862e-06,7.0,7.0,3.043254537260509e-11,True,27.40615596948687,9.135385323162291,1.0,"[8.517193191406296, 8.237076173839998, 0.6165618079548908, 1.4382014263389347, -1.521076024088092e-11]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,0.0001588517679789995,True,False,False,0.0001588517679789995,45.57576533850887,0.0
UGC06399,core,all_0.10,True,9.0,7.0,2.0,5.0,0.40817945277170914,0.05831135039595845,0.0018336476651135381,0.41001310043682265,2.196212841186924,86.43564756626104,2.2036532862354985,86.43298440389984,0.5040504361112268,0.7,1.0033878524471942,18.060981344049495,75.00658994114596,0.03503990500134684,0.0,0.024392537619798788,0.0032949705729835603,False,False,0.03503990500134684,True,1.6740915263575603e-06,7.0,7.0,5.71209746169643e-14,True,1.99628778708906,0.99814389354453,4.0,"[0.7867344411668975, 4.459400178291627, 0.03503990500134684, 0.024392537619798788, 0.0032949705729835603]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.3427195194906453e-07,True,False,False,1.3427195194906453e-07,0.41001310043682265,0.0
UGC06399,nfw,all_0.10,True,9.0,7.0,2.0,5.0,2.9323115119247936,0.4189016445606848,0.007468444852000663,2.9397799567767944,4999.999967752128,3182.405694393455,5031.738648768233,3182.2215470363617,0.5084853316918896,0.7,1.0063477362441613,18.114259252394902,75.01237885244085,0.07308424983406324,0.0,0.04570370095796185,0.006189426220425274,True,False,0.07308424983406324,True,7.137791995872833e-05,7.0,7.0,2.56862178726891e-06,True,5.946757999531451,2.9733789997657256,4.0,"[8.517193184966663, 8.065392697437428, 0.07308424983406324, 0.04570370095796185, 0.006189426220425274]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,0.00011267288594270064,True,False,False,0.00011267288594270064,2.9397799567767944,0.0
UGC06446,core,all_0.10,True,17.0,13.0,4.0,5.0,13.724835087107603,1.0557565451621234,4.861779231497601,18.586614318605204,1.7399452525834846,79.84417076529229,2.5875230581820556,77.78622036719283,0.6820953354436775,0.7,1.487129008421432,17.845548101057183,52.91164553906559,1.348750752523084,0.0,1.6237633614047735,0.6372151796885303,False,False,1.6237633614047735,True,0.00047231057321767627,7.0,7.0,1.4909957712916366e-09,True,8.270756598898805,2.067689149724701,1.0,"[0.5538536486989545, 4.380076869683039, 1.348750752523084, 1.6237633614047735, 0.6372151796885303]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.0875059056954837e-07,True,False,False,1.0875059056954837e-07,18.586614318605204,0.0
UGC06446,nfw,all_0.10,True,17.0,13.0,4.0,5.0,3.0175216714283253,0.2321170516483327,0.006350757732506052,3.023872429160831,5.557658323177861,165.189642734311,5.436585706764624,165.33079401014209,0.5029950889352908,0.7,0.9782151745622231,11.738582094746677,50.939632648602576,0.025937404441319728,0.0,-0.07261608479258974,-0.02012245046580749,False,False,0.07261608479258974,True,2.4614964182225672e-06,7.0,7.0,1.141309269314661e-13,True,0.2065685577534357,0.05164213943835892,1.0,"[1.7151768546515782, 5.107094163808557, 0.025937404441319728, -0.07261608479258974, -0.02012245046580749]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,3.041347865882877e-07,True,False,False,3.041347865882877e-07,3.023872429160831,0.0
UGC06614,core,all_0.10,True,13.0,10.0,3.0,6.0,0.7706114948977644,0.07706114948977644,0.023286068288455326,0.7938975631862197,14.055268856062145,203.42569097294066,14.015389318290227,210.74771791239806,0.4967690597271782,0.6945744739553972,0.9971626627579794,88.44832818663278,34.566597692696156,-0.028154654931808284,-0.03379221338993161,-0.028373372420205874,-0.14334023073038413,False,False,0.14334023073038413,True,2.8429788383420906e-06,7.0,7.0,8.130163209330021e-13,True,2.981117320403523,0.9937057734678411,1.0,"[2.6429973330309053, 5.315300783273232, -0.028154654931808284, -0.03379221338993161, -0.028373372420205874, -0.14334023073038413]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,7.982741130377074e-07,True,False,False,7.982741130377074e-07,0.7938975631862197,0.0
UGC06614,nfw,all_0.10,True,13.0,10.0,3.0,6.0,0.32344924924270974,0.032344924924270976,0.13706426869488345,0.4605135179375932,645.2898920855441,1115.2580548845485,641.1680505440547,1219.184283766462,0.49458230502933054,0.6840245364781399,0.9936124188646939,88.13342155329835,32.52591425236141,-0.047314300494987555,-0.1002635954276807,-0.06387581135306161,-0.34740857476385917,False,False,0.34740857476385917,True,3.7017929983972723e-07,7.0,7.0,4.431732758547469e-12,True,9.265394999201925,3.0884649997339753,1.0,"[6.469699660919446, 7.016841096474602, -0.047314300494987555, -0.1002635954276807, -0.06387581135306161, -0.34740857476385917]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,1.6538545234000886e-05,True,False,False,1.6538545234000886e-05,0.4605135179375932,0.0
UGC06667,core,all_0.10,True,9.0,7.0,2.0,5.0,3.158185616492192,0.45116937378459887,0.0009314466848188164,3.159117063177011,2.021964270962994,90.581396367451,2.019381861031883,90.58139747960254,0.5033616588198048,0.7,0.9987228211852227,17.97701078133401,88.9999596988571,0.029101278196276177,0.0,-0.009195687466396277,-4.030114290732196e-05,False,False,0.029101278196276177,True,2.6132915936358666e-05,7.0,7.0,4.3209880118411093e-13,True,5.711131132838872,2.855565566419436,4.0,"[0.7040694502952735, 4.506248853856573, 0.029101278196276177, -0.009195687466396277, -4.030114290732196e-05]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.474702165887203e-07,True,False,False,1.474702165887203e-07,3.159117063177011,0.0
UGC06667,nfw,all_0.10,True,9.0,7.0,2.0,5.0,4.682508893414428,0.6689298419163469,0.004009858513268317,4.6865187519276965,66.43073434846066,404.6489192007516,66.98470870930149,404.64888651659857,0.5023216766985307,0.7,1.008339127457706,18.15010429423871,89.0002651658723,0.02011915347384875,0.0,0.060041717695484026,0.00026516587230935624,False,False,0.060041717695484026,True,1.4841401313157584e-05,7.0,7.0,9.354650387649599e-11,True,14.581655104411878,7.290827552205939,4.0,"[4.196159816086329, 6.0030198249897975, 0.02011915347384875, 0.060041717695484026, 0.00026516587230935624]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,1.8218612279848824e-06,True,False,False,1.8218612279848824e-06,4.6865187519276965,0.0
UGC06786,core,all_0.10,True,45.0,36.0,9.0,6.0,87.0604616671213,2.4183461574200362,4.379658338876054,91.44012000599736,7.3747566444204855,209.42908077604466,9.624401602692917,207.79935076943633,0.7335929387794621,0.677867117632851,1.3050466702483592,38.23786743827692,64.93707675466327,1.6648513803167906,-0.13953472599821876,1.2210201418411097,0.3123589182210905,False,False,1.6648513803167906,True,6.842083273948281e-05,7.0,4.0,1345.586956558092,True,145.24444568516805,16.138271742796448,1.0,"[1.9980629043147446, 5.344385165470395, 1.6648513803167906, -0.13953472599821876, 1.2210201418411097, 0.3123589182210905]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,7.760945925732444e-07,True,False,False,7.760945925732444e-07,91.44012000599736,0.0
UGC06786,nfw,all_0.10,True,45.0,36.0,9.0,6.0,17.261989079526664,0.47949969665351844,3.537347684106523,20.799336763633185,9.240256640258854,452.44561371129294,6.349722448562736,454.5569430493163,0.36947558471844416,0.7780711039677299,0.687180312817032,20.134383165539038,63.45957461362539,-1.313842592300402,0.4592124675666292,-1.2521334473307326,-0.18014179545820314,False,False,1.313842592300402,True,7.174048817082698e-05,7.0,7.0,5.170477379579097e-10,True,19.798943776086666,2.1998826417874073,1.0,"[2.223569660187666, 6.114667565223225, -1.313842592300402, 0.4592124675666292, -1.2521334473307326, -0.18014179545820314]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,2.298979959867853e-06,True,False,False,2.298979959867853e-06,20.799336763633185,0.0
UGC06787,core,all_0.10,True,71.0,56.0,15.0,6.0,324.4399478620659,5.793570497536891,4.407150726970596,328.8470985890365,3.8702690842283225,246.84188574441472,2.9301196649748817,247.65792313855496,0.33513033714061197,0.8130095922936799,0.7570842236565334,16.125893963884163,65.57943233797103,-1.7375626090417282,0.6499762963348701,-0.9725763225781654,-0.14018922067632594,False,False,1.7375626090417282,True,0.009392401471879978,7.0,5.0,1546.4148914968928,True,9000.240170465968,600.0160113643979,1.0,"[1.353324035432888, 5.508747992965148, -1.7375626090417282, 0.6499762963348701, -0.9725763225781654, -0.14018922067632594]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.1023785089848293e-06,True,False,False,1.1023785089848293e-06,328.8470985890365,0.0
UGC06787,nfw,all_0.10,True,71.0,56.0,15.0,6.0,878.7707618325489,15.692335032724088,27.89493489934171,906.6656967318906,10.71759527990955,356.10481630978205,16.512139195284306,351.5696828721669,0.8451565861483514,0.2658100248037908,1.540657093689365,32.81599609558348,67.71815286383188,2.279671758563068,-4.205266840438526,2.164660920222458,0.5727176212772918,False,False,4.205266840438526,True,0.010780563075482589,7.0,6.0,1038.5382845747747,True,2407.3175238130207,160.48783492086804,1.0,"[2.371886809574999, 5.875225115353127, 2.279671758563068, -4.205266840438526, 2.164660920222458, 0.5727176212772918]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,1.3752492874483914e-06,True,False,False,1.3752492874483914e-06,906.6656967318906,0.0
UGC06818,core,all_0.10,True,8.0,6.0,2.0,5.0,3.370393931168005,0.5617323218613341,0.5071014338953765,3.8774953650633814,487.72336003897067,9999.999999998447,462.68471338020976,10010.170128315493,0.4350405711111885,0.7,0.9486621951904042,17.075919513427277,74.78426754926659,-0.6044024396047981,0.0,-0.3696321946290903,-0.07191081691113854,True,False,0.6044024396047981,True,1.4802727771321048e-06,7.0,7.0,3.395279613016555e-10,True,8.093383927154198,4.046691963577099,4.0,"[6.189748359946957, 9.210340371976027, -0.6044024396047981, -0.3696321946290903, -0.07191081691113854]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,0.0018009812940693731,True,False,False,0.0018009812940693731,3.8774953650633814,0.0
