x,f,f_prime,phi,phi_prime,radial_mass_integral
0.03,0.9998509064155388,-0.009938764510751182,-1.615203936152706,0.009998210930712383,8.998389834407811e-06
0.03125,0.9998382242255898,-0.0103527365445715,-1.615191178116058,0.01041464453537684,1.017055132596946e-05
0.0325,0.9998250245814796,-0.0107666910513885,-1.615177899549453,0.010831058733057,1.144030578328922e-05
0.03375,0.999811307505555,-0.01118062733053675,-1.615164100477634,0.01124745274813654,1.281155166956281e-05
0.035,0.9997970730210393,-0.01159454468139961,-1.615149780926314,0.01166382580507713,1.428818660744848e-05
0.03625,0.9997823211520303,-0.01200844240341109,-1.615134940922177,0.01208017712842139,1.587410778320192e-05
0.0375,0.999767051923502,-0.01242231979605772,-1.615119580492873,0.01249650594279591,1.757321147801692e-05
0.03875,0.9997512653613037,-0.01283617615888044,-1.615103699667023,0.01291281147291421,1.938939350442962e-05
0.04,0.9997349614921598,-0.01325001079147643,-1.615087298474216,0.01332909294357977,2.132654870541908e-05
0.04125,0.999718140343671,-0.01366382299350108,-1.615070376945011,0.01374534957968901,2.338857142306691e-05
