r_kpc,true_v_kms,fit_v_kms,fit_se_kms
2.9726,25.59673087194445,25.39200738129713,0.2501402494981306
2.982575,25.58952848056214,25.38388619896972,0.2497972098372035
2.99255,25.58203411295579,25.37548135482328,0.2494732447168388
3.002525,25.57425170171743,25.36679679379982,0.2491681000692412
3.0125,25.5661851536715,25.35783643361713,0.2488815143882843
3.022475,25.5578383496975,25.34860416460855,0.2486132190091098
3.03245,25.54921514455118,25.33910384956342,0.2483629385779382
3.042425000000001,25.54031936670395,25.32933932358068,0.2481303913587121
3.0524,25.53115481817887,25.31931439392761,0.2479152897121501
3.062375,25.52172527440613,25.30903283990664,0.2477173403955957
3.072350000000001,25.51203448407372,25.298498412732,0.2475362450315819
3.082325,25.50208616899852,25.28771483540951,0.2473717004290286
3.0923,25.49188402399135,25.27668580263044,0.2472233990202344
3.102275000000001,25.48143171674305,25.26541498066426,0.2470910292147416
3.11225,25.47073288770397,25.25390600726882,0.2469742757919051
3.122225,25.45979114998423,25.24216249159629,0.2468728202744955
3.132200000000001,25.44861008924758,25.23018801411838,0.2467863412968452
3.142175,25.43719326362522,25.2179861265461,0.2467145149681601
3.15215,25.42554420362393,25.20556035176859,0.2466570152467715
3.162125000000001,25.41366641205271,25.19291418378718,0.2466135142647026
3.1721,25.40156336394513,25.18005108766657,0.2465836827121797
3.182075,25.38923850649818,25.16697449948355,0.2465671901247425
3.19205,25.37669525900856,25.15368782628951,0.2465637052745869
3.202025,25.36393701282329,25.14019444607383,0.2465728964230798
3.212,25.35096713128963,25.12649770773698,0.2465944317109844
3.221975,25.33778894971691,25.11260093106837,0.2466279793691325
3.23195,25.32440577533988,25.09850740672953,0.2466732081177384
3.241925000000001,25.31082088729124,25.08422039624603,0.2467297873366877
3.2519,25.29703753657801,25.06974313200036,0.2467973874543513
3.261875,25.2830589460645,25.05507881723729,0.2468756801085578
3.271850000000001,25.26888831046119,25.04023062606653,0.2469643384848245
3.281825,25.25452879631776,25.02520170348038,0.247063037488846
3.2918,25.23998354202411,25.00999516536653,0.2471714540336614
3.301775000000001,25.22525565781312,24.99461409853688,0.2472892672442094
3.31175,25.21034822577331,24.97906156075078,0.2474161586401148
3.321725,25.19526429986104,24.96334058075381,0.247551812408135
3.331700000000001,25.18000690592429,24.9474541583119,0.2476959154890617
3.341675,25.16457904172409,24.93140526425889,0.2478481578966949
3.35165,25.14898367696888,24.91519684054172,0.2480082327194219
3.361625000000001,25.13322375334493,24.89883180027592,0.248175836475132
3.3716,25.11730218456069,24.88231302780181,0.2483506690525825
3.381575,25.10122185638606,24.86564337874729,0.2485324340692699
3.391550000000001,25.08498562670616,24.84882568009478,0.2487208387910647
3.401525,25.06859632556922,24.83186273025086,0.2489155944558148
3.411500000000001,25.0520567552492,24.81475729912354,0.2491164161894017
3.421475,25.03536969030222,24.79751212819848,0.2493230233076274
3.43145,25.01853787763732,24.7801299306259,0.2495351392248305
3.441425000000001,25.00156403658133,24.76261339130352,0.2497524916934833
3.4514,24.98445085895725,24.74496516697205,0.2499748127907441
3.461375,24.96720100915731,24.72718788630521,0.250201839008433
3.471350000000001,24.94981712422842,24.70928415001267,0.2504333113581955
3.481325,24.93230181395333,24.69125653093751,0.2506689753381865
3.4913,24.91465766094253,24.67310757416553,0.250908581110875
3.501275000000001,24.89688722072333,24.65483979713044,0.2511518833812146
3.51125,24.87899302183778,24.63645568972868,0.2513986416173969
