tau,E_s_over_E0,E_a_over_E0,E_over_E0,z,virial_over_E0,virial_over_E,numerical_logZ_derivative,BKM_speed_squared,D_to_uniform,entropy_lower_bound,D_to_reference,cone_direct_over_E0,cone_closed_over_E0,cone_partition_part_over_E0,cone_radial_part_over_E0
8.9000000000000012e-01,4.7438851348729179e+00,2.8879938385605772e+00,7.6318789734334951e+00,3.7841190205107533e-01,1.8151751785427567e+01,2.3784119020510754e+00,2.3784119020512362e+00,2.3521633443716269e-01,9.7712581611593408e-04,9.7712581611606938e-04,8.4452516583837872e-02,9.5231801155970430e+00,9.5231801155970430e+00,6.4453138556973577e-01,8.8786487300273045e+00
8.9999999999999991e-01,4.8397179715303560e+00,2.9759463449745662e+00,7.8156643165049227e+00,3.8076690917879341e-01,1.8607274977984410e+01,2.3807669091787931e+00,2.3807669091788033e+00,2.3578347005322189e-01,7.7500203965119932e-04,7.7500203965133463e-04,8.6560252689290046e-02,9.9308831636810453e+00,9.9308831636810453e+00,6.7652587817133347e-01,9.2543572855097125e+00
9.1000000000000014e-01,4.9374867599068439e+00,3.0665774039814409e+00,8.0040641638882839e+00,3.8312753885917528e-01,1.9074705731758009e+01,2.3831275388591755e+00,2.3831275388593864e+00,2.3634082782688642e-01,5.9600189901302600e-04,5.9600189901301906e-04,8.8696627194698147e-02,1.0353918052011508e+01,1.0353918052011508e+01,7.0993349518684246e-01,9.6439845568246660e+00
9.1999999999999993e-01,5.0372306088213250e+00,3.1599685896520793e+00,8.1971991984734043e+00,3.8549369280187462e-01,1.9554366986598886e+01,2.3854936928018744e+00,2.3854936928020174e+00,2.3688830561184854e-01,4.4024431478314162e-04,4.4024431478313988e-04,9.0861662614596772e-02,1.0792818429197569e+01,1.0792818429197569e+01,7.4481114795633352e-01,1.0048007281241238e+01
9.3000000000000016e-01,5.1389894171433088e+00,3.2562039603576873e+00,8.3951933775009966e+00,3.8786527170228974e-01,2.0046590715359681e+01,2.3878652717022897e+00,2.3878652717023905e+00,2.3742580270959873e-01,3.0784531547081023e-04,3.0784531547094554e-04,9.3055377576636955e-02,1.1248135987783508e+01,1.1248135987783511e+01,7.8121788957223726e-01,1.0466918098211272e+01
9.3999999999999995e-01,5.2428038897529188e+00,3.3553701344279747e+00,8.5981740241808939e+00,3.9024217525623117e-01,2.0551718182789759e+01,2.3902421752562306e+00,2.3902421752564815e+00,2.3795321990751614e-01,1.9891799626955281e-04,1.9891799626968638e-04,9.5277786794729147e-02,1.1720441067641479e+01,1.1720441067641479e+01,8.1921499149988553e-01,1.0901226076141596e+01
9.5000000000000018e-01,5.3487155538234177e+00,3.4575563681135302e+00,8.8062719219369470e+00,3.9262430217497052e-01,2.1070100211987427e+01,2.3926243021749709e+00,2.3926243021751650e+00,2.3847045951658799e-01,1.1357247853564876e-04,1.1357247853564789e-04,9.7528901043281269e-02,1.2210323279451110e+01,1.2210323279451114e+01,8.5886602283481484e-01,1.1351457256616296e+01
9.5999999999999996e-01,5.4567667754325990e+00,3.5628546359224398e+00,9.0196214113550397e+00,3.9501155020066231e-01,2.1602097458632517e+01,2.3950115502006621e+00,2.3950115502006839e+00,2.3897742540873193e-01,5.1915870007074663e-05,5.1915870007074663e-05,9.9808727132545794e-02,1.2718392148932178e+01,1.2718392148932175e+01,9.0023693228480273e-01,1.1818155216647376e+01
9.7000000000000020e-01,5.5670007765098193e+00,3.6713597134035867e+00,9.2383604899134060e+00,3.9740381612213960e-01,2.2148080693230401e+01,2.3974038161221398e+00,2.3974038161220790e+00,2.3947402305370025e-01,1.4052225791292856e-05,1.4052225791425996e-05,1.0211726788509803e-01,1.3245277782520086e+01,1.3245277782520089e+01,9.4339613296759284e-01,1.2301881649552490e+01
9.7999999999999998e-01,5.6794616521253065e+00,3.7831692624510076e+00,9.4626309145763141e+00,3.9980099579107359e-01,2.2708431091603636e+01,2.3998009957910735e+00,2.3998009957909203e+00,2.3996015955553957e-01,8.2510136696276309e-08,8.2510136829497651e-08,1.0445452211345879e-01,1.3791631555195247e+01,1.3791631555195247e+01,9.8841459011811039e-01,1.2803216965077139e+01
9.8082925301172619e-01,5.6888888888888882e+00,3.7925925925925927e+00,9.4814814814814810e+00,4.0000000000000002e-01,2.2755555555555556e+01,2.4000000000000004e+00,2.3999999999999209e+00,2.3999999999999999e-01,-6.6613381477509390e-17,0.0000000000000000e+00,1.0464962875290959e-01,1.3837833075940907e+01,1.3837833075940910e+01,9.9223351706462426e-01,1.2845599558876284e+01
9.9000000000000021e-01,5.7941943881288118e+00,3.8983839192062266e+00,9.6925783073350384e+00,4.0220298413849825e-01,2.3283540533876305e+01,2.4022029841384986e+00,2.4022029841385497e+00,2.4043574368858520e-01,1.0104559016173992e-05,1.0104559016173992e-05,1.0682048459888563e-01,1.4358126821202505e+01,1.4358126821202509e+01,1.0353659118021754e+00,1.3322760909400335e+01
1.0000000000000000e+00,5.9112448791445207e+00,4.0171073846375336e+00,9.9283522637820543e+00,4.0460967519168967e-01,2.3873811912201642e+01,2.4046096751916894e+00,2.4046096751918120e+00,2.4090068593296504e-01,4.4213043540699236e-05,4.4213043540765155e-05,1.0921514607134192e-01,1.4945459648419588e+01,1.4945459648419588e+01,1.0843264427366952e+00,1.3861133205682895e+01
1.0100000000000002e+00,6.0306599469295410e+00,4.1394465178779036e+00,1.0170106464807445e+01,4.0702096209140104e-01,2.4479659447492793e+01,2.4070209620914009e+00,2.4070209620907410e+00,2.4135489850959133e-01,1.0249943422657899e-04,1.0249943422657899e-04,1.1163849319066865e-01,1.5554349577160282e+01,1.5554349577160282e+01,1.1353753613197812e+00,1.4418974215840501e+01
1.0200000000000000e+00,6.1524873591031985e+00,4.2655114324053809e+00,1.0417998791508580e+01,4.0943673710944178e-01,2.5101509015422540e+01,2.4094367371094418e+00,2.4094367371091385e+00,2.4179829541461562e-01,1.8505196613443492e-04,1.8505196613449910e-04,1.1409050852896585e-01,1.6185540404222408e+01,1.6185540404222412e+01,1.1885947799773655e+00,1.4996945624245047e+01
1.0300000000000002e+00,6.2767758482547613e+00,4.3954155951526870e+00,1.0672191443407449e+01,4.1185689166660089e-01,2.5739798481967583e+01,2.4118568916666008e+00,2.4118568916663050e+00,2.4223079245332665e-01,2.9195560490463332e-04,2.9195560490476516e-04,1.1657117055420740e-01,1.6839800993019168e+01,1.6839800993019168e+01,1.2440698489366027e+00,1.5595731144082567e+01
1.0400000000000000e+00,6.4035751314370826e+00,4.5292759286350792e+00,1.0932851060072162e+01,4.1428131635090470e-01,2.6394978048779400e+01,2.4142813163509045e+00,2.4142813163502050e+00,2.4265230727346632e-01,4.2329201370496644e-04,4.2329201370496818e-04,1.1908045361509662e-01,1.7517926110658415e+01,1.7517926110658415e+01,1.3018888635396830e+00,1.6216037247118734e+01
1.0500000000000003e+00,6.5329359300541245e+00,4.6672129161885465e+00,1.1200148846242671e+01,4.1670990093620608e-01,2.7067510608673889e+01,2.4167099009362061e+00,2.4167099009357504e+00,2.4306275939794339e-01,5.7913952111324565e-04,5.7913952111331504e-04,1.2161832792718180e-01,1.8220737292864918e+01,1.8220737292864918e+01,1.3621433752155880e+00,1.6858593917649330e+01
1.0600000000000001e+00,6.6649099901501545e+00,4.8093507104129003e+00,1.1474260700563054e+01,4.1914253440109656e-01,2.7757872111539008e+01,2.4191425344010966e+00,2.4191425344007498e+00,2.4346207025692213e-01,7.5957308995400555e-04,7.5957308995394310e-04,1.2418475956024236e-01,1.8949083737668300e+01,1.8949083737668296e+01,1.4249283062309608e+00,1.7524155431437336e+01
1.0700000000000003e+00,6.7995501031089027e+00,4.9558172449175437e+00,1.1755367348026446e+01,4.2157910494813694e-01,2.8466551940970440e+01,2.4215791049481372e+00,2.4215791049475577e+00,2.4385016321926464e-01,9.6466428710639124e-04,9.6466428710639124e-04,1.2677971042695879e-01,1.9703843228811927e+01,1.9703843228811934e+01,1.4903420683453195e+00,1.8213501160466610e+01
1.0800000000000001e+00,6.9369101267707647e+00,5.1067443494703060e+00,1.2043654476241070e+01,4.2401950002339867e-01,2.9194053301952447e+01,2.4240195000233991e+00,2.4240195000229483e+00,2.4422696362330570e-01,1.1944812543037732e-03,1.1944812543038356e-03,1.2940313827287855e-01,2.0485923089867573e+01,2.0485923089867576e+01,1.5584866854997959e+00,1.8927436404367779e+01
1.0899999999999999e+00,7.0770450069767037e+00,5.2622678686531765e+00,1.2339312875629879e+01,4.2646360633630953e-01,2.9940893619912941e+01,2.4264636063363101e+00,2.4264636063358047e+00,2.4459239880693875e-01,1.4490886799414793e-03,1.4490886799414168e-03,1.3205499666768986e-01,2.1296261170075219e+01,2.1296261170075219e+01,1.6294679206728861e+00,1.9666793249402328e+01
1.1000000000000001e+00,7.2200107995472980e+00,5.4225277841315789e+00,1.2642538583678876e+01,4.2891130987979686e-01,3.0707604951489333e+01,2.4289113098797972e+00,2.4289113098793225e+00,2.4494639813699373e-01,1.7285477719112124e-03,1.7285477719112159e-03,1.3473523499781243e-01,2.2135826862959391e+01,2.2135826862959391e+01,1.7033954070408841e+00,2.0432431455918504e+01
1.1099999999999999e+00,7.3658646927057987e+00,5.5876683406472996e+00,1.2953533033353096e+01,4.3136249595072051e-01,3.1494734407353498e+01,2.4313624959507210e+00,2.4313624959502547e+00,2.4528889303788515e-01,2.0329162314785924e-03,2.0329162314784745e-03,1.3744379846031665e-01,2.3005622158809281e+01,2.3005622158809281e+01,1.7803827835852373e+00,2.1225239375224042e+01
1.1200000000000001e+00,7.5146650299542266e+00,5.7578381758485371e+00,1.3272503205802764e+01,4.3381704917058894e-01,3.2302844587454068e+01,2.4338170491705893e+00,2.4338170491699320e+00,2.4561981701951177e-01,2.3622482282194129e-03,2.3622482282194754e-03,1.4018062805817860e-01,2.3906682732145789e+01,2.3906682732145796e+01,1.8605478352936204e+00,2.2046134896852166e+01
1.1299999999999999e+00,7.6664713334115007e+00,5.9331904540737685e+00,1.3599661787485267e+01,4.3627485350655054e-01,3.3132514029044309e+01,2.4362748535065508e+00,2.4362748535062817e+00,2.4593910570438837e-01,2.7165943760338457e-03,2.7165943760337208e-03,1.4294566059688316e-01,2.4840079065334798e+01,2.4840079065334798e+01,1.9440126381062703e+00,2.2896066427228519e+01
1.1400000000000001e+00,7.8213443276231249e+00,6.1138830042100452e+00,1.3935227331833170e+01,4.3873579229265203e-01,3.3984337667876389e+01,2.4387357922926522e+00,2.4387357922923312e+00,2.4624669685399092e-01,3.0960017102472995e-03,3.0960017102473689e-03,1.4573882868237625e-01,2.5806917609545913e+01,2.5806917609545920e+01,2.0309037087640016e+00,2.3776013900781919e+01
1.1499999999999999e+00,7.9793459638517739e+00,6.3000784617495853e+00,1.4279424425601359e+01,4.4119974825135611e-01,3.4858927312952304e+01,2.4411997482513561e+00,2.4411997482510031e+00,2.4654253039429611e-01,3.5005136658214850e-03,3.5005136658216238e-03,1.4856006072037981e-01,2.6808341984293786e+01,2.6808341984293786e+01,2.1213521597194123e+00,2.4686989824574372e+01
1.1600000000000001e+00,8.1405394448586712e+00,6.4919444151727621e+00,1.4632483860031432e+01,4.4366660351531167e-01,3.5756912135235631e+01,2.4436666035153118e+00,2.4436666035146195e+00,2.4682654844049892e-01,3.9301700566815520e-03,3.9301700566814965e-03,1.5140928091707351e-01,2.7845534216841902e+01,2.7845534216841902e+01,2.2154938592780433e+00,2.5630040357563860e+01
1.1699999999999999e+00,8.3049892501854750e+00,6.6896535567889819e+00,1.4994642806974458e+01,4.4613623964936489e-01,3.6678939170737898e+01,2.4461362396493649e+00,2.4461362396491402e+00,2.4709869532088935e-01,4.3850070561772189e-03,4.3850070561774063e-03,1.5428640928114340e-01,2.8919716022788872e+01,2.8919716022788879e+01,2.3134695971414141e+00,2.6606246425647466e+01
1.1800000000000002e+00,8.4727611619470267e+00,6.8933838381714807e+00,1.5366145000118507e+01,4.4860853767280717e-01,3.7625673838408495e+01,2.4486085376728073e+00,2.4486085376723699e+00,2.4735891759987272e-01,4.8650571786928790e-03,4.8650571786928165e-03,1.5719136162721423e-01,3.0032150129203522e+01,3.0032150129203522e+01,2.4154252555298381e+00,2.7616724873673682e+01
1.1899999999999999e+00,8.6439222911450067e+00,7.1033186303256945e+00,1.5747240921470702e+01,4.5108337808184656e-01,3.8597800473267093e+01,2.4510833780818460e+00,2.4510833780814942e+00,2.4760716410011641e-01,5.3703492624106799e-03,5.3703492624107979e-03,1.6012404958065352e-01,3.1184141641717137e+01,3.1184141641717137e+01,2.5215119860680706e+00,2.8662629655649074e+01
1.2000000000000002e+00,8.8185411045132831e+00,7.3196468887356021e+00,1.6138187993248884e+01,4.5356064087229880e-01,3.9596022875233373e+01,2.4535606408722992e+00,2.4535606408720247e+00,2.4784338592380842e-01,5.9009084532498715e-03,5.9009084532499409e-03,1.6308438058376562e-01,3.2377039457031167e+01,3.2377039457031174e+01,2.6318863926233580e+00,2.9745153064407802e+01
1.2100000000000000e+00,8.9966874519054745e+00,7.5425633234363492e+00,1.6539250775341824e+01,4.5604020556248348e-01,4.0621064874119995e+01,2.4560402055624833e+00,2.4560402055619677e+00,2.4806753647301130e-01,6.4567561899817466e-03,6.4567561899817535e-03,1.6607225790336558e-01,3.3612237722343380e+01,3.3612237722343366e+01,2.7467107202910066e+00,3.0865527002052357e+01
1.2200000000000002e+00,9.1784325942358702e+00,7.7722685742664979e+00,1.6950701168502370e+01,4.5852195121632211e-01,4.1673670911271230e+01,2.4585219512163219e+00,2.4585219512158010e+00,2.4827957146909885e-01,7.0379101905400504e-03,7.0379101905401822e-03,1.6908758063974366e-01,3.4891177343248543e+01,3.4891177343248536e+01,2.8661530507293418e+00,3.2025024292519205e+01
1.2300000000000000e+00,9.3638492319846840e+00,8.0089693914573434e+00,1.7372818623442026e+01,4.6100575646662395e-01,4.2754606638341400e+01,2.4610057564666241e+00,2.4610057564661649e+00,2.4847944897125979e-01,7.6443844395311447e-03,7.6443844395312141e-03,1.7213024373701485e-01,3.6215347541717890e+01,3.6215347541717890e+01,2.9903875040520269e+00,3.3224960037665852e+01
1.2400000000000002e+00,9.5530115342792872e+00,8.2528788217221649e+00,1.7805890356001452e+01,4.6349149953855256e-01,4.3864659533725074e+01,2.4634914995385531e+00,2.4634914995381729e+00,2.4866712939405647e-01,8.2761891769527335e-03,8.2761891769527890e-03,1.7520013799485523e-01,3.7586287465817648e+01,3.7586287465817648e+01,3.1195944474927164e+00,3.4466693018324918e+01
1.2500000000000000e+00,9.7459951685627786e+00,8.5042164000125577e+00,1.8250211568575338e+01,4.6597905827326364e-01,4.5004639537163229e+01,2.4659790582732635e+00,2.4659790582726528e+00,2.4884257552402597e-01,8.9333308881344581e-03,8.9333308881345760e-03,1.7829715008162639e-01,3.9005587852878698e+01,3.9005587852878698e+01,3.2539607110637112e+00,3.5751627141814993e+01
1.2600000000000002e+00,9.9428773308620393e+00,8.7632083471147997e+00,1.8706085677976837e+01,4.6846831015170393e-01,4.6175379703068486e+01,2.4684683101517044e+00,2.4684683101513505e+00,2.4900575253531085e-01,9.6158122949014657e-03,9.6158122949014102e-03,1.8142116254888202e-01,4.0474892747889456e+01,4.0474892747889470e+01,3.3936798104375496e+00,3.7081212937451895e+01
1.2700000000000000e+00,1.0143736776667101e+01,9.0300877732637446e+00,1.9173824549930846e+01,4.7095913231856051e-01,4.7377736873125436e+01,2.4709591323185607e+00,2.4709591323183178e+00,2.4915662800430916e-01,1.0323632347971762e-02,1.0323632347971887e-02,1.8457205384725528e-01,4.1995901278938462e+01,4.1995901278938462e+01,3.5389521772876611e+00,3.8456949101650792e+01
1.2800000000000002e+00,1.0348653852434467e+01,9.3050948879578481e+00,1.9653748740392317e+01,4.7345140160635357e-01,4.8612592368742469e+01,2.4734514016063529e+00,2.4734514016059674e+00,2.4929517192333286e-01,1.1056786220594222e-02,1.1056786220594278e-02,1.8774969834372787e-01,4.3570369491598072e+01,4.3570369491598058e+01,3.6899853973320789e+00,3.9880384094265999e+01
1.2900000000000000e+00,1.0557710527726686e+01,9.5884772161638505e+00,2.0146187743890536e+01,4.7594499455965900e-01,4.9880852703944925e+01,2.4759449945596592e+00,2.4759449945590908e+00,2.4942135671326515e-01,1.1815265303429245e-02,1.1815265303429301e-02,1.9095396634026879e-01,4.5200112244198422e+01,4.5200112244198422e+01,3.8469944563316090e+00,4.1353117787866800e+01
1.3000000000000003e+00,1.0770990428001358e+01,9.8804898211060443e+00,2.0651480249107404e+01,4.7843978745945331e-01,5.1183450319320848e+01,2.4784397874594530e+00,2.4784397874591337e+00,2.4953515723520647e-01,1.2599057200679456e-02,1.2599057200679609e-02,1.9418472409384324e-01,4.6887005166009715e+01,4.6887005166009715e+01,4.0102019943023741e+00,4.2876803171707351e+01
1.3100000000000001e+00,1.0988578868062341e+01,1.0181395533840288e+01,2.1169974401902628e+01,4.8093565634756957e-01,5.2521344337645544e+01,2.4809356563475697e+00,2.4809356563474751e+00,2.4963655080110206e-01,1.3408145727474161e-02,1.3408145727474285e-02,1.9744183383778419e-01,4.8632986680413048e+01,4.8632986680413033e+01,4.1798385682106032e+00,4.4453148112202435e+01
1.3200000000000003e+00,1.1210562886186896e+01,1.0491465189819820e+01,2.1702028076006716e+01,4.8343247705125553e-01,5.3895521341833252e+01,2.4834324770512555e+00,2.4834324770507767e+00,2.4972551718334285e-01,1.4242510908509670e-02,1.4242510908509726e-02,2.0072515380452019e-01,5.0440060095213184e+01,5.0440060095213198e+01,4.3561429234264635e+00,4.6083917171786737e+01
1.3300000000000001e+00,1.1437031278942083e+01,1.0810977872665321e+01,2.2248009151607402e+01,4.8593012520782047e-01,5.5306996175880130e+01,2.4859301252078208e+00,2.4859301252075547e+00,2.4980203862333236e-01,1.5102128977949381e-02,1.5102128977949353e-02,2.0403453824964962e-01,5.2310295762313174e+01,5.2310295762313174e+01,4.5393622742221948e+00,4.7770933488090961e+01
1.3399999999999999e+00,1.1668074636704628e+01,1.1140221165359119e+01,2.2808295802063746e+01,4.8842847628936514e-01,5.6756812769486608e+01,2.4884284762893651e+00,2.4884284762896058e+00,2.4986609983901423e-01,1.5986972380584233e-02,1.5986972380584247e-02,2.0736983747735704e-01,5.4245833309048301e+01,5.4245833309048301e+01,4.7297525936094438e+00,4.9516080715438854e+01
1.3500000000000001e+00,1.1903785379898270e+01,1.1479491409089249e+01,2.3383276788987519e+01,4.9092740562757986e-01,5.8246044987064288e+01,2.4909274056275801e+00,2.4909274056273967e+00,2.4991768803135353e-01,1.6897009774255706e-02,1.6897009774255831e-02,2.1073089786715876e-01,5.6248883943549274e+01,5.6248883943549274e+01,4.9275789128196328e+00,5.1321305030729647e+01
1.3599999999999999e+00,1.2144257795963114e+01,1.1829093969976455e+01,2.3973351765939569e+01,4.9342678843860222e-01,5.9775797501855592e+01,2.4934267884386023e+00,2.4934267884386685e+00,2.4995679288976910e-01,1.7832206033540438e-02,1.7832206033540562e-02,2.1411756190196890e-01,5.8321732836584033e+01,5.8321732836584033e+01,5.1331156307412407e+00,5.3188617205842803e+01
1.3700000000000001e+00,1.2389588077071949e+01,1.2189343513924447e+01,2.4578931590996397e+01,4.9592649984792553e-01,6.1347206695917237e+01,2.4959264998479251e+00,2.4959264998470898e+00,2.4998340659651103e-01,1.8792522254697006e-02,1.8792522254697006e-02,2.1752966819747685e-01,6.0466741582410229e+01,6.0466741582410229e+01,5.3466468336379283e+00,5.5120094748772296e+01
1.3799999999999999e+00,1.2639874358608317e+01,1.2560564289840331e+01,2.5200438648448646e+01,4.9842641491534379e-01,6.2961441586737621e+01,2.4984264149153437e+00,2.4984264149146376e+00,2.4999752382998136e-01,1.9777915761872544e-02,1.9777915761872628e-02,2.2096705153282098e-01,6.2686350741249278e+01,6.2686350741249264e+01,5.5684666254814452e+00,5.7117884115767815e+01
