run,t,r_initial,v_initial,delta_radius,delta_radial_speed,delta_tangential_speed,radius_jet,radial_speed_jet,tangential_speed_jet,instantaneous_delta_vc2,instantaneous_vc2_jet,baseline_radial_drift
J959_R24,0.0225,1.0116885382292078,0.8969812462478036,6.660284111914394e-10,1.183901910015898e-07,-5.905127498095908e-10,6.663027797487734e-10,1.1845382751089306e-07,-5.907560233938568e-10,-1.5967644180602108e-05,-1.5978450613620018e-05,6.867151977287265e-21
J959_R24,0.025,1.0116885382292078,0.8969812462478036,1.015072696724099e-09,1.6238646467750134e-07,-8.999816447641251e-10,1.0155506473842e-09,1.6248810358147202e-07,-9.004054616580657e-10,-1.971075562263846e-05,-1.972648223903706e-05,1.42474652790069e-20
J959_R24,0.0275,1.0116885382292078,0.8969812462478036,1.4860712112128538e-09,2.1611528010593352e-07,-1.3175774915552552e-09,1.4868677028352072e-09,2.1627166586693917e-07,-1.318283636413574e-09,-2.384682420698882e-05,-2.386904350923484e-05,1.4916160558905626e-20
J959_R24,0.03,1.0116885382292078,0.8969812462478036,2.104567714804833e-09,2.8054640337174194e-07,-1.8659475076177046e-09,2.1058458224158766e-09,2.8077944298878353e-07,-1.8670807652941646e-09,-2.8375533546210057e-05,-2.8406134424213364e-05,1.4114139088746063e-20
J959_R24,0.0325,1.0116885382292078,0.8969812462478036,2.898529156160739e-09,3.5664860410077185e-07,-2.5698880801172663e-09,2.9005142039940135e-09,3.5698636356849396e-07,-2.5716480390416015e-09,-3.3296537120438114e-05,-3.3337754983972634e-05,1.1247117961666705e-20
J959_R24,0.035,1.0116885382292078,0.8969812462478036,3.898343068054194e-09,4.453895648873212e-07,-3.456340991192519e-09,3.901339366991144e-09,4.458673562275592e-07,-3.4589976215056258e-09,-3.860945827244595e-05,-3.8663905188512645e-05,7.810305641704466e-21
J959_R24,0.0375,1.0116885382292078,0.8969812462478036,5.136814736769264e-09,5.477357908291519e-07,-4.554392307731803e-09,5.141225152382512e-09,5.483973495874679e-07,-4.5583026496439565e-09,-4.4313890210451504e-05,-4.4384585037833385e-05,2.36408620713556e-21
J959_R24,0.04,1.0116885382292078,0.8969812462478036,6.649164145159111e-09,6.64652519028332e-07,-5.895268384570329e-09,6.655512722697093e-09,6.655512722697092e-07,-5.900897233522299e-09,-5.0409396008904005e-05,-5.049979453193488e-05,-2.0504140538265773e-21
J959_R24,0.0425,1.0116885382292078,0.8969812462478036,8.47302268956028e-09,7.971036281023238e-07,-7.512334199155646e-09,8.481980562017578e-09,7.98304052895772e-07,-7.520276456314331e-09,-5.6895508608820834e-05,-5.7009533670817115e-05,-6.763706332932102e-21
J959_R24,0.045,1.0116885382292078,0.8969812462478036,1.0648429670524225e-08,9.460515477176025e-07,-9.441089132700142e-09,1.0660844475980374e-08,9.476306200871445e-07,-9.452096374301709e-09,-6.377173081868618e-05,-6.391380245448007e-05,-1.1118541917625012e-20
J959_R24,0.0475,1.0116885382292078,0.8969812462478036,1.3217828557558163e-08,1.1124571682844514e-06,-1.171916430564579e-08,1.323475759177563e-08,1.1145059024653164e-06,-1.1734174016874076e-08,-7.103753531871911e-05,-7.121260088292378e-05,-1.3808679310890024e-20
J959_R24,0.05,1.0116885382292078,0.8969812462478036,1.62260630276806e-08,1.2972797504055556e-06,-1.4386318913928164e-08,1.62488103581472e-08,1.2999048286517762e-06,-1.4406487386529051e-08,-7.869236466356936e-05,-7.890592895614824e-05,-6.300766564056321e-21
J959_R24,0.0525,1.0116885382292078,0.8969812462478036,1.9720372778318008e-08,1.5014768346791357e-06,-1.7484436565240458e-08,1.9750530545392655e-08,1.5048023272680117e-06,-1.7511175458872224e-08,-8.673563128478824e-05,-8.699378667415342e-05,4.16853676114592e-21
J959_R24,0.055,1.0116885382292078,0.8969812462478036,2.3750389114188544e-08,1.7260041513121558e-06,-2.1057521615297503e-08,2.3789883245363315e-08,1.7301733269355134e-06,-2.1092538182617184e-08,-9.516671749880346e-05,-9.547617403693937e-05,1.3701623594050598e-20
J959_R24,0.0575,1.0116885382292078,0.8969812462478036,2.836813030847743e-08,1.971815529872747e-06,-2.515169361672065e-08,2.841927087146419e-08,1.9769927562757696e-06,-2.5197036479585474e-08,-0.00010398497551129957,-0.00010435309104450605,3.190873845167641e-20
J959_R24,0.06,1.0116885382292078,0.8969812462478036,3.362799673858279e-08,2.239862809086909e-06,-2.981518554268092e-08,3.3693533158654026e-08,2.2462355439102683e-06,-2.987329224470663e-08,-0.0001131897274236202,-0.00011362453769685345,4.827516272352361e-20
J959_R24,0.0625,1.0116885382292078,0.8969812462478036,3.958676579613433e-08,2.5310957466087615e-06,-3.509833690351627e-08,3.966994716344531e-08,2.5388766184604997e-06,-3.517208834601819e-08,-0.0001227802652453479,-0.00012329051399398162,6.463723386000926e-20
J959_R24,0.065,1.0116885382292078,0.8969812462478036,4.6303586571814164e-08,2.8464619289934025e-06,-4.105359041606249e-08,4.6408227263904216e-08,2.8558909085479516e-06,-4.1146368624665624e-08,-0.00013275585090182957,-0.00013335101993589054,7.936844298237205e-20
J959_R24,0.0675,1.0116885382292078,0.8969812462478036,5.383997431499586e-08,3.186906681649056e-06,-4.7735486563560414e-08,5.397052515965067e-08,3.198253342794113e-06,-4.785123789490242e-08,-0.0001431157162461947,-0.00014380605552258017,1.010208264625891e-19
J959_R24,0.07,1.0116885382292078,0.8969812462478036,6.225980466828628e-08,3.5533729787859027e-06,-5.520065871067459e-08,6.24214298718583e-08,3.5669388498204737e-06,-5.534396194409001e-08,-0.00015385906307530489,-0.00015465562075405058,1.2607894660759475e-19
J959_R24,0.0725,1.0116885382292078,0.8969812462478036,7.162930767727978e-08,3.946801353575984e-06,-6.350782733033355e-08,7.18279677432544e-08,3.962922358248519e-06,-6.36839675326978e-08,-0.00016498506314457993,-0.00016589971563030166,1.5572851702044307e-19
J959_R24,0.075,1.0116885382292078,0.8969812462478036,8.201706157562309e-08,4.3681298083434925e-06,-7.271779545181545e-08,8.225960243812019e-08,4.387178796699743e-06,-7.29328423943033e-08,-0.0001764928581848459,-0.00017753834015133354,1.7336345871518796e-19
J959_R24,0.0775,1.0116885382292078,0.8969812462478036,9.349398634560256e-08,4.818293724724744e-06,-8.289344144429833e-08,9.378823494229036e-08,4.840683093795631e-06,-8.315433523559184e-08,-0.0001883815599235637,-0.00018957149431714614,1.9225027183682912e-19
J959_R24,0.08,1.0116885382292078,0.8969812462478036,1.0613333705459769e-07,5.298225774203444e-06,-9.409971479801271e-08,1.0648820356315348e-07,5.324410178157674e-06,-9.441435573635678e-08,-0.00020065025010807913,-0.00020199917812773952,2.108304978272492e-19
J959_R24,0.0825,1.0116885382292078,0.8969812462478036,1.2001069696749912e-07,5.808855828427922e-06,-1.0640362879676957e-07,1.2043628392965177e-07,5.83933497840736e-06,-1.0678097454949949e-07,-0.00021329798052954722,-0.0002148213915831136,2.2928938853891594e-19
J959_R24,0.085,1.0116885382292078,0.8969812462478036,1.35203970435473e-07,6.351110869857236e-06,-1.1987425485582293e-07,1.3571168899228125e-07,6.386432423166176e-06,-1.203244233010293e-07,-0.00022632377305045048,-0.00022803813468326846,2.5055235326816e-19
J959_R24,0.08750000000000001,1.0116885382292078,0.8969812462478036,1.517933755613375e-07,6.925914902465261e-06,-1.3458271563848712e-07,1.5239606902309154e-07,6.966677441055612e-06,-1.351170945900635e-07,-0.00023972661963661023,-0.00024164940742820403,2.7037849892575265e-19
J959_R24,0.09,1.0116885382292078,0.8969812462478036,1.6986143664168443e-07,7.5341888624886485e-06,-1.506021782837763e-07,1.70573511615686e-07,7.581044960697156e-06,-1.5123354198882734e-07,-0.00025350548238919766,-0.0002556552098179203,2.9521378871073867e-19
J959_R24,0.0925,1.0116885382292078,0.8969812462478036,1.894929763864609e-07,8.176850529516389e-06,-1.680078481891556e-07,1.9033054168522193e-07,8.2305099107123e-06,-1.6875048004265416e-07,-0.0002676592935849445,-0.0002700555418524174,3.1926853383494365e-19
J959_R24,0.095,1.0116885382292078,0.8969812462478036,2.1077510791590818e-07,8.85481443738987e-06,-1.8687696101693518e-07,2.117561214684101e-07,8.916047219722531e-06,-1.8774678426998522e-07,-0.0002821869557097267,-0.0002848504035316951,3.3621388106561564e-19
J959_R24,0.0975,1.0116885382292078,0.8969812462478036,2.3379722653556312e-07,9.568991785727603e-06,-2.0728877625497688e-07,2.3494165052351513e-07,9.638631816349337e-06,-2.0830349116236972e-07,-0.0002970873415100069,-0.0003000397948557537,3.5013274849140575e-19
J959_R24,0.1,1.0116885382292078,0.8969812462478036,2.586510012896208e-07,1.0320290351113144e-05,-2.29324569112066e-07,2.599809657303552e-07,1.039923862921421e-05,-2.3050379818446482e-07,-0.0003123592940332696,-0.00031562371582459297,3.5811846022517716e-19
J959_R24,0.10250000000000001,1.0116885382292078,0.8969812462478036,2.854303662930983e-07,1.1109614398872082e-05,-2.530676227463502e-07,2.869703412903025e-07,1.1198842586938631e-05,-2.544330637740358e-07,-0.00032800162668440594,-0.000331602166438213,3.6205031480422016e-19
J959_R24,0.105,1.0116885382292078,0.8969812462478036,3.142315118431745e-07,1.193786459474667e-05,-2.786032212709344e-07,3.160084887262825e-07,1.2038418618144093e-05,-2.801788073419556e-07,-0.00034401312327895334,-0.00034797514669661367,3.625286793537141e-19
J959_R24,0.1075,1.0116885382292078,0.8969812462478036,3.4515287531031093e-07,1.2805937916957423e-05,-3.060186400949405e-07,3.4719655688277497e-07,1.2918941651452092e-05,-3.0783070927220563e-07,-0.00036039253809936776,-0.0003647426565997952,3.5859793981057345e-19
J959_R24,0.11,1.0116885382292078,0.8969812462478036,3.7829513180964736e-07,1.3714727568413546e-05,-3.3540313959523615e-07,3.8063813192581304e-07,1.3841386615484107e-05,-3.3748061092187494e-07,-0.00037713859596421267,-0.00038190469614775746,3.486170176343185e-19
J959_R24,0.1125,1.0116885382292078,0.8969812462478036,4.1376118465310706e-07,1.466512288907648e-05,-3.6684795490238287e-07,4.1643923734298347e-07,1.4806728438861638e-05,-3.692225146211605e-07,-0.00039424999229162024,-0.0003994612653405005,3.3097996259244415e-19
J959_R24,0.115,1.0116885382292078,0.8969812462478036,4.5165615558295246e-07,1.565800926869077e-05,-4.004462886841864e-07,4.5470833394342706e-07,1.5815942050206157e-05,-4.031525836733676e-07,-0.00041172539317218664,-0.0004174123641780242,3.076263713118227e-19
J959_R24,0.11750000000000001,1.0116885382292078,0.8969812462478036,4.920873747872009e-07,1.6694268059642415e-05,-4.362933011536896e-07,4.95556319857838e-07,1.6870002378139165e-05,-4.3936914235490925e-07,-0.0004295634354504042,-0.00043575799266032866,2.8081149239422994e-19
J959_R24,0.12,1.0116885382292078,0.8969812462478036,5.351643706978133e-07,1.7774776490222967e-05,-4.74486101187388e-07,5.390965305384644e-07,1.7969884351282146e-05,-4.779726759153061e-07,-0.0004477627268013759,-0.0004544981507874138,2.5086460900682273e-19
J959_R24,0.1225,1.0116885382292078,0.8969812462478036,5.809988595719791e-07,1.890040757797891e-05,-5.15123738220602e-07,5.854447387591082e-07,1.9116562898256596e-05,-5.190658305771878e-07,-0.00046632184582179467,-0.0004736328385592798,2.1323487898220574e-19
J959_R24,0.125,1.0116885382292078,0.8969812462478036,6.297047348576174e-07,2.0072030043545665e-05,-5.583071912562687e-07,6.347191546151249e-07,2.0311012947683997e-05,-5.62753413536291e-07,-0.000485239342122158,-0.0004931620559759265,1.619064345694115e-19
J959_R24,0.1275,1.0116885382292078,0.8969812462478036,6.813980563433936e-07,2.129050822461237e-05,-6.041393602052025e-07,6.870404255234236e-07,2.1554209428185843e-05,-6.091423929614607e-07,-0.0005045137364225769,-0.0005130858030373539,1.0307242687851952e-19
J959_R24,0.13,1.0116885382292078,0.8969812462478036,7.361970390944267e-07,2.2556701990388476e-05,-6.527250553389763e-07,7.425316362224675e-07,2.2847127268383613e-05,-6.5834189799465e-07,-0.0005241435206592554,-0.0005334040797435621,3.717632928619429e-20
J959_R24,0.1325,1.0116885382292078,0.8969812462478036,7.94222042174269e-07,2.3871466656246674e-05,-7.041709884081371e-07,8.013183087722731e-07,2.4190741396898803e-05,-7.104632187509197e-07,-0.0005441271580914189,-0.000554116886094551,-3.527891125761857e-20
J959_R24,0.135,1.0116885382292078,0.8969812462478036,8.555955571541286e-07,2.5235652898810016e-05,-7.585857613179314e-07,8.635284025544107e-07,2.5586026742352905e-05,-7.656198063184387e-07,-0.0005644630834171162,-0.0005752242220903207,-1.142127438881288e-19
J959_R24,0.1375,1.0116885382292078,0.8969812462478036,9.204421964101666e-07,2.6650106671339785e-05,-8.160798566914096e-07,9.292923142720046e-07,2.7033958233367407e-05,-8.239272727584839e-07,-0.0005851497028932898,-0.0005967260877308711,-2.0284308292055538e-19
J959_R24,0.14,1.0116885382292078,0.8969812462478036,9.888886812098167e-07,2.811566911959564e-05,-8.767656261010615e-07,9.987428779497328e-07,2.853551079856379e-05,-8.855033911054402e-07,-0.0006061853944634833,-0.0006186224830162023,-2.914303942143893e-19
J959_R24,0.14250000000000002,1.0116885382292078,0.8969812462478036,1.0610638295881457e-06,2.9633176498015136e-05,-9.407572806319209e-07,1.0720153649338266e-06,3.009165936656355e-05,-9.504680953668007e-07,-0.0006275685078904918,-0.0006409134079463141,-3.8273350745041334e-19
J959_R24,0.145,1.0116885382292078,0.8969812462478036,1.1370985440152708e-06,3.120346008630894e-05,-1.008170878891157e-06,1.1492474838920705e-06,3.1703378865988154e-05,-1.0189434805231649e-06,-0.0006492973648955261,-0.0006635988625212066,-4.871359652528742e-19
J959_R24,0.1475,1.0116885382292078,0.8969812462478036,1.217125798855867e-06,3.282734610664322e-05,-1.0791243165719777e-06,1.2305793808138052e-06,3.337164422545913e-05,-1.0910538025282438e-06,-0.0006713702593055762,-0.0006866788467408799,-5.9193316867786545e-19
J959_R24,0.15,1.0116885382292078,0.8969812462478036,1.30128062762186e-06,3.450565564095592e-05,-1.153737315129355e-06,1.316153639009923e-06,3.5097430373597945e-05,-1.1669254783088529e-06,-0.000693785457201562,-0.0007101533606053342,-7.055574719694703e-19
J959_R24,0.1525,1.0116885382292078,0.8969812462478036,1.3897001100195112e-06,3.6239204549114744e-05,-1.2321314092345048e-06,1.4061152791128695e-06,3.688171223902609e-05,-1.246687085764917e-06,-0.0007165411970810848,-0.0007340224041145689,-8.240618186245463e-19
J959_R24,0.155,1.0116885382292078,0.8969812462478036,1.4825233587919822e-06,3.802880338725558e-05,-1.314429936671857e-06,1.5006117590766458e-06,3.872546475036505e-05,-1.3304693637694694e-06,-0.0007396356900236494,-0.0007582859772685846,-9.493009917572237e-19
J959_R24,0.1575,1.0116885382292078,0.8969812462478036,1.5798915063588222e-06,3.987525732687102e-05,-1.400758025460469e-06,1.5997929741768053e-06,4.0629662836236324e-05,-1.4184052121686505e-06,-0.0007630671198607177,-0.0007829440800673808,-1.0830834799515847e-18
J959_R24,0.16,1.0116885382292078,0.8969812462478036,1.6819476912534226e-06,4.177936607417007e-05,-1.4912425821966835e-06,1.7038112570104557e-06,4.259528142526139e-05,-1.5106296917817085e-06,-0.0007868336433573289,-0.0008079967125109581,-1.2243972474426481e-18
J959_R24,0.1625,1.0116885382292078,0.8969812462478036,1.7888370443598726e-06,4.374192379022925e-05,-1.5860122790645192e-06,1.8128213774962586e-06,4.462329544606174e-05,-1.607280024401001e-06,-0.0008109333903970915,-0.0008334438745993158,-1.3734041334368264e-18
J959_R24,0.165,1.0116885382292078,0.8969812462478036,1.9007066749507106e-06,4.5763719011535785e-05,-1.6851975430665078e-06,1.9269805428744284e-06,4.671467982725888e-05,-1.7084955927919918e-06,-0.0008353644641754853,-0.0008592855663324545,-1.5310080234749156e-18
J959_R24,0.1675,1.0116885382292078,0.8969812462478036,2.0177056565267625e-06,4.784553457117136e-05,-1.7889305418128387e-06,2.0464483977067348e-06,4.8870409497474264e-05,-1.8144179406932543e-06,-0.0008601249414020378,-0.0008855217877103737,-1.6983825818667926e-18
J959_R24,0.17,1.0116885382292078,0.8969812462478036,2.1399850124607466e-06,4.99881475205424e-05,-1.8973451716419731e-06,2.1713870238765e-06,5.109145938532941e-05,-1.925190772816469e-06,-0.0008852128725046343,-0.0009121525387330738,-1.8706052042791658e-18
J959_R24,0.17250000000000001,1.0116885382292078,0.8969812462478036,2.2676977014459967e-06,5.2192329051866556e-05,-2.0105770442979676e-06,2.3019609405885997e-06,5.33788044194458e-05,-2.0409599548464237e-06,-0.0009106262818467445,-0.0009391778194005545,-2.0541722682146772e-18
J959_R24,0.17500000000000002,1.0116885382292078,0.8969812462478036,2.400998602752011e-06,5.44588444210988e-05,-2.1287634746069983e-06,2.4383371043694647e-06,5.57334195284449e-05,-2.161873513441016e-06,-0.000936363167950827,-0.0009665976297128161,-2.2340201283990462e-18
J959_R24,0.1775,1.0116885382292078,0.8969812462478036,2.5400445012884153e-06,5.6788452871697234e-05,-2.2520434657113952e-06,2.580684909067077e-06,5.815627964094821e-05,-2.288081636231249e-06,-0.0009624215037239804,-0.000994411969669858,-2.416474188686384e-18
J959_R24,0.18,1.0116885382292078,0.8969812462478036,2.6849940724788775e-06,5.9181907558909285e-05,-2.380557697745367e-06,2.729176185850976e-06,6.064835968557725e-05,-2.4197366718212374e-06,-0.000988799236698083,-0.0010226208392716811,-2.5888409735072224e-18
J959_R24,0.1825,1.0116885382292078,0.8969812462478036,2.836007866946864e-06,6.163995547488135e-05,-2.514448512291878e-06,2.8839852032122525e-06,6.321063459095347e-05,-2.5569931297882004e-06,-0.001015494289272517,-0.001051224238518285,-2.7552805424875794e-18
J959_R24,0.185,1.0116885382292078,0.8969812462478036,2.9932482950148726e-06,6.416333737439473e-05,-2.6538598993930407e-06,3.045288666963551e-06,6.58440792856984e-05,-2.7000076806824666e-06,-0.0010425045589657644,-0.0010802221674096695,-2.9116393217194287e-18
J959_R24,0.1875,1.0116885382292078,0.8969812462478036,3.1568796110190663e-06,6.675278770139118e-05,-2.798937484116415e-06,3.21326572023907e-06,6.85496686984335e-05,-2.848939156027473e-06,-0.0010698279186754287,-0.0011096146259458345,-3.0646662866289764e-18
J959_R24,0.19,1.0116885382292078,0.8969812462478036,3.3270678974409664e-06,6.940903451617971e-05,-2.949828511344954e-06,3.3880979434945614e-06,7.132837775778025e-05,-3.0039485483197635e-06,-0.001097462216943646,-0.0011394016141267804,-3.210900719119182e-18
J959_R24,0.1925,1.0116885382292078,0.8969812462478036,3.503981048858408e-06,7.21327994235494e-05,-3.106681832898417e-06,3.569969354507332e-06,7.418118139236014e-05,-3.165199011028991e-06,-0.001125405278231484,-0.0011695831319525074,-3.349290937896506e-18
J959_R24,0.195,1.0116885382292078,0.8969812462478036,3.6877887557174632e-06,7.492479750152122e-05,-3.2696478918792238e-06,3.759066408376242e-06,7.71090545307947e-05,-3.3328558585979155e-06,-0.0011536549032013133,-0.0012001591794230148,-3.482028278679724e-18
J959_R24,0.1975,1.0116885382292078,0.8969812462478036,3.878662487927502e-06,7.778573723104337e-05,-3.4388787085726236e-06,3.955577997521703e-06,8.011297210170537e-05,-3.5070865664424058e-06,-0.0011822088690024376,-0.001231129756538303,-3.609761680750198e-18
J959_R24,0.2,1.0116885382292078,0.8969812462478036,4.076775478281238e-06,8.071632042634799e-05,-3.614527866457884e-06,4.159695451685683e-06,8.319390903371367e-05,-3.688060770951437e-06,-0.0012110649295713253,-0.0012624948632983719,-3.7285470030966904e-18
J959_R24,0.2025,1.0116885382292078,0.8969812462478036,4.282302705702199e-06,8.371724216643519e-05,-3.796750495665968e-06,4.371612537931704e-06,8.635284025544106e-05,-3.875950269487095e-06,-0.0012402208159319526,-0.0012942544997032216,-3.841653783534187e-18
J959_R24,0.20500000000000002,1.0116885382292078,0.8969812462478036,4.495420878321436e-06,8.678919072712665e-05,-3.985703259434814e-06,4.59152546064484e-06,8.959074069550905e-05,-4.0709290203845725e-06,-0.0012696742365074923,-0.001326408665752852,-3.9446820474238415e-18
J959_R24,0.20750000000000002,1.0116885382292078,0.8969812462478036,4.716308416385884e-06,8.99328475142359e-05,-4.181544338788257e-06,4.819632861531718e-06,9.290858528253913e-05,-4.273173142952168e-06,-0.0012994228774395261,-0.0013589573614472632,-4.04219832791586e-18
J959_R24,0.21,1.0116885382292078,0.8969812462478036,4.945145435000549e-06,9.314888699747387e-05,-4.3844334158826825e-06,5.05613581962052e-06,9.630734894515275e-05,-4.4828609174712894e-06,-0.0013294644029096174,-0.0013919005867864547,-4.135232304349601e-18
J959_R24,0.2125,1.0116885382292078,0.8969812462478036,5.182113726706789e-06,9.643797664543858e-05,-4.594531660462309e-06,5.301237851260984e-06,9.978800661197147e-05,-4.700172785196455e-06,-0.001359796455477058,-0.0014252383417704274,-4.22945659459795e-18
J959_R24,0.215,1.0116885382292078,0.8969812462478036,5.427396743899117e-06,9.980077686143006e-05,-4.812001712539704e-06,5.5551449101243995e-06,0.00010335153321161674,-4.92529134835529e-06,-0.0013904166564136925,-0.0014589706263991808,-4.325373250848878e-18
J959_R24,0.2175,1.0116885382292078,0.8969812462478036,5.681179581082805e-06,0.0001032379409203438,-5.037007667851867e-06,5.818065387203608e-06,0.00010699890367271003,-5.158401370148523e-06,-0.0014213226060518873,-0.001493097440672715,-4.418814850286104e-18
J959_R24,0.22,1.0116885382292078,0.8969812462478036,5.943648956974891e-06,0.00010675011490638555,-5.269715061428926e-06,6.090210110813009e-06,0.00011073109292387285,-5.399689774749999e-06,-0.001452511884138113,-0.0015276187845910299,-4.509345555768669e-18
J959_R24,0.2225,1.0116885382292078,0.8969812462478036,6.214993196450825e-06,0.00011033793765197657,-5.510290851162836e-06,6.371792346588549e-06,0.00011454907589372673,-5.649345647306661e-06,-0.0014839820501912455,-0.0015625346581541256,-4.6017629705582866e-18
J959_R24,0.225,1.0116885382292078,0.8969812462478036,6.495402212339553e-06,0.00011400204067755991,-5.758903402264259e-06,6.6630277974877355e-06,0.0001184538275108931,-5.907560233938568e-06,-0.001515730643873783,-0.001597845061362002,-4.690960620000261e-18
J959_R24,0.2275,1.0116885382292078,0.8969812462478036,6.78506748706938e-06,0.0001177430481324031,-6.015722471164331e-06,6.964134603789627e-06,0.00012244632270399345,-6.174526941738886e-06,-0.0015477551853582345,-0.0016335499942146591,-4.784279747351041e-18
J959_R24,0.23,1.0116885382292078,0.8969812462478036,7.084182054167354e-06,0.00012156157673663468,-6.2809191883062e-06,7.275333343094833e-06,0.00012652753640164926,-6.450441338773881e-06,-0.0015800531757129387,-0.0016696494567120968,-4.8754765501082004e-18
J959_R24,0.2325,1.0116885382292078,0.8969812462478036,7.392940479614812e-06,0.00012545823572415507,-6.554666041935775e-06,7.596847030325522e-06,0.00013069844353248206,-6.7355011540829405e-06,-0.001612622097283952,-0.0017061434488543155,-4.962563219456661e-18
J959_R24,0.23500000000000001,1.0116885382292078,0.8969812462478036,7.711538843061723e-06,0.00012943362678674493,-6.8371368614483785e-06,7.928901117725408e-06,0.00013496001902511332,-7.029906277678548e-06,-0.0016454594140917626,-0.0017430319706413146,-5.051785109071613e-18
J959_R24,0.23750000000000002,1.0116885382292078,0.8969812462478036,8.040174718902646e-06,0.0001334883440192422,-7.128506800735401e-06,8.27172349485977e-06,0.00013931323780816458,-7.3338587605462995e-06,-0.0016785625722247478,-0.0017803150220730949,-5.13519980509838e-18
J959_R24,0.24,1.0116885382292078,0.8969812462478036,8.37904715721701e-06,0.00013762297386586263,-7.428952320753801e-06,8.62554448861543e-06,0.00014375907481025717,-7.647562814644898e-06,-0.0017119290002466704,-0.0018179926031496553,-5.210135987065604e-18
J959_R24,0.2425,1.0116885382292078,0.8969812462478036,8.728356664576596e-06,0.00014183809506757876,-7.738651172872757e-06,8.990596863200774e-06,0.00014829850496001276,-7.97122481290616e-06,-0.0017455561096054112,-0.001856064713870997,-5.285502339773711e-18
J959_R24,0.245,1.0116885382292078,0.8969812462478036,9.088305184723003e-06,0.00014613427861082356,-8.057782381776235e-06,9.367115820145731e-06,0.00015293250318605277,-8.305053289235005e-06,-0.001779441295049789,-0.001894531354237119,-5.3561687058074754e-18
J959_R24,0.2475,1.0116885382292078,0.8969812462478036,9.459096079118093e-06,0.00015051208767710172,-8.386526228032487e-06,9.755338998301793e-06,0.00015766204441699868,-8.649258938509457e-06,-0.0018135819350484014,-0.0019333925242480223,-5.420106746951297e-18
J959_R24,0.25,1.0116885382292078,0.8969812462478036,9.840934107370215e-06,0.00015497207759401535,-8.725064230330482e-06,1.0155506473841999e-05,0.00016248810358147198,-9.004054616580656e-06,-0.0018479753922193611,-0.001972648223903706,-5.4818735876257926e-18
J959_R24,0.2525,1.0116885382292078,0.8969812462478036,1.0234025407539281e-05,0.00015951479578731872,-9.073579128493492e-06,1.0567860760260944e-05,0.0001674116556080942,-9.369655340272843e-06,-0.0018826190137577862,-0.0020122984532041704,-5.5364459411461824e-18
J959_R24,0.255,1.0116885382292078,0.8969812462478036,1.0638577476323615e-05,0.0001641407817343095,-9.432254865604506e-06,1.0992646808374778e-05,0.00017243367542548675,-9.746278287383371e-06,-0.0019175101318762064,-0.0020523432121494155,-5.589099734000366e-18
J959_R24,0.2575,1.0116885382292078,0.8969812462478036,1.1054799149131675e-05,0.0001688505669183413,-9.801276570797768e-06,1.1430112006321206e-05,0.00017755513796227111,-1.0134142796682702e-05,-0.001952646064240926,-0.0020927825007394417,-5.637714091054663e-18
J959_R24,0.26,1.0116885382292078,0.8969812462478036,1.148290058004163e-05,0.00017364467478454864,-1.0180830540273966e-05,1.188050617955948e-05,0.0001827770181470689,-1.05334703679144e-05,-0.001988024114423776,-0.0021336163189742486,-5.682959875546842e-18
J959_R24,0.2625,1.0116885382292078,0.8969812462478036,1.1923093221651909e-05,0.00017852362069695462,-1.0571104220979954e-05,1.2344081590870413e-05,0.00018810029090850154,-1.0944484661795142e-05,-0.0020236415723457763,-0.002174844666853836,-5.721521057509674e-18
J959_R24,0.265,1.0116885382292078,0.8969812462478036,1.2375589804825928e-05,0.00018348791189665668,-1.0972286190957803e-05,1.2821092940356369e-05,0.00019352593117519042,-1.1367411500014715e-05,-0.002059495714735965,-0.002216467544378204,-5.757467881098715e-18
J959_R24,0.2675,1.0116885382292078,0.8969812462478036,1.2840604318333906e-05,0.0001885380474613876,-1.1384566142691455e-05,1.3311797365441262e-05,0.0001990549138757572,-1.1802478865236005e-05,-0.002095583805585956,-0.002258484951547353,-5.786118816945295e-18
J959_R24,0.27,1.0116885382292078,0.8969812462478036,1.3318351988395286e-05,0.00019367451826633785,-1.1808134863788844e-05,1.381645444087057e-05,0.00020468821393882324,-1.224991690109502e-05,-0.002131903096614493,-0.0023008968883612827,-5.810858902295759e-18
J959_R24,0.2725,1.0116885382292078,0.8969812462478036,1.3809049258124643e-05,0.00019889780694622898,-1.2243184219440373e-05,1.4335326178711317e-05,0.0002104268062930101,-1.270995791220086e-05,-0.002168450827729988,-0.0023437033548199936,-5.829043622010536e-18
J959_R24,0.275,1.0116885382292078,0.8969812462478036,1.431291376688444e-05,0.0002042083878586599,-1.2689907133767164e-05,1.4868677028352074e-05,0.00021627166586693925,-1.3182836364135743e-05,-0.0022052242275020354,-0.0023869043509234843,-5.844283568208738e-18
J959_R24,0.2775,1.0116885382292078,0.8969812462478036,1.4830164329547952e-05,0.00020960672704887384,-1.314849757139136e-05,1.5416773876502983e-05,0.00022222376758923213,-1.3668788883454992e-05,-0.0022422205136293396,-0.0024304998766717565,-5.853563365145785e-18
J959_R24,0.28,1.0116885382292078,0.8969812462478036,1.5361020915675402e-05,0.0002150932822156614,-1.3619150519006418e-05,1.5979886047195725e-05,0.00022828408638851032,-1.4168054257687043e-05,-0.0022794368934170757,-0.0024744899320648093,-5.861175717152575e-18
