z,variance,cubic,maximum_block_entropy
0.8210000000000001,0.14695899999999995,-0.09434767799999999,1.235599181787505
0.8220000000000001,0.14631599999999995,-0.09422750399999999,1.2336671720971646
0.8230000000000001,0.14567099999999997,-0.094103466,1.231728327854431
0.8240000000000001,0.14502399999999996,-0.09397555199999999,1.2297826187969998
0.8250000000000001,0.14437499999999995,-0.09384374999999999,1.2278300142982843
0.8260000000000001,0.14372399999999996,-0.093708048,1.225870483361247
0.8270000000000001,0.14307099999999995,-0.09356843399999999,1.223903994612086
0.8280000000000001,0.14241599999999996,-0.093424896,1.2219305162937775
0.8290000000000001,0.14175899999999994,-0.09327742199999998,1.2199500162594639
0.8300000000000001,0.14109999999999995,-0.09312599999999999,1.2179624619656915
0.8310000000000001,0.14043899999999995,-0.09297061799999999,1.2159678204654851
0.8320000000000001,0.13977599999999996,-0.09281126399999999,1.2139660584012608
0.8330000000000001,0.13911099999999996,-0.09264792599999999,1.2119571419975677
0.834,0.138444,-0.092480592,1.2099410370536567
0.835,0.13777500000000004,-0.09230925000000001,1.2079177089358695
0.836,0.13710400000000003,-0.09213388800000001,1.2058871225698424
0.837,0.13643100000000002,-0.09195449400000001,1.2038492424325202
0.838,0.13575600000000002,-0.091771056,1.2018040325439732
0.839,0.13507900000000003,-0.09158356200000001,1.1997514564590124
0.84,0.13440000000000002,-0.091392,1.1976914772585947
0.841,0.13371900000000003,-0.09119635800000002,1.1956240575410144
0.842,0.13303600000000002,-0.090996624,1.1935491594128727
0.843,0.13235100000000002,-0.09079278600000001,1.1914667444798157
0.844,0.13166400000000003,-0.09058483200000002,1.1893767738370404
0.845,0.130975,-0.09037275,1.187279208059553
0.846,0.130284,-0.090156528,1.185174007192176
0.847,0.129591,-0.089936154,1.1830611307392989
0.848,0.128896,-0.08971161600000001,1.1809405376543556
0.849,0.128199,-0.089482902,1.1788121863290277
0.85,0.1275,-0.08925,1.1766760345821607
0.851,0.12679900000000002,-0.08901289800000001,1.1745320396483843
0.852,0.126096,-0.088771584,1.1723801581664248
0.853,0.125391,-0.088526046,1.1702203461671061
0.854,0.12468400000000002,-0.088276272,1.1680525590610187
0.855,0.12397500000000002,-0.08802225000000001,1.165876751625853
0.856,0.12326400000000001,-0.08776396800000001,1.1636928779933826
0.857,0.12255100000000001,-0.087501414,1.161500891636086
0.858,0.12183600000000001,-0.08723457600000001,1.159300745353391
0.859,0.121119,-0.086963442,1.1570923912575366
0.86,0.12040000000000001,-0.086688,1.1548757807590269
0.861,0.11967900000000001,-0.086408238,1.1526508645516749
0.862,0.118956,-0.086124144,1.1504175925972113
0.863,0.118231,-0.085835706,1.1481759141094494
0.864,0.11750400000000001,-0.08554291200000001,1.1459257775379856
0.865,0.116775,-0.08524575,1.143667130551421
0.866,0.11604400000000001,-0.08494420800000001,1.1413999200200855
0.867,0.11531100000000001,-0.084638274,1.1391240919982453
0.868,0.11457600000000001,-0.084327936,1.1368395917057752
0.869,0.11383900000000001,-0.084013182,1.1345463635092754
0.87,0.1131,-0.083694,1.1322443509026103
0.871,0.112359,-0.083370378,1.12993349648685
0.872,0.111616,-0.08304230400000001,1.1276137419495862
0.873,0.110871,-0.082709766,1.1252850280436055
0.874,0.110124,-0.082372752,1.1229472945648868
0.875,0.109375,-0.08203125,1.1206004803299026
0.876,0.108624,-0.081685248,1.1182445231521911
0.877,0.107871,-0.08133473399999999,1.1158793598181747
0.878,0.107116,-0.080979696,1.1135049260621885
0.879,0.106359,-0.080620122,1.111121156540694
0.88,0.1056,-0.080256,1.1087279848056346
0.881,0.104839,-0.079887318,1.1063253432769078
0.882,0.104076,-0.07951406400000001,1.1039131632139072
0.883,0.103311,-0.079136226,1.1014913746861035
0.884,0.102544,-0.078753792,1.0990599065426143
0.885,0.10177499999999999,-0.07836675,1.09661868638073
0.886,0.101004,-0.077975088,1.094167640513339
0.887,0.10023099999999999,-0.07757879399999999,1.0917066939352134
0.888,0.09945599999999999,-0.07717785599999999,1.0892357702880993
0.889,0.09867899999999999,-0.076772262,1.0867547918245584
0.89,0.09789999999999999,-0.076362,1.0842636793705094
0.891,0.09711899999999998,-0.07594705799999998,1.0817623522864046
0.892,0.09633599999999999,-0.075527424,1.07925072842698
0.893,0.09555099999999998,-0.07510308599999999,1.0767287240995183
0.894,0.09476399999999999,-0.07467403199999999,1.074196254020547
0.895,0.09397499999999999,-0.07424025,1.0716532312709042
0.896,0.09318399999999999,-0.073801728,1.0690995672490908
0.897,0.09239099999999999,-0.07335845399999999,1.0665351716228306
0.898,0.09159599999999998,-0.07291041599999999,1.0639599522787442
0.899,0.09079899999999998,-0.07245760199999998,1.061373815270053
0.9,0.08999999999999998,-0.072,1.0587766647622099
0.901,0.08919899999999999,-0.071537598,1.0561684029763536
0.902,0.08839599999999997,-0.07107038399999999,1.0535489301304797
0.903,0.08759099999999997,-0.07059834599999998,1.0509181443782083
0.904,0.08678399999999997,-0.07012147199999998,1.0482759417450263
0.905,0.08597499999999998,-0.06963974999999999,1.0456222160618733
0.906,0.08516399999999998,-0.06915316799999999,1.0429568588959302
0.907,0.08435099999999998,-0.06866171399999998,1.0402797594784599
0.908,0.08353599999999997,-0.06816537599999999,1.0375908046295474
0.909,0.08271899999999997,-0.06766414199999998,1.0348898786795637
0.91,0.08189999999999997,-0.06715799999999998,1.0321768633871782
0.911,0.08107899999999997,-0.06664693799999998,1.0294516378537264
0.912,0.08025599999999997,-0.06613094399999998,1.0267140784337283
0.913,0.07943099999999997,-0.06561000599999998,1.0239640586413377
0.914,0.07860399999999997,-0.06508411199999997,1.0212014490524894
0.915,0.07777499999999997,-0.06455324999999998,1.0184261172024973
0.916,0.07694399999999997,-0.06401740799999998,1.0156379274788265
0.917,0.07611099999999997,-0.06347657399999998,1.012836741008764
0.918,0.07527599999999997,-0.06293073599999997,1.0100224155416726
0.919,0.07443899999999996,-0.06237988199999998,1.0071948053254995
0.92,0.07359999999999997,-0.06182399999999998,1.0043537609771858
0.921,0.07275899999999996,-0.06126307799999998,1.001499129346595
0.922,0.07191599999999997,-0.060697103999999974,0.9986307533735513
0.923,0.07107099999999997,-0.06012606599999998,0.9957484719375447
0.924,0.07022399999999997,-0.059549951999999975,0.9928521196996254
0.925,0.06937499999999996,-0.05896874999999997,0.9899415269359779
0.926,0.06852399999999996,-0.05838244799999997,0.9870165193626157
0.927,0.06767099999999997,-0.05779103399999998,0.9840769179505979
0.928,0.06681599999999996,-0.05719449599999997,0.98112253873112
0.929,0.06595899999999996,-0.05659282199999997,0.9781531925897725
0.93,0.06509999999999996,-0.05598599999999997,0.9751686850492081
0.931,0.06423899999999996,-0.055374017999999976,0.9721688160393853
0.932,0.06337599999999996,-0.054756863999999975,0.9691533796544912
0.933,0.06251099999999996,-0.05413452599999997,0.9661221638955626
0.934,0.061643999999999956,-0.05350699199999997,0.963074950397738
0.935,0.060774999999999954,-0.05287424999999997,0.9600115141409741
0.936,0.05990399999999995,-0.052236287999999964,0.9569316231429597
0.937,0.05903099999999995,-0.051593093999999964,0.9538350381328284
0.9380000000000001,0.05815599999999995,-0.05094465599999996,0.950721512204154
0.9390000000000001,0.05727899999999995,-0.05029096199999996,0.9475907904455494
0.9400000000000001,0.05639999999999995,-0.04963199999999996,0.9444426095470395
0.9410000000000001,0.05551899999999995,-0.048967757999999965,0.9412766973801842
0.9420000000000001,0.05463599999999995,-0.04829822399999996,0.9380927725497293
0.9430000000000001,0.053750999999999945,-0.047623385999999955,0.9348905439143278
0.9440000000000001,0.052863999999999946,-0.04694323199999996,0.9316697100736183
0.9450000000000001,0.051974999999999945,-0.04625774999999996,0.9284299588186584
0.9460000000000001,0.05108399999999994,-0.04556692799999996,0.9251709665423753
0.9470000000000001,0.050190999999999944,-0.04487075399999996,0.9218923976063362
0.9480000000000001,0.049295999999999944,-0.044169215999999956,0.9185939036597118
0.9490000000000001,0.04839899999999994,-0.04346230199999995,0.9152751229058363
0.9500000000000001,0.04749999999999994,-0.04274999999999995,0.9119356793112259
0.9510000000000001,0.04659899999999994,-0.042032297999999954,0.9085751817512954
0.9520000000000001,0.04569599999999994,-0.04130918399999995,0.9051932230863154
0.9530000000000001,0.044790999999999935,-0.04058064599999995,0.9017893791603384
0.9540000000000001,0.04388399999999994,-0.03984667199999995,0.898363207714894
0.9550000000000001,0.04297499999999994,-0.03910724999999995,0.8949142472081877
0.9560000000000001,0.042063999999999935,-0.038362367999999945,0.8914420155292981
0.9570000000000001,0.04115099999999993,-0.037612013999999944,0.8879460085954328
0.9580000000000001,0.04023599999999993,-0.03685617599999994,0.8844256988186392
0.9590000000000001,0.03931899999999993,-0.03609484199999994,0.8808805334264229
0.9600000000000001,0.03839999999999993,-0.035327999999999936,0.8773099326184446
0.961,0.03747900000000003,-0.03455563800000003,0.8737132875387936
0.962,0.03655600000000003,-0.033777744000000026,0.8700899580401805
0.963,0.03563100000000003,-0.03299430600000003,0.8664392702126533
0.964,0.034704000000000026,-0.03220531200000002,0.8627605136449904
0.965,0.03377500000000003,-0.03141075000000002,0.8590529383816172
0.966,0.032844000000000026,-0.030610608000000022,0.8553157515315181
0.967,0.03191100000000003,-0.029804874000000026,0.8515481134779224
0.968,0.030976000000000028,-0.028993536000000025,0.8477491336282259
0.969,0.030039000000000027,-0.028176582000000023,0.8439178656322435
0.97,0.029100000000000025,-0.02735400000000002,0.8400533019829571
0.971,0.028159000000000024,-0.02652577800000002,0.8361543678967349
0.972,0.027216000000000025,-0.025691904000000022,0.8322199143486585
0.973,0.026271000000000023,-0.02485236600000002,0.8282487101119032
0.974,0.025324000000000024,-0.02400715200000002,0.8242394326165069
0.975,0.02437500000000002,-0.02315625000000002,0.8201906574001806
0.976,0.02342400000000002,-0.02229964800000002,0.8161008458691494
0.977,0.02247100000000002,-0.021437334000000016,0.8119683310164011
0.978,0.021516000000000018,-0.020569296000000015,0.8077913006525278
0.979,0.020559000000000018,-0.019695522000000017,0.8035677775827924
0.98,0.019600000000000017,-0.018816000000000017,0.7992955960018406
0.981,0.018639000000000017,-0.017930718000000016,0.794972373158354
0.982,0.017676000000000015,-0.017039664000000013,0.7905954750418129
0.983,0.016711000000000014,-0.016142826000000013,0.7861619744263009
0.984,0.015744000000000015,-0.015240192000000014,0.7816685990165593
0.985,0.014775000000000012,-0.014331750000000011,0.7771116665926641
0.986,0.013804000000000012,-0.013417488000000012,0.7724870028027846
0.987,0.01283100000000001,-0.01249739400000001,0.7677898353796422
0.988,0.01185600000000001,-0.01157145600000001,0.763014655667031
0.989,0.01087900000000001,-0.01063966200000001,0.7581550337556279
0.99,0.00990000000000001,-0.00970200000000001,0.7532033659958743
0.991,0.008919000000000009,-0.008758458000000009,0.7481505207980118
0.992,0.007936000000000007,-0.007809024000000007,0.7429853256469153
0.993,0.006951000000000006,-0.0068536860000000055,0.737693794858596
0.994,0.005964000000000005,-0.005892432000000005,0.7322579099587284
0.995,0.004975000000000005,-0.004925250000000004,0.7266535720476528
0.996,0.003984000000000003,-0.0039521280000000035,0.7208468739757756
0.997,0.0029910000000000028,-0.0029730540000000028,0.7147865003484496
0.998,0.0019960000000000017,-0.0019880160000000017,0.7083853256383378
0.999,0.000999000000000001,-0.000997002000000001,0.7014599007802856
