galaxy,ml_disk,ml_bulge,n,Q,D_Mpc,inclination_deg,refs,baryon_invalid_rows,baryon_chi2_valid,baryon_chi2_per_valid_row,core_length_kpc,core_amplitude_kms,core_excess_amplitude_kms,core_admissible_min_amplitude_kms,core_chi2,core_reduced_chi2,core_dof,core_success,core_optimality,core_bound_hit,core_bound_distance_log,core_restart_chi2_spread,core_near_best_starts,nfw_length_kpc,nfw_amplitude_kms,nfw_excess_amplitude_kms,nfw_admissible_min_amplitude_kms,nfw_chi2,nfw_reduced_chi2,nfw_dof,nfw_success,nfw_optimality,nfw_bound_hit,nfw_bound_distance_log,nfw_restart_chi2_spread,nfw_near_best_starts
NGC4010,0.5,0.7,12,2,18.0,89.0,"VS01,SV98",0,675.2675497154571,56.272295809621426,3.887654549488123,119.11118713042069,119.11118713042069,0.0,10.866339242047799,1.0866339242047798,10,True,3.395242700919184e-05,False,4.430282969460044,2.582822844487964e-12,9,4999.999999999995,3266.870605254733,3266.870605254733,0.0,22.334314531803138,2.2334314531803137,10,True,1.8758455052460764e-07,True,1.7763568394002505e-15,7.272404900504625e-12,9
NGC4013,0.5,0.7,36,2,18.0,89.0,"VS01,SV98",0,5514.70235843695,153.1861766232486,8.863745211154704,173.71534281131312,173.71534281131312,0.0,125.30697557024168,3.6854992814776963,34,True,0.000950439044968942,False,4.052922373261406,1.794830950530013e-10,9,47.12440371698031,382.1193169080458,382.1193169080458,0.0,33.79298636494237,0.9939113636747756,34,True,2.0430864624953874e-05,False,3.2646074642132454,3.82982534574694e-12,9
NGC4051,0.5,0.7,7,2,18.0,49.0,"VS01,SV98",0,78.67195061576913,11.23885008796702,2.4858466158923482,102.67571684609386,102.67571684609386,0.0,2.013300827583341,0.4026601655166682,5,True,1.5945670590611153e-06,False,4.578764730457482,3.4505731605349865e-13,9,6.29043145768803,184.05525213893506,184.05525213893506,0.0,3.9623396052084705,0.7924679210416941,5,True,7.847261923970573e-06,False,3.9951043760794462,6.264322394144983e-12,9
NGC4068,0.5,0.7,6,2,4.37,44.0,Le14,0,96.46518782755896,16.077531304593162,5.324266406592701,132.8623749301409,132.8623749301409,0.0,0.8564629490179806,0.21411573725449515,4,True,5.522246483373492e-07,False,4.321026554465005,1.255662240851052e-13,9,4999.999999999995,1793.2564578289866,1793.2564578289866,0.0,7.408743658905154,1.8521859147262885,4,True,1.3267036549835057e-07,True,1.7763568394002505e-15,1.0658141036401503e-14,9
NGC4085,0.5,0.7,7,2,18.0,82.0,"VS01,SV98",0,99.26939679912611,14.18134239987516,7.736275258807095,207.5031958830291,207.5031958830291,0.0,22.66036904067099,4.532073808134198,5,True,6.010698843850822e-06,False,3.8751936305781145,1.0746958878371515e-11,9,4999.999999999622,3117.6366501438106,3117.6366501438106,0.0,33.248003983513506,6.6496007967027015,5,True,1.1775929501161363e-06,True,7.638334409421077e-14,4.092726157978177e-12,9
NGC4088,0.5,0.7,12,1,18.0,69.0,"VS01,SV98",0,148.4729424227521,12.37274520189601,1014.4347303615925,9999.99999999999,9999.99999999999,0.0,9.945975568484647,0.9945975568484646,10,True,1.808855245265196e-07,True,1.7763568394002505e-15,6.394884621840902e-14,9,4999.999999996602,2267.8087459874328,2267.8087459874328,0.0,25.461701757978915,2.5461701757978914,10,True,2.2226821585759214e-05,True,6.803446694902959e-13,4.387601393318619e-12,9
NGC4100,0.5,0.7,24,1,18.0,73.0,"VS01,SV98",0,3349.280286625776,139.553345276074,4.076517931173793,177.82234993157445,177.82234993157445,0.0,41.729882483454276,1.8968128401570126,22,True,0.00034301693089402606,False,4.029555354144021,3.5363711958780186e-11,9,7.107606642085488,309.24070081570903,309.24070081570903,0.0,18.875852659298765,0.8579933026953984,22,True,2.276774648309475e-06,False,3.47622043127467,2.9665159217984183e-12,9
NGC4138,0.5,0.7,7,2,18.0,53.0,"VS01,SV98",0,153.43262006279937,21.918945723257053,2.781034399635592,160.92266163419308,160.92266163419308,0.0,2.312438020003288,0.46248760400065764,5,True,1.395583633688159e-07,False,4.129416484923297,2.842170943040401e-14,9,3.997022676214967,269.747717953931,269.747717953931,0.0,4.689420202401982,0.9378840404803965,5,True,8.476209588872856e-06,False,3.612853227729402,1.7212897773788427e-12,9
NGC4157,0.5,0.7,17,1,18.0,82.0,"VS01,SV98",0,677.3999775170299,39.84705750100176,10.258407812918952,173.87297589334977,173.87297589334977,0.0,7.711432973589586,0.5140955315726391,15,True,2.266668091454072e-05,False,4.052015362960078,5.488942633746774e-13,9,427.7722750705083,907.1430135042522,907.1430135042522,0.0,6.016323107857708,0.4010882071905139,15,True,6.330313466282425e-06,False,2.4000402567778822,1.6266987756807794e-11,9
NGC4183,0.5,0.7,23,1,18.0,82.0,"VS01,SV98",0,1743.0121730754745,75.78313795980324,3.5240902022601164,118.51696134437714,118.51696134437714,0.0,50.70550534378746,2.4145478735136883,21,True,0.00043065028834263886,False,4.435284287935826,5.95434812566964e-11,9,8.434309977064043,203.95627569917662,203.95627569917662,0.0,3.555512550221837,0.1693101214391351,21,True,1.5586678296409302e-06,False,3.8924347359129126,2.7977620220553945e-14,9
NGC4217,0.5,0.7,19,1,18.0,86.0,"VS01,SV98",0,818.7136405649572,43.09019160868196,706.9002533332429,9999.999999845448,9999.999999845448,0.0,572.0712117585404,33.65124775050237,17,True,8.453409237896612e-06,True,1.545608085962158e-11,246.6424288584808,8,4999.999999990296,2619.1977248418907,2619.1977248418907,0.0,645.2061098979325,37.95330058223132,17,True,7.113304184773471e-06,True,1.9415580254644738e-12,2.523847797419876e-11,9
NGC4559,0.5,0.7,32,1,9.0,67.0,Ba05,0,2508.4331354979768,78.38853548431177,5.479385751125995,117.06831136379789,117.06831136379789,0.0,11.71632765590227,0.39054425519674235,30,True,2.2055024904737382e-05,False,4.447582749746846,1.4122036873231991e-12,9,25.542329203138316,248.3879138709705,248.3879138709705,0.0,11.711865573175965,0.3903955191058655,30,True,1.5388203420199216e-05,False,3.6953486790145647,4.424904886946024e-12,9
NGC5005,0.5,0.7,18,1,16.9,68.0,Ri15,0,40.70821412160041,2.261567451200023,6.799622257544599,228.5627921248261,228.5627921248261,0.0,6.690042444878916,0.41812765280493225,16,True,2.636976951287071e-06,False,3.7785293979713606,34.01817167721269,8,4999.999999999551,4525.274174781568,4525.274174781568,0.0,11.265147308641719,0.7040717067901074,16,True,4.3972415604729537e-07,True,9.059419880941277e-14,7.922551503725117e-13,9
NGC5033,0.5,0.7,22,1,15.7,66.0,"Sa96,Be87",0,20890.455426900713,949.5661557682142,8.11040670771883,218.53371875172334,218.53371875172334,0.0,112.9490708373566,5.64745354186783,20,True,0.00044802338571342054,False,3.823400050116671,3.178968199790688e-11,9,12.864127125780229,380.10546621109535,380.10546621109535,0.0,108.19094302461193,5.409547151230596,20,True,0.00015355827187942708,False,3.2698916151028143,2.2225776774575934e-11,9
NGC5055,0.5,0.7,28,1,9.9,55.0,"Ba06,Bl04",0,56105.81339238738,2003.7790497281208,11.199750235896712,185.1588534197467,185.1588534197467,0.0,381.54660399646536,14.674869384479438,26,True,0.00014625865716426064,False,3.9891262482078176,5.5138116294983774e-12,9,74.82196233309845,386.74712595408744,386.74712595408744,0.0,1637.3002602325134,62.97308693201975,26,True,0.001711345969310066,False,3.2525693138264122,1.3435510481940582e-09,9
NGC5371,0.5,0.7,19,1,39.7,53.0,"Sa96,Be87",0,2554.527941364511,134.4488390191848,7.14426878773999,166.06666982377365,166.06666982377365,0.0,449.8225331551082,26.460149009124013,17,True,0.009691050100212822,False,4.097951038805132,4.764899586007232e-09,9,8.91342037042382,283.31201513996325,283.31201513996325,0.0,149.92172341786056,8.818924906932974,17,True,0.0003693912123636813,False,3.563791554673136,3.261959591327468e-10,9
NGC5585,0.5,0.7,24,1,7.06,51.0,"Bl99,Sa96,Co91",0,6956.404397218879,289.8501832174533,2.89826120598899,95.60843569424824,95.60843569424824,0.0,113.70156458526843,5.16825293569402,22,True,5.88393295450477e-05,False,4.650079316332118,2.5863755581667647e-12,9,133.0790221557731,455.25366580595147,455.25366580595147,0.0,157.83749420478645,7.174431554763021,22,True,0.00029464832139256794,False,3.089485601108845,7.849223493394675e-10,9
NGC5907,0.5,0.7,19,1,17.3,88.0,"Sa96,SA87",0,20260.16891303868,1066.3246796336148,9.229740592731037,219.47517586058,219.47517586058,0.0,501.78272995780173,29.516631173988337,17,True,0.004464721026534376,False,3.8191012398858177,4.4656189857050776e-10,9,13.292224585829395,380.5029861224349,380.5029861224349,0.0,97.06827392171989,5.709898465983523,17,True,7.147836234752978e-05,False,3.2688463468144757,6.0680349633912556e-12,9
NGC5985,0.5,0.7,33,1,39.7,60.0,"Bl04,Br92",0,24899.726243120273,754.5371588824325,4.5704426609547575,329.0508050062587,329.0508050062587,0.0,666.9591661776594,21.51481181218256,31,True,0.0042721179437914085,False,3.4141282106213158,9.947598300641403e-10,9,7.965029645848989,537.0963553436824,537.0963553436824,0.0,81.49798160578906,2.6289671485738406,31,True,1.7402416303640385e-05,False,2.9241628608936354,1.1368683772161603e-12,9
NGC6015,0.5,0.7,44,2,17.0,60.0,VM97,0,20112.827406236513,457.10971377810256,3.1185900380147142,173.96607712989228,173.96607712989228,0.0,2103.802273513476,50.090530321749426,42,True,0.013427306769191735,False,4.051480050792243,4.139565135119483e-09,9,7.817782160371204,285.8874158177171,285.8874158177171,0.0,347.8968995742979,8.283259513673759,42,True,0.00025551674803431267,False,3.5547422896442233,2.7569058147491887e-11,9
NGC6195,0.5,0.7,23,1,127.8,62.0,SG06,0,684.8970712170129,29.778133531174475,15.128974511859365,203.34502715656538,203.34502715656538,0.0,46.79996538174342,2.2285697800830198,21,True,1.297435074272461e-05,False,3.8954361945245486,1.8758328224066645e-12,9,4999.999999999684,2856.0896555748354,2856.0896555748354,0.0,42.08731454105039,2.004157835288114,21,True,5.325313256894471e-05,True,6.394884621840902e-14,7.048583938740194e-12,9
NGC6503,0.5,0.7,31,1,6.26,74.0,"Be91,Be87",0,51579.25544847418,1663.8469499507798,4.626961504445355,124.42469341496913,124.42469341496913,0.0,461.13368511308926,15.901161555623768,29,True,0.0027342726878044604,False,4.386639711249316,4.2786041376530193e-10,9,10.054673307672068,226.90563311132436,226.90563311132436,0.0,56.20364839369423,1.93805684116187,29,True,9.391818227578134e-06,False,3.785806154093426,1.1866063687193673e-12,9
NGC6674,0.5,0.7,15,1,51.2,54.0,"Sa96,Br92",0,33882.57381502739,2258.8382543351595,15.09297501812451,258.8352491044278,258.8352491044278,0.0,737.6413042108152,56.74163878544732,13,True,0.005177673565834722,False,3.65414861652044,1.5697878552600741e-09,9,19.261233960231742,459.3613259176522,459.3613259176522,0.0,176.8655422239596,13.605041709535355,13,True,0.0001303563629355418,False,3.0805032691619925,8.611777957412414e-11,9
NGC6789,0.5,0.7,4,2,3.52,43.0,Le14,0,87.2226218768187,21.805655469204677,0.5367791629419524,86.51589147156922,86.51589147156922,0.0,0.6058313860786823,0.3029156930393411,2,True,1.87053270238812e-07,False,3.289854494177855,3.2307490016592055e-14,9,4999.9999999996135,5532.464558051787,5532.464558051787,0.0,4.05936901160674,2.02968450580337,2,True,3.4021046749764076e-08,True,7.815970093361102e-14,1.687538997430238e-14,9
NGC6946,0.5,0.7,58,1,5.52,38.0,Bo08,0,9334.659618124844,160.94240720904904,4.3801143844259,137.20246010120678,137.20246010120678,0.0,136.2944072017664,2.433828700031543,56,True,0.00043720860840229113,False,4.28888272607834,5.374545253289398e-11,9,39.84590852150077,365.2704138634348,365.2704138634348,0.0,146.52186030819087,2.616461791217694,56,True,0.0001341501154943283,False,3.3097024327950955,8.591882760811131e-11,9
NGC7331,0.5,0.7,36,1,14.7,75.0,"Be91,Be87",0,8697.656375372999,241.6015659825833,14.11877929674082,223.6015960228613,223.6015960228613,0.0,136.39480373472392,4.011611874550703,34,True,1.7738373119810177e-05,False,3.800474492872497,1.5347723092418164e-12,9,4999.999999999933,3351.1628401151497,3351.1628401151497,0.0,200.98497352008008,5.911322750590591,34,True,5.253328699572783e-06,True,1.4210854715202004e-14,2.3362645151792094e-11,9
NGC7793,0.5,0.7,46,1,3.61,47.0,"Di08,Sa96,CP90",0,682.2270238716352,14.831022258079026,1.673803636793871,99.0099639842532,99.0099639842532,0.0,46.475814625002656,1.0562685142046058,44,True,1.8224657638246882e-05,False,4.42712166881926,1.5205614545266144e-12,9,7.866914452654713,190.21888049157488,190.21888049157488,0.0,39.23999364965307,0.8918180374921153,44,True,2.8403713300895562e-05,False,3.9621649602742703,2.0726531602122122e-11,9
NGC7814,0.5,0.7,18,1,14.4,90.0,Fr11,0,7283.505496329016,404.6391942405009,5.176430645256217,208.8846621125902,208.8846621125902,0.0,46.90206450655823,2.9313790316598896,16,True,0.00029516497508592,False,3.868558128260517,1.623590151211829e-11,9,17.522845317070995,414.24055292993626,414.24055292993626,0.0,19.589706285780583,1.2243566428612864,16,True,1.2653241937058541e-05,False,3.183893521168091,5.968558980384842e-13,9
UGC00128,0.5,0.7,22,1,64.5,57.0,"VB99,VH93",0,134872.0095528085,6130.545888764023,8.600369248277383,143.64658446528892,143.64658446528892,0.0,1285.9386583756527,64.29693291878263,20,True,0.010264685068212159,False,4.242984363615395,8.137703844113275e-10,9,17.071021893578205,257.2331617038207,257.2331617038207,0.0,61.92911830115769,3.0964559150578848,20,True,4.026543700379558e-05,False,3.660357454394303,1.0658141036401503e-12,9
UGC00191,0.5,0.7,9,1,17.1,45.0,"KN08,vZ97",0,7398.283753101341,822.0315281223712,1.8097949829830298,89.30534329966129,89.30534329966129,0.0,210.72148232911888,30.10306890415984,7,True,0.003142160427917088,False,4.505236575220305,1.3339445104065817e-09,9,8.589857277339203,162.86910607898457,162.86910607898457,0.0,25.09385347734405,3.5848362110491503,7,True,4.945340307403408e-05,False,4.1173935239611605,1.1510792319313623e-12,9
UGC00634,0.5,0.7,4,2,30.9,37.0,vZ97,0,5902.7737463705,1475.693436592625,5.280300445902114,115.5325189958513,115.5325189958513,0.0,3.330599775131585,1.6652998875657925,2,True,8.152873546183796e-06,False,4.460788331894397,1.199040866595169e-13,9,22.286136211511238,242.77714921954703,242.77714921954703,0.0,6.4045693710173826,3.2022846855086913,2,True,1.1363406845569536e-06,False,3.7181964308131015,9.556799795973347e-13,9
UGC00731,0.5,0.7,12,1,12.5,57.0,"Sw09,Sw02",0,2334.476624837316,194.539718736443,2.082371981630848,77.85942323018054,77.85942323018054,0.0,47.390810313904,4.7390810313904,10,True,0.0003640200497978888,False,4.645530625190884,4.2156500512646744e-11,9,8.220890323657997,146.53112348869095,146.53112348869095,0.0,3.395913776965448,0.3395913776965448,10,True,1.086042305831329e-05,False,4.223102519060953,2.318145675417327e-13,9
UGC00891,0.5,0.7,5,2,10.2,60.0,vZ97,0,8923.147750773915,1784.629550154783,3.0826889759324887,68.97234259781492,68.97234259781492,0.0,2.0944728209703847,0.6981576069901282,3,True,6.958863828048376e-06,False,4.976634779649236,3.6415315207705135e-14,9,1953.6675715830243,1390.467261072222,1390.467261072222,0.0,9.291645078942384,3.097215026314128,3,True,0.00028454044807070246,False,0.9397295004193085,5.271071419343798e-07,9
UGC01281,0.5,0.7,25,1,5.27,90.0,"dB02,Sw02",2,608.7207128940707,26.466117951916118,0.39948247283123567,49.95713526251269,0.14964689479517274,49.95691112792971,353.65799774255214,15.376434684458788,23,True,0.00018996657755990788,False,2.994437617927036,4.429693944985047e-09,9,4999.999999999995,2382.3137138007237,1240.218880145276,2034.0294393872953,21.339244305710764,0.9277932306830767,23,True,1.4315704808357614e-07,True,1.7763568394002505e-15,2.1316282072803006e-14,9
UGC02259,0.5,0.7,8,2,10.5,41.0,"Be91,Ca88",0,5363.897120387677,670.4871400484597,1.6647688033272965,94.37340291844525,94.37340291844525,0.0,80.70313188635404,13.450521981059007,6,True,0.0007493911294827197,False,4.421709262358564,6.767209015379194e-11,9,3.7118823946669144,170.02180536060104,170.02180536060104,0.0,4.23695068413684,0.70615844735614,6,True,7.1421875911927715e-06,False,4.074413676324343,6.039613253960852e-14,9
UGC02487,0.5,0.7,17,1,69.1,36.0,"No07,No05",0,48426.4612145438,2848.6153655614,13.542155337967683,382.29319743216445,382.29319743216445,0.0,319.9934916041903,21.332899440279352,15,True,0.002223051495858897,False,3.2641525252271464,1.3557155398302712e-10,9,12.455734316542836,674.4808859104816,674.4808859104816,0.0,66.92219821786662,4.461479881191108,15,True,1.8589612171323064e-05,False,2.6963970348907935,7.105427357601002e-13,9
UGC02885,0.5,0.7,19,1,80.6,64.0,"Sa96,RA85",0,2505.1915726927805,131.85218803646214,18.147679322984274,300.3925960734441,300.3925960734441,0.0,116.59294479552592,6.858408517383878,17,True,0.0008094074375389187,False,3.5052500992826063,1.673186034167884e-10,9,43.36178828523712,547.6935379583849,547.6935379583849,0.0,44.18693625445701,2.599231544379824,17,True,4.821095999681199e-05,False,2.90462447876189,1.2377654456940945e-11,9
UGC02916,0.5,0.7,43,2,65.4,50.0,"No07,No05",0,4870.189152166938,113.26021284109157,7.820663843677479,194.70995321519206,194.70995321519206,0.0,1270.4119787761508,30.985658018930508,41,True,0.004433227216163346,False,3.9388293401281134,3509.7624562393667,7,388.7179299686684,972.0501827352657,972.0501827352657,0.0,1849.0590014448467,45.09900003524016,41,True,0.00028167522647186156,False,2.330932940519978,3.989725883002393e-09,9
UGC02953,0.5,0.7,115,2,16.5,50.0,"No07,No05",0,279323.36993117887,2428.8988689667726,6.86367839300712,284.249510188846,284.249510188846,0.0,9349.171879497588,82.73603433183706,113,True,0.21706479322447478,False,3.5604879625173096,5.5219061323441565e-08,9,14.336381985259088,498.2019702633968,498.2019702633968,0.0,690.9445443030636,6.114553489407642,113,True,0.00024446471294696146,False,2.99933481439198,4.661160346586257e-12,9
UGC03205,0.5,0.7,48,1,50.0,67.0,"No07,No05",0,26381.73117406294,549.6193994596446,6.757001952461848,215.23765456323125,215.23765456323125,0.0,1108.7020235312089,24.102217902852367,46,True,0.018469027937766946,False,3.8385975842586433,6.854634193587117e-09,9,9.812861052048927,378.87308734359584,378.87308734359584,0.0,186.57117065168165,4.0558950141669925,46,True,0.0002098729394940492,False,3.273139084862768,4.6412651499849744e-11,9
UGC03546,0.5,0.7,30,1,28.7,55.0,"No07,No05",0,30473.905804664657,1015.7968601554886,6.418140149250481,175.81285130910874,175.81285130910874,0.0,64.5418424579618,2.3050658020700645,28,True,6.589914343993978e-05,False,4.040920287524855,7.673861546209082e-13,9,23.04322794515065,360.25626377470064,360.25626377470064,0.0,102.20999079633853,3.6503568141549474,28,True,5.7168248037438806e-05,False,3.3235247499480547,1.2960299500264227e-11,9
UGC03580,0.5,0.7,47,2,20.7,63.0,"No07,No05",0,20411.653733205727,434.29050496182396,7.304970987796715,132.10862435478256,132.10862435478256,0.0,988.1747497759987,21.959438883911083,45,True,0.0025140426133212906,False,4.326715876017415,1.3562839740188792e-10,9,127.77486958310912,444.12894443629847,444.12894443629847,0.0,1390.642212348833,30.90316027441851,45,True,0.002265723862986929,False,3.1142254363092787,2.809201760101132e-09,9
UGC04278,0.5,0.7,25,1,9.51,90.0,"dB02,Sw02",0,1431.6929107316494,57.267716429265974,3.179904076046134,98.68997991182533,98.68997991182533,0.0,17.142444471175445,0.7453236726598019,23,True,3.2356890526243246e-06,False,4.618356951340517,5.151434834260726e-13,9,4999.999999999604,2975.487209201931,2975.487209201931,0.0,28.949377263692345,1.2586685766822758,23,True,8.660474503992442e-07,True,7.993605777301127e-14,6.590283874174929e-12,9
UGC04325,0.5,0.7,8,1,9.6,41.0,"Sw09,Sw02",0,1829.814578220618,228.72682227757724,1.1493350071035302,100.15666228216048,100.15666228216048,0.0,13.527646587172006,2.2546077645286675,6,True,0.00010519782950242269,False,4.051206525856998,6.346922987177095e-12,9,4.18100468156105,184.9707879510878,184.9707879510878,0.0,17.208278071942942,2.868046345323824,6,True,1.5202082347880284e-05,False,3.990142462332938,3.872457909892546e-12,9
UGC04483,0.5,0.7,8,2,3.34,58.0,"Le14,Le12",0,240.0408537865931,30.005106723324136,0.3725150412750535,23.356959552871785,23.356959552871785,0.0,1.9888967236723198,0.33148278727872,6,True,8.67308444777177e-07,False,2.9245451427122915,2.313704783318826e-13,9,3.694655669132895,62.11394309689917,62.11394309689917,0.0,3.5588108321688763,0.5931351386948127,6,True,7.79902729980704e-06,False,5.081369881718942,1.1430856261540612e-12,9
UGC04499,0.5,0.7,9,1,12.5,50.0,"Sw09,Sw02",0,973.2384413889004,108.1376045987667,2.2452745625328956,73.0521736571431,73.0521736571431,0.0,5.598332092358518,0.7997617274797884,7,True,2.321054634052737e-07,False,4.7208508187136,2.9753977059954195e-13,9,14.611571840855737,166.27248217591534,166.27248217591534,0.0,7.312146056579452,1.0445922937970644,7,True,2.076503496137988e-06,False,4.0967124704498,1.6351364706679306e-12,9
UGC05005,0.5,0.7,11,1,53.7,41.0,"dB02,VH93",0,165.99506352054257,15.090460320049324,7.139100258198632,106.9182306108315,106.9182306108315,0.0,0.5225288284039108,0.058058758711545644,9,True,8.481240984371257e-07,False,4.538276029562641,5.684341886080802e-14,9,107.04595519560236,310.006870115636,310.006870115636,0.0,1.961506262045339,0.2179451402272599,9,True,1.0922835845199258e-06,False,3.473745913079216,1.7084111902931909e-12,9
UGC05253,0.5,0.7,73,2,22.9,37.0,"No07,No05",0,26195.320510829602,358.8400069976658,8.213798584654535,237.2251248015922,237.2251248015922,0.0,405.1262636658383,5.706003713603356,71,True,0.003770128164137211,False,3.7413307880269553,6.684786058031023e-10,9,28.411095831747478,444.637716117585,444.637716117585,0.0,431.63842050854686,6.079414373359815,71,True,0.001840215298036054,False,3.1130805424705663,5.287574822432362e-10,9
UGC05414,0.5,0.7,6,1,9.4,55.0,"Sw09,Sw02",0,380.35181333881036,63.391968889801724,1.7425377065340248,59.500632628238186,59.500632628238186,0.0,0.9804254364815065,0.24510635912037662,4,True,2.199404027914971e-06,False,4.467365508177422,5.1514348342607263e-14,9,4999.999999999995,2462.973296493342,2462.973296493342,0.0,4.118350232111067,1.0295875580277667,4,True,1.3113989319139496e-07,True,1.7763568394002505e-15,7.105427357601002e-15,9
UGC05716,0.5,0.7,12,2,21.3,54.0,vZ97,0,30647.392608623497,2553.949384051958,2.773933404300494,78.62617499538547,78.62617499538547,0.0,201.84380824324114,20.184380824324116,10,True,0.0005256461865379112,False,4.8456357127698135,4.8061110646813177e-11,9,9.011766817440922,149.03586680296692,149.03586680296692,0.0,18.0686714216724,1.8068671421672398,10,True,2.515627798170243e-05,False,4.206153378199929,2.4868995751603507e-13,9
UGC05721,0.5,0.7,23,1,6.18,61.0,"dB02,Sw02",0,1960.3539917147,85.23278224846521,1.0114370331996236,97.88089874505403,97.88089874505403,0.0,37.31706057268691,1.7770028844136625,21,True,0.0003452882567218514,False,3.923395130201285,3.54702933691442e-11,9,2.5107760298251294,162.6843284655597,162.6843284655597,0.0,20.23753850698372,0.9636923098563677,21,True,6.26672452065489e-06,False,4.118528684052623,1.6413537196058314e-12,9
UGC05750,0.5,0.7,11,1,58.7,64.0,"dB01,VdH93",0,157.36600770847173,14.306000700770158,5.055200646728954,84.91793863344097,84.91793863344097,0.0,0.5046425245744954,0.05607139161938838,9,True,1.1008900400449683e-06,False,4.768655009653357,2.475797344914099e-14,9,66.51236345681416,232.7656186343758,232.7656186343758,0.0,9.044358179566805,1.0049286866185339,9,True,9.13670580307692e-06,False,3.7603083533040476,4.481215398755012e-11,9
UGC05764,0.5,0.7,10,2,7.47,60.0,vZ97,0,22018.043939200248,2201.8043939200247,0.8193418122702557,58.72002826572391,58.72002826572391,0.0,38.02412378592686,4.753015473240858,8,True,4.343249862269812e-05,False,3.7127690764307917,3.780087354243733e-12,9,2.7331574964669576,116.25033628717975,116.25033628717975,0.0,53.87210001630109,6.734012502037636,8,True,1.2072643413741415e-05,False,4.454594434719958,7.894129794294713e-12,9
UGC05829,0.5,0.7,11,2,8.64,34.0,"Sw09,Sw02",0,263.2653277820576,23.933211616550693,2.2159450080925263,61.07405766901893,61.07405766901893,0.0,4.871809886939387,0.5413122096599319,9,True,3.962890488373889e-05,False,4.707701958162542,3.0482283364108298e-12,9,144.45299641361697,378.2542820969166,378.2542820969166,0.0,0.7681068975869538,0.08534521084299487,9,True,1.4305460272367589e-05,False,3.274773698560386,8.568923348661883e-12,9
UGC05918,0.5,0.7,8,2,7.66,46.0,"Sw09,Sw02",0,246.37586607907633,30.79698325988454,1.1341999555518762,45.42872137897783,45.42872137897783,0.0,2.474583181041856,0.4124305301736427,6,True,6.7407069946192246e-06,False,4.037950522836971,1.1803891197814664e-12,9,7.267236497017616,101.12058378417912,101.12058378417912,0.0,0.8785242835147915,0.14642071391913192,6,True,5.232277674501112e-08,False,4.59402666841215,6.794564910705958e-14,9
UGC05986,0.5,0.7,15,2,8.63,90.0,"Sw09,Sw02",0,5308.726320393997,353.9150880262665,2.2677675234575982,122.30015835465124,122.30015835465124,0.0,2.170215274026049,0.16693963646354223,13,True,1.3379041073700229e-05,False,4.403862034478897,3.5083047578154947e-14,9,22.32929287136991,317.91279214279797,317.91279214279797,0.0,75.53808348291166,5.81062180637782,13,True,4.48042217189684e-05,False,3.4485632653509333,9.038103598868474e-11,9
UGC06399,0.5,0.7,9,1,18.0,75.0,"VS01,SV98",0,645.8223852493917,71.75804280548796,2.3821669504159293,89.7798041076253,89.7798041076253,0.0,1.1312519621604722,0.16160742316578175,7,True,2.2920631670128884e-06,False,4.71298032054029,3.6637359812630166e-14,9,26.269256828670486,252.4131940989331,252.4131940989331,0.0,4.6059519892271785,0.6579931413181683,7,True,6.182908989203193e-07,False,3.679272968115436,2.722266856380884e-12,9
UGC06446,0.5,0.7,17,1,12.0,51.0,"VS01,SV98",0,1654.1110876010428,97.30065221182605,1.8676271176590293,89.51245618897707,89.51245618897707,0.0,32.40938000175781,2.1606253334505205,15,True,0.0001885070991049833,False,4.536691709494685,1.8317791727895383e-11,9,5.417787930842949,163.94905312846268,163.94905312846268,0.0,3.2203180238704054,0.21468786825802702,15,True,1.5460033247872245e-06,False,4.110784644069922,6.039613253960852e-14,9
UGC06614,0.5,0.7,13,1,88.7,36.0,"dB01,VH93",0,353.15566400097987,27.16582030776768,17.295826618356184,213.27409844801943,213.27409844801943,0.0,1.5331487896026705,0.13937716269115186,11,True,1.934690087826175e-06,False,3.8477621863711384,1.6431300764452317e-13,9,570.8252328138578,932.993194616655,932.993194616655,0.0,9.715004565506954,0.8831822332279049,11,True,5.3496521967468255e-05,False,2.1701101007397083,3.367439660451055e-11,9
UGC06667,0.5,0.7,9,1,18.0,89.0,"VS01,SV98",0,2018.406007131055,224.2673341256728,2.1655006454470036,93.5169745338286,93.5169745338286,0.0,5.340182847505874,0.7628832639294105,7,True,1.3954625208183165e-05,False,4.672197406342641,2.5135449277513544e-13,9,20.061080700518293,238.25111215191225,238.25111215191225,0.0,9.147204765099513,1.306743537871359,7,True,7.2131776682026955e-06,False,3.737015161448938,5.158540261618327e-12,9
UGC06786,0.5,0.7,45,1,29.3,64.0,"No07,No05",0,58784.5876020696,1306.32416893488,5.322630191859392,247.92064041825398,247.92064041825398,0.0,1046.0140566687328,24.325908294621694,43,True,0.009389994583116944,False,3.697231675335079,1.4888428268022835e-09,9,15.60786791423096,444.9258200406676,444.9258200406676,0.0,40.875024817630404,0.9505819725030327,43,True,1.754624542574461e-05,False,3.112432800243181,3.979039320256561e-13,9
