galaxy,r_kpc,Vbar2_kms2,Vbar_kms,Vcore_kms,Vnfw_kms
CamB,0.556265664160401,97.30784373809412,9.864473819626372,10.395400809330026,10.439624266559413
CamB,0.5603508771929825,98.29395793779652,9.91433093747614,10.45031310175075,10.490834988201438
CamB,0.564436090225564,99.27957473132916,9.963913625244308,10.504969906946295,10.541773336560706
CamB,0.5685213032581454,100.26455627333577,10.013219076467657,10.559368665073121,10.592436734332317
CamB,0.5726065162907269,101.25103024257841,10.062357091784131,10.613613577882948,10.642929065941642
CamB,0.5766917293233083,102.24673357839646,10.111712692635034,10.668069619769993,10.693614515880979
CamB,0.5807769423558897,103.25168696069171,10.161283726020631,10.722734538341312,10.74449131348338
CamB,0.5848621553884712,104.26516919953094,10.21103174020779,10.777571697424046,10.795523351209566
CamB,0.5889473684210527,105.28645910498089,10.26091901853732,10.832545193187695,10.846675193224018
CamB,0.5930325814536341,106.31483548710831,10.310908567488527,10.887619840801362,10.897912064150537
CamB,0.5971177944862156,107.34957715598,10.3609641035948,10.942761160203059,10.949199836908083
CamB,0.6012030075187971,108.38996292166269,10.411050039341022,10.99793536109505,11.000505019731548
CamB,0.6052882205513784,109.43527159422311,10.461131468164576,11.053109327270771,11.051794742475003
CamB,0.6093734335839599,110.4847819837281,10.511174148672835,11.108250600370607,11.103036742287793
CamB,0.6134586466165414,111.5377729002444,10.561144488181402,11.163327363155929,11.154199348747094
CamB,0.6175438596491228,112.59352315383876,10.611009525669024,11.218308422383277,11.205251468523915
CamB,0.6216290726817043,113.65131155457794,10.660736914237118,11.27316319135328,11.25616256965321
CamB,0.6257142857142858,114.71041691252871,10.7102949031541,11.32786167220213,11.306902665472585
CamB,0.6297994987468672,115.77011803775785,10.759652319557443,11.38237443799692,11.357442298288465
CamB,0.6338847117794486,116.82969374033206,10.808778549879355,11.436672614690023,11.407752522822888
CamB,0.6379699248120301,117.88842283031816,10.857643521055486,11.490727862981984,11.457804889489013
CamB,0.6420551378446115,118.94558411778294,10.906217681569672,11.544512360136933,11.50757142753841
CamB,0.646140350877193,120.00045641279311,10.95447198238204,11.597998781789533,11.55702462811858
CamB,0.6502255639097745,121.05231852541543,11.002377857782173,11.651160283777791,11.606137427274787
CamB,0.654310776942356,122.1004492657167,11.049907206203892,11.703970484031561,11.654883188926146
CamB,0.6583959899749374,123.14412744376367,11.097032371033423,11.75640344454262,11.703235687842092
CamB,0.6624812030075189,124.18263186962308,11.143726121438156,11.808433653438323,11.75116909264173
CamB,0.6665664160401004,125.2152413533617,11.189961633239038,11.860036007177404,11.798657948835244
CamB,0.6706516290726817,126.24123470504631,11.235712469845707,11.911185792883169,11.845677161923351
CamB,0.6747368421052632,127.25989073474366,11.280952563269809,11.961858670826432,11.892201980567929
