model_id,fit_mode,region,galaxy,n_rows,failed,pipeline_failure,invalid_rows,loss,rms_kms,signed_mean_residual
C_core,inner,training,NGC2403,58,False,False,0,8.812731163022478,4.5847790449735015,0.154859725309729
C_core,inner,outer,NGC2403,15,False,False,0,139.85871510463983,23.09994476134437,-22.133859922077523
C_core,inner,training,NGC2683,8,False,False,0,0.5988124123537253,8.142077916477879,-0.15965734154588063
C_core,inner,outer,NGC2683,3,False,False,0,5.031118060734491,23.855210755992292,-23.81903464217392
C_core,inner,training,NGC2841,40,False,False,0,0.2816570291140037,4.8892683223156626,1.0394416776398643
C_core,inner,outer,NGC2841,10,False,False,0,53.20682499836984,39.63795476428225,-36.356330113766106
C_core,inner,training,NGC2903,27,False,False,0,9.952114218540965,23.853954251958495,4.314076085060758
C_core,inner,outer,NGC2903,7,False,False,0,22.62180093208808,17.809827450503565,-17.102715516050967
C_core,inner,training,NGC2915,24,False,False,0,0.3574272298384673,5.673518733901634,1.1653455055286421
C_core,inner,outer,NGC2915,6,False,False,0,5.511385320184153,13.851479918348414,-13.398996352949675
C_core,inner,training,NGC2955,19,False,False,0,2.4812650367130766,8.765538260671585,-1.0699789932986155
C_core,inner,outer,NGC2955,5,False,False,0,0.2202153524183043,7.071599748405717,5.0250922150836175
C_core,inner,training,NGC2976,21,False,False,0,0.30033262545453904,1.837445779448921,0.2762719473448442
C_core,inner,outer,NGC2976,6,False,False,0,0.36922324923348615,2.86170830866151,2.3280148199289457
C_core,inner,training,NGC2998,10,False,False,0,2.100548627682192,23.40881549229696,-13.641780241829114
C_core,inner,outer,NGC2998,3,False,False,0,3.5057847980254393,5.064691279278957,4.574405638801674
C_core,inner,training,NGC3109,20,False,False,0,0.284174880647224,1.0110457051651105,0.1170148292187431
C_core,inner,outer,NGC3109,5,False,False,0,1.1383292959498772,3.348425139028092,-3.276532206934698
C_core,inner,training,NGC3198,34,False,False,0,1.280895578608104,9.581224192897993,1.6335880138987333
C_core,inner,outer,NGC3198,9,False,False,0,55.195695811376325,17.33418472578026,-15.395774763498196
C_core,inner,training,NGC3521,32,False,False,0,0.10578322762109328,4.252089531893243,-0.43187327170841705
C_core,inner,outer,NGC3521,9,False,False,0,2.131455030213655,15.519703573701053,-13.381685464401228
C_core,inner,training,NGC3726,9,False,False,0,1.9122070168344558,7.062844117352116,1.5322297565684393
C_core,inner,outer,NGC3726,3,False,False,0,2.9748601971202184,20.335297374811997,-20.272480113854964
C_core,inner,training,NGC3741,16,False,False,0,1.0880166122386032,2.3109740543466484,-0.6331360112218909
C_core,inner,outer,NGC3741,5,False,False,0,8.009853846496892,7.539134744594045,-7.242752934590892
C_core,inner,training,NGC3769,9,False,False,0,0.16941328151456322,4.807501659603603,-1.0493345965596967
C_core,inner,outer,NGC3769,3,False,False,0,13.269464092008983,37.73911562175793,-37.725801419186794
C_core,inner,training,NGC3877,10,False,False,0,1.447610603820579,9.992873562085688,2.448151032330043
C_core,inner,outer,NGC3877,3,False,False,0,4.152602056579311,12.56090463129978,-12.056459557785956
C_core,inner,training,NGC3893,8,False,False,0,0.4612223570038265,4.829742300331868,-0.8923390717913797
C_core,inner,outer,NGC3893,2,False,False,0,0.6275167270211841,9.723032066741927,-9.635138096298292
C_core,inner,training,NGC3917,13,False,False,0,0.9617793769205409,4.053335707251068,0.03278365198525043
C_core,inner,outer,NGC3917,4,False,False,0,4.1945562428957075,11.465781483059533,-10.781930302428943
C_core,inner,training,NGC3953,6,False,False,0,0.08213326276479475,1.779956716617024,-0.2294434103560453
C_core,inner,outer,NGC3953,2,False,False,0,3.3049344625290473,13.918657836086595,-13.842150522705921
C_core,inner,training,NGC3972,8,False,False,0,0.7962056319016089,4.173216718056513,-0.36347454003659063
C_core,inner,outer,NGC3972,2,False,False,0,7.723129741032505,14.585002460945386,-14.441914956002648
C_core,inner,training,NGC3992,7,False,False,0,0.9523600142374739,6.622716219103664,-0.6127692939601194
C_core,inner,outer,NGC3992,2,False,False,0,0.18616323386997774,3.1030959465950536,-3.101216506322814
C_core,inner,training,NGC4010,9,False,False,0,0.637806008500027,5.0834176719490145,-0.7698532644514534
C_core,inner,outer,NGC4010,3,False,False,0,20.221170418516405,19.404627919379,18.564013269677712
C_core,inner,training,NGC4013,28,False,False,0,0.8047637276036986,5.504747731563127,-1.1107117151677588
C_core,inner,outer,NGC4013,8,False,False,0,0.7602545675713492,4.974117800789791,-3.5774840897483813
C_core,inner,training,NGC4088,9,False,False,0,0.42727252277522687,5.804740435677527,-0.3248839839341571
C_core,inner,outer,NGC4088,3,False,False,0,1.0506604979368424,8.003975112849302,-6.061232017113336
C_core,inner,training,NGC4100,19,False,False,0,1.4780926999024093,7.624540844180896,-1.3887013082725626
C_core,inner,outer,NGC4100,5,False,False,0,0.5109051566388365,4.813987763431301,3.4221513576522966
C_core,inner,training,NGC4157,13,False,False,0,0.3782063562167612,6.168576720181015,1.3732214885035023
C_core,inner,outer,NGC4157,4,False,False,0,0.09793698364743696,3.7812572061931835,-3.65659509245139
C_core,inner,training,NGC4183,18,False,False,0,1.1298680774237357,6.229144572166703,-1.3592574922521972
C_core,inner,outer,NGC4183,5,False,False,0,6.722086058725159,18.44065124642985,-17.861369071019457
C_core,inner,training,NGC4217,15,False,False,0,1.0827543288150419,8.34688650949457,2.3196436475537334
C_core,inner,outer,NGC4217,4,False,False,0,0.30665858015239394,5.919212660804776,-4.424125703393095
C_core,inner,training,NGC4559,25,False,False,0,0.058653662334405825,1.55335425467832,0.1023474821391369
C_core,inner,outer,NGC4559,7,False,False,0,0.046254746399794655,1.277938359387581,-0.44623818820572786
C_core,inner,training,NGC5005,14,False,False,0,0.07746921936392555,5.885303060646995,0.2812715898033084
C_core,inner,outer,NGC5005,4,False,False,0,0.3790382056380528,13.531672603355908,-11.624781829988287
C_core,inner,training,NGC5033,17,False,False,0,1.922315975449248,8.30631907569735,1.1064666346426142
C_core,inner,outer,NGC5033,5,False,False,0,8.504505632753814,12.426933674156027,-9.008676018428456
C_core,inner,training,NGC5055,22,False,False,0,1.1638922318859974,4.185602825844733,0.3837864736430522
C_core,inner,outer,NGC5055,6,False,False,0,386.9058315546813,24.14062393285749,-23.701441375992932
C_core,inner,training,NGC5371,15,False,False,0,4.678323780921257,6.613979484844959,-0.6215972547677211
