galaxy,point_index,model,abs_z,weight,cumulative_weight
NGC3992,8,extended,0.6253987068344972,0.003816793893129771,0.2605007725983501
UGC05829,9,extended,0.6311805451249233,0.002544529262086514,0.2630453018604366
UGC06786,37,extended,0.6334618762353227,0.0008481764206955047,0.26389347828113213
NGC0100,16,extended,0.6372018528219191,0.0015267175572519084,0.26542019583838405
UGC09133,67,extended,0.6411701486143853,0.0005452562704471102,0.26596545210883116
UGC11914,53,extended,0.6452115590839773,0.0005871990604815032,0.26655265116931265
DDO064,11,extended,0.6462489755714305,0.002544529262086514,0.2690971804313992
DDO064,13,extended,0.6562610213653911,0.002544529262086514,0.2716417096934857
UGC11914,57,extended,0.6576499232189248,0.0005871990604815032,0.2722289087539672
NGC0300,22,extended,0.6591953813987598,0.0015267175572519084,0.27375562631121914
NGC4183,18,extended,0.6756210404567955,0.0015267175572519084,0.27528234386847106
UGC07577,7,extended,0.6758240005100358,0.003816793893129771,0.27909913776160084
NGC0247,20,extended,0.6902885523698699,0.001272264631043257,0.2803714023926441
UGC05750,10,extended,0.6910324502375651,0.002544529262086514,0.2829159316547306
NGC4100,21,extended,0.6977532571136668,0.0015267175572519084,0.28444264921198253
UGC05918,6,extended,0.7042944793395304,0.003816793893129771,0.2882594431051123
NGC1090,20,extended,0.7127825777795433,0.0015267175572519084,0.28978616066236423
UGC00731,11,extended,0.7241445350431931,0.002544529262086514,0.29233068992445077
NGC0247,22,extended,0.7374877188379779,0.001272264631043257,0.293602954555494
UGC02916,42,extended,0.7401201421651993,0.0008481764206955047,0.2944511309761895
NGC0247,21,extended,0.7418564012648518,0.001272264631043257,0.29572339560723276
NGC0289,25,extended,0.7426935093711134,0.001272264631043257,0.296995660238276
NGC3992,7,extended,0.7500996042662861,0.003816793893129771,0.3008124541314058
IC2574,31,extended,0.7511962828901756,0.0010905125408942203,0.3019029666723
NGC4559,29,extended,0.7654176369157364,0.0010905125408942203,0.3029934792131942
UGC09133,55,extended,0.7677185405298661,0.0005452562704471102,0.3035387354836413
NGC0100,20,extended,0.7752042430682686,0.0015267175572519084,0.3050654530408932
NGC4217,17,extended,0.7849334566084772,0.0019083969465648854,0.3069738499874581
NGC4183,21,extended,0.7851767933855649,0.0015267175572519084,0.30850056754471
NGC1090,19,extended,0.7874115672689798,0.0015267175572519084,0.3100272851019619
IC2574,32,extended,0.7883969065456656,0.0010905125408942203,0.31111779764285613
NGC7793,37,extended,0.7889727272506992,0.0007633587786259542,0.31188115642148206
NGC4559,26,extended,0.7965498933732991,0.0010905125408942203,0.31297166896237627
UGC05253,63,extended,0.8067447908938203,0.0005089058524173028,0.3134805748147936
NGC4013,30,extended,0.8091428972040156,0.0009541984732824427,0.314434773288076
UGC07524,27,extended,0.8128166850741528,0.0010905125408942203,0.3155252858289702
UGC12732,14,extended,0.8190857080350298,0.0019083969465648854,0.3174336827755351
UGC07603,9,extended,0.8335126823765695,0.002544529262086514,0.3199782120376216
UGC00128,21,extended,0.8387157078353117,0.0015267175572519084,0.32150492959487353
NGC4559,30,extended,0.8406771420594348,0.0010905125408942203,0.32259544213576774
NGC3917,13,extended,0.8447940271507345,0.0019083969465648854,0.3245038390823326
UGC12506,26,extended,0.845274496154583,0.0010905125408942203,0.3255943516232268
UGC06930,8,extended,0.8529714075072758,0.003816793893129771,0.3294111455163566
UGC08490,25,extended,0.8547363577858191,0.001272264631043257,0.3306834101473998
NGC3521,34,extended,0.8555527995125799,0.0008481764206955047,0.33153158656809534
NGC4183,22,extended,0.8555999024953391,0.0015267175572519084,0.33305830412534726
D631-7,13,extended,0.8559355380178385,0.0019083969465648854,0.3349667010719121
NGC4559,31,extended,0.8586721781102764,0.0010905125408942203,0.3360572136128063
UGC03205,40,extended,0.8612548323971142,0.0007633587786259542,0.33682057239143226
UGC03546,26,extended,0.8618802067634148,0.001272264631043257,0.3380928370224755
NGC6195,18,extended,0.8643712270112018,0.0015267175572519084,0.3396195545797274
UGC06667,7,extended,0.8685823403894517,0.003816793893129771,0.3434363484728572
UGC08837,7,extended,0.8765332738429876,0.003816793893129771,0.347253142365987
F583-4,10,extended,0.8775120096253209,0.002544529262086514,0.3497976716280735
UGC11914,59,extended,0.8883625055807984,0.0005871990604815032,0.350384870688555
NGC3972,8,extended,0.8885943804079618,0.003816793893129771,0.3542016645816848
NGC0055,19,extended,0.8895076355609035,0.0015267175572519084,0.3557283821389367
NGC4088,10,extended,0.8945141661910635,0.002544529262086514,0.35827291140102324
NGC3109,20,extended,0.8947047777908265,0.0015267175572519084,0.35979962895827516
NGC4013,33,extended,0.895080168027522,0.0009541984732824427,0.3607538274315576
NGC2976,24,extended,0.9036675102744288,0.001272264631043257,0.36202609206260083
UGC08490,24,extended,0.904291091615478,0.001272264631043257,0.3632983566936441
UGC11914,61,extended,0.9114530861228112,0.0005871990604815032,0.36388555575412557
NGC4183,20,extended,0.9130170261222036,0.0015267175572519084,0.3654122733113775
NGC0289,27,extended,0.9131339145026004,0.001272264631043257,0.36668453794242073
UGC04483,6,extended,0.9254269208069608,0.003816793893129771,0.3705013318355505
F574-1,11,extended,0.9309025854469868,0.002544529262086514,0.37304586109763704
UGC06917,8,extended,0.9427092726600604,0.002544529262086514,0.3755903903597236
UGC08490,26,extended,0.9486565580595784,0.001272264631043257,0.3768626549907668
NGC0100,18,extended,0.9559500370784824,0.0015267175572519084,0.37838937254801874
NGC4217,18,extended,0.958647642838559,0.0019083969465648854,0.3802977694945836
NGC4013,28,extended,0.9587162062588902,0.0009541984732824427,0.38125196796786603
UGC05005,10,extended,0.9850985394700416,0.002544529262086514,0.38379649722995257
NGC5005,17,extended,0.9870760304771564,0.0019083969465648854,0.38570489417651743
NGC7793,40,extended,0.98902151481185,0.0007633587786259542,0.38646825295514337
NGC0247,23,extended,0.9898187982915188,0.001272264631043257,0.3877405175861866
UGC07089,10,extended,0.9912715831875444,0.002544529262086514,0.39028504684827314
NGC0300,23,extended,1.002695668927346,0.0015267175572519084,0.39181176440552506
NGC5033,18,extended,1.0081052024778312,0.0015267175572519084,0.393338481962777
UGC12632,12,extended,1.0147798595868145,0.002544529262086514,0.3958830112248635
F568-3,15,extended,1.0189945862752106,0.0019083969465648854,0.3977914081714284
NGC0300,24,extended,1.0236761380884198,0.0015267175572519084,0.3993181257286803
NGC0891,14,extended,1.0257249516107914,0.0019083969465648854,0.40122652267524517
UGC05829,10,extended,1.043934259013828,0.002544529262086514,0.4037710519373317
UGC07524,28,extended,1.0464703639068555,0.0010905125408942203,0.4048615644782259
UGC12632,13,extended,1.057610109221255,0.002544529262086514,0.40740609374031245
UGC07089,11,extended,1.0620729528841817,0.002544529262086514,0.409950623002399
UGC11914,60,extended,1.0743969839610814,0.0005871990604815032,0.4105378220628805
UGC12732,15,extended,1.0814069014434209,0.0019083969465648854,0.41244621900944534
UGC02953,94,extended,1.0816619152429237,0.00033189512114171923,0.41277811413058707
UGC05764,8,extended,1.0826986067538018,0.003816793893129771,0.41659490802371685
NGC4013,29,extended,1.1012126793048085,0.0009541984732824427,0.4175491064969993
NGC3109,22,extended,1.1155595570785504,0.0015267175572519084,0.4190758240542512
UGC06930,9,extended,1.1212394271436996,0.003816793893129771,0.422892617947381
NGC6503,30,extended,1.1216728212664775,0.0010905125408942203,0.4239831304882752
NGC5907,18,extended,1.123870284120278,0.0019083969465648854,0.42589152743484004
NGC2915,24,extended,1.1289339921823045,0.001272264631043257,0.4271637920658833
NGC3972,9,extended,1.1337714084069137,0.003816793893129771,0.43098058595901306
NGC2976,26,extended,1.1353720452462202,0.001272264631043257,0.4322528505900563
NGC3917,14,extended,1.1386554475910144,0.0019083969465648854,0.43416124753662116
F571-8,11,extended,1.140042592959304,0.002544529262086514,0.4367057767987077
NGC1090,21,extended,1.1412536369714,0.0015267175572519084,0.4382324943559596
NGC3109,23,extended,1.1517452994939448,0.0015267175572519084,0.43975921191321155
NGC0247,25,extended,1.1569995258823094,0.001272264631043257,0.4410314765442548
UGC03546,28,extended,1.1647163127738334,0.001272264631043257,0.442303741175298
NGC1090,23,extended,1.1680872652167822,0.0015267175572519084,0.44383045873254995
UGC02885,15,extended,1.1736888090508273,0.0019083969465648854,0.4457388556791148
UGC05721,18,extended,1.1813178358570235,0.0015267175572519084,0.44726557323636673
NGC5033,20,extended,1.201769355478703,0.0015267175572519084,0.44879229079361865
NGC3521,39,extended,1.2031414562149758,0.0008481764206955047,0.44964046721431417
NGC0891,16,extended,1.2128629626231162,0.0019083969465648854,0.451548864160879
UGC07151,8,extended,1.2366308327257076,0.002544529262086514,0.45409339342296556
UGC03546,25,extended,1.2391154517502077,0.001272264631043257,0.4553656580540088
UGC12632,14,extended,1.2431448997189265,0.002544529262086514,0.45791018731609534
UGC12506,25,extended,1.255541019563708,0.0010905125408942203,0.45900069985698955
NGC4100,20,extended,1.261160984000911,0.0015267175572519084,0.46052741741424147
UGC05918,7,extended,1.2670190803349672,0.003816793893129771,0.46434421130737125
UGC12506,27,extended,1.2701914506538303,0.0010905125408942203,0.46543472384826545
UGC08490,28,extended,1.2725564038729391,0.001272264631043257,0.4667069884793087
UGC06786,36,extended,1.2737364142671734,0.0008481764206955047,0.4675551649000042
NGC2955,19,extended,1.2744605694213715,0.0015267175572519084,0.4690818824572561
UGC08550,9,extended,1.277859603489194,0.002544529262086514,0.47162641171934266
NGC4013,32,extended,1.2875176482282311,0.0009541984732824427,0.4725806101926251
NGC4013,31,extended,1.2899785406346669,0.0009541984732824427,0.4735348086659075
NGC7793,41,extended,1.2914099948820892,0.0007633587786259542,0.47429816744453346
UGC02916,35,extended,1.293095062791164,0.0008481764206955047,0.47514634386522897
F574-1,13,extended,1.2978488505629886,0.002544529262086514,0.4776908731273155
ESO116-G012,13,extended,1.3031479295165127,0.002544529262086514,0.48023540238940204
F574-1,12,extended,1.3075282445421554,0.002544529262086514,0.4827799316514886
UGC11455,28,extended,1.3096834740314276,0.0009541984732824427,0.483734130124771
UGC07577,8,extended,1.3177279699952884,0.003816793893129771,0.4875509240179008
UGC05253,67,extended,1.3220087798030085,0.0005089058524173028,0.4880598298703181
UGC02953,95,extended,1.3344600907107007,0.00033189512114171923,0.48839172499145983
UGC03205,39,extended,1.3434868144976408,0.0007633587786259542,0.48915508377008576
NGC3109,21,extended,1.3435151282939573,0.0015267175572519084,0.4906818013273377
UGC08490,27,extended,1.3464195154413052,0.001272264631043257,0.4919540659583809
IC4202,27,extended,1.3568526005731492,0.0010905125408942203,0.49304457849927513
UGC04278,22,extended,1.3629347221249055,0.0015267175572519084,0.49457129605652705
NGC3877,10,extended,1.363313588999117,0.002544529262086514,0.4971158253186136
UGC07524,29,extended,1.3634600548495224,0.0010905125408942203,0.4982063378595078
NGC3917,16,extended,1.3724348474921253,0.0019083969465648854,0.5001147348060727
UGC07399,8,extended,1.378351768867784,0.003816793893129771,0.5039315286992024
NGC2915,25,extended,1.3812701651137682,0.001272264631043257,0.5052037933302457
ESO079-G014,12,extended,1.394429462993411,0.002544529262086514,0.5077483225923322
NGC3726,11,extended,1.3997907737911957,0.002544529262086514,0.5102928518544186
UGC04278,24,extended,1.4108029131760549,0.0015267175572519084,0.5118195694116705
NGC3953,7,extended,1.4115323771909458,0.003816793893129771,0.5156363633048002
UGC06786,41,extended,1.4157391793279162,0.0008481764206955047,0.5164845397254957
NGC0247,24,extended,1.4329304728443084,0.001272264631043257,0.5177568043565389
NGC0891,15,extended,1.4564258832444126,0.0019083969465648854,0.5196652013031038
UGC08699,33,extended,1.478277170109192,0.0008481764206955047,0.5205133777237992
UGCA442,6,extended,1.4818623560343158,0.003816793893129771,0.524330171616929
ESO116-G012,14,extended,1.483928081064876,0.002544529262086514,0.5268747008790154
UGC02885,16,extended,1.4923224434482107,0.0019083969465648854,0.5287830978255803
D631-7,14,extended,1.495068321462301,0.0019083969465648854,0.5306914947721452
F568-V1,14,extended,1.4966180437834933,0.002544529262086514,0.5332360240342316
F583-4,11,extended,1.505558592871658,0.002544529262086514,0.5357805532963181
NGC0289,24,extended,1.5125764320305608,0.001272264631043257,0.5370528179273614
NGC7814,14,extended,1.5219302157704544,0.0019083969465648854,0.5389612148739262
IC4202,28,extended,1.5319771624921263,0.0010905125408942203,0.5400517274148204
NGC1090,22,extended,1.5345469411707326,0.0015267175572519084,0.5415784449720723
UGC12506,28,extended,1.5462830038311368,0.0010905125408942203,0.5426689575129665
UGC05721,19,extended,1.5579956901074026,0.0015267175572519084,0.5441956750702184
UGC06667,8,extended,1.5652837571953049,0.003816793893129771,0.5480124689633481
NGC5907,15,extended,1.5704368887433493,0.0019083969465648854,0.549920865909913
UGC11455,30,extended,1.5721684248128152,0.0009541984732824427,0.5508750643831954
UGC05716,10,extended,1.574544798337355,0.002544529262086514,0.5534195936452819
UGC07125,12,extended,1.5973648049114575,0.002544529262086514,0.5559641229073684
KK98-251,12,extended,1.597665934343766,0.002544529262086514,0.5585086521694549
NGC2683,10,extended,1.6001874243569034,0.002544529262086514,0.5610531814315414
UGC03546,29,extended,1.6121411440707822,0.001272264631043257,0.5623254460625846
NGC5907,16,extended,1.6208945376654924,0.0019083969465648854,0.5642338430091495
UGC06614,12,extended,1.626450240541983,0.002544529262086514,0.566778372271236
NGC5907,17,extended,1.627551565455582,0.0019083969465648854,0.5686867692178008
NGC3109,24,extended,1.6277269755660484,0.0015267175572519084,0.5702134867750527
ESO563-G021,24,extended,1.6296216462807458,0.001272264631043257,0.5714857514060959
UGC08550,10,extended,1.6378734172522371,0.002544529262086514,0.5740302806681824
UGC09133,56,extended,1.6543498225928932,0.0005452562704471102,0.5745755369386295
F583-1,22,extended,1.6727943393047675,0.0015267175572519084,0.5761022544958814
NGC3726,9,extended,1.6874322596325522,0.002544529262086514,0.5786467837579679
UGC02885,17,extended,1.696823692132125,0.0019083969465648854,0.5805551807045327
UGC08550,8,extended,1.70020134512699,0.002544529262086514,0.5830997099666192
NGC4088,11,extended,1.7111508613473612,0.002544529262086514,0.5856442392287057
UGC06818,6,extended,1.72631448856405,0.003816793893129771,0.5894610331218354
NGC3917,15,extended,1.7321614513373618,0.0019083969465648854,0.5913694300684003
UGC07151,9,extended,1.7425593484831166,0.002544529262086514,0.5939139593304867
UGC08490,29,extended,1.7559548323673828,0.001272264631043257,0.59518622396153
NGC2683,8,extended,1.761310740885102,0.002544529262086514,0.5977307532236165
UGC06917,10,extended,1.7791364002597092,0.002544529262086514,0.6002752824857029
DDO161,26,extended,1.794059578459948,0.0010905125408942203,0.6013657950265971
UGC07603,10,extended,1.8259024450873045,0.002544529262086514,0.6039103242886836
NGC2683,9,extended,1.828295778986848,0.002544529262086514,0.6064548535507701
NGC3953,6,extended,1.8332358293799436,0.003816793893129771,0.6102716474438998
NGC0100,19,extended,1.833937483742484,0.0015267175572519084,0.6117983650011517
DDO154,10,extended,1.8407373769045323,0.002544529262086514,0.6143428942632382
NGC0891,17,extended,1.8580662581746117,0.0019083969465648854,0.616251291209803
NGC7793,42,extended,1.8756362676985896,0.0007633587786259542,0.617014649988429
NGC6503,24,extended,1.9111311810850395,0.0010905125408942203,0.6181051625293232
UGC05253,62,extended,1.9276780884041984,0.0005089058524173028,0.6186140683817405
UGC06917,9,extended,1.9324422523004816,0.002544529262086514,0.621158597643827
NGC7814,15,extended,1.935058178722518,0.0019083969465648854,0.6230669945903918
NGC3877,11,extended,1.9360636114535124,0.002544529262086514,0.6256115238524783
UGC01281,20,extended,1.939880687643752,0.0015267175572519084,0.6271382414097302
NGC2955,20,extended,1.9435722002725733,0.0015267175572519084,0.628664958966982
DDO161,27,extended,1.9446371905262885,0.0010905125408942203,0.6297554715078763
NGC2841,40,extended,1.9470643061235888,0.0007633587786259542,0.6305188302865022
UGC04483,7,extended,1.9491689554116172,0.003816793893129771,0.634335624179632
UGC12506,29,extended,1.9649779816694783,0.0010905125408942203,0.6354261367205262
NGC6015,35,extended,1.9788574299786688,0.0008481764206955047,0.6362743131412216
NGC1003,28,extended,1.981120064332108,0.0009541984732824427,0.6372285116145041
UGC06786,42,extended,1.9821493445572345,0.0008481764206955047,0.6380766880351996
UGC05253,72,extended,1.9823780020293436,0.0005089058524173028,0.6385855938876168
DDO170,6,extended,1.9879645391448373,0.003816793893129771,0.6424023877807465
NGC3726,10,extended,1.9885242459412265,0.002544529262086514,0.644946917042833
NGC3198,34,extended,1.9906586745393184,0.0008481764206955047,0.6457950934635285
UGC01281,24,extended,1.9962089202899769,0.0015267175572519084,0.6473218110207803
NGC5033,21,extended,2.0100458548700546,0.0015267175572519084,0.6488485285780322
UGC01281,21,extended,2.031880223648084,0.0015267175572519084,0.6503752461352841
UGC02885,18,extended,2.035176791932974,0.0019083969465648854,0.6522836430818489
UGC05721,20,extended,2.0595338302379167,0.0015267175572519084,0.6538103606391008
D631-7,15,extended,2.063930123914329,0.0019083969465648854,0.6557187575856657
NGC2998,11,extended,2.068056976216534,0.002544529262086514,0.6582632868477521
UGC01281,23,extended,2.074180037782161,0.0015267175572519084,0.659790004405004
F568-3,16,extended,2.0846367292013506,0.0019083969465648854,0.6616984013515689
UGC05253,61,extended,2.095771757328614,0.0005089058524173028,0.6622073072039861
UGC04325,6,extended,2.0959599002644955,0.003816793893129771,0.6660241010971159
NGC0801,10,extended,2.110387821939211,0.002544529262086514,0.6685686303592023
NGC2955,21,extended,2.11088300099632,0.0015267175572519084,0.6700953479164542
UGC02259,6,extended,2.1165211445331646,0.003816793893129771,0.6739121418095839
F583-1,24,extended,2.118360641608056,0.0015267175572519084,0.6754388593668358
NGC3877,12,extended,2.125384340325972,0.002544529262086514,0.6779833886289223
NGC6674,12,extended,2.136684260120802,0.002544529262086514,0.6805279178910087
DDO161,30,extended,2.1387253790670697,0.0010905125408942203,0.681618430431903
UGC01281,22,extended,2.154693923263864,0.0015267175572519084,0.6831451479891548
UGC05253,58,extended,2.1781908088846698,0.0005089058524173028,0.6836540538415721
UGC07399,9,extended,2.1860967212374725,0.003816793893129771,0.6874708477347018
NGC3521,36,extended,2.197069189126916,0.0008481764206955047,0.6883190241553973
UGC12506,30,extended,2.201345436151194,0.0010905125408942203,0.6894095366962915
UGC00128,19,extended,2.2290971113948594,0.0015267175572519084,0.6909362542535433
UGC00128,20,extended,2.247171641014947,0.0015267175572519084,0.6924629718107952
UGC06818,7,extended,2.261055022741177,0.003816793893129771,0.6962797657039249
NGC2903,33,extended,2.2669592132413,0.0010905125408942203,0.6973702782448191
NGC3521,37,extended,2.276627690416433,0.0008481764206955047,0.6982184546655146
UGC08699,35,extended,2.2908112484249563,0.0008481764206955047,0.69906663108621
NGC4010,9,extended,2.2991363424780538,0.002544529262086514,0.7016111603482965
UGC11455,35,extended,2.345680251248545,0.0009541984732824427,0.702565358821579
UGC11455,32,extended,2.3652700425016517,0.0009541984732824427,0.7035195572948615
NGC2915,26,extended,2.3653047393661595,0.001272264631043257,0.7047918219259047
NGC7331,31,extended,2.3703098979917288,0.0009541984732824427,0.7057460203991872
UGC02487,15,extended,2.3872549769676485,0.0019083969465648854,0.7076544173457521
NGC3741,16,extended,2.403372656960384,0.0015267175572519084,0.7091811349030039
NGC7331,35,extended,2.427090851579455,0.0009541984732824427,0.7101353333762864
NGC7331,30,extended,2.463887526180578,0.0009541984732824427,0.7110895318495689
NGC2998,10,extended,2.4845338742575223,0.002544529262086514,0.7136340611116554
UGC08699,34,extended,2.484692957557776,0.0008481764206955047,0.7144822375323509
NGC3521,38,extended,2.4900361642099504,0.0008481764206955047,0.7153304139530463
UGC05721,21,extended,2.5037739961518426,0.0015267175572519084,0.7168571315102982
DDO154,9,extended,2.514535629248466,0.002544529262086514,0.7194016607723847
DDO168,8,extended,2.522901935543845,0.003816793893129771,0.7232184546655144
DDO161,28,extended,2.529863758223596,0.0010905125408942203,0.7243089672064086
NGC2955,22,extended,2.5559078510583104,0.0015267175572519084,0.7258356847636604
NGC1003,29,extended,2.5665926316732377,0.0009541984732824427,0.7267898832369429
CamB,7,extended,2.5838051903080044,0.003816793893129771,0.7306066771300727
F568-3,17,extended,2.6055404850258745,0.0019083969465648854,0.7325150740766375
NGC3198,35,extended,2.609295075464175,0.0008481764206955047,0.733363250497333
NGC7814,16,extended,2.613069174470537,0.0019083969465648854,0.7352716474438978
UGC07151,10,extended,2.6132835405897965,0.002544529262086514,0.7378161767059843
NGC0801,12,extended,2.6375099096183194,0.002544529262086514,0.7403607059680708
UGC05716,11,extended,2.6655591865257637,0.002544529262086514,0.7429052352301573
